num_vertices	np_len	np_perc	np_nanos	np_heap_len	np_heap_perc	np_heap_nanos	heap_len	heap_perc	heap_nanos	heap_mc_len	heap_mc_perc	heap_mc_nanos	greedy_len	greedy_perc	greedy_nanos	
8	35918.283546	1.000000	6000100	35918.283546	1.000000	4001000	35918.283546	1.000000	0	35918.283546	1.000000	0	35978.825723	0.998317	0	
8	37316.389042	1.000000	6001600	37316.389042	1.000000	5000900	37316.389042	1.000000	0	37316.389042	1.000000	0	37316.389042	1.000000	0	
8	36144.522645	1.000000	6001000	36144.522645	1.000000	5001700	37116.102704	0.973823	0	37116.102704	0.973823	0	37790.880378	0.956435	0	
8	33076.877045	1.000000	6001600	33076.877045	1.000000	5001000	33076.877045	1.000000	0	33076.877045	1.000000	0	33076.877045	1.000000	0	
8	33947.437927	1.000000	5001200	33947.437927	1.000000	5001700	33947.437927	1.000000	0	33947.437927	1.000000	0	33947.437927	1.000000	0	
8	28655.756933	1.000000	6000800	28655.756933	1.000000	2000800	28655.756933	1.000000	1000800	28655.756933	1.000000	0	28655.756933	1.000000	0	
8	33369.181195	1.000000	6001300	33369.181195	1.000000	3999500	33984.494144	0.981894	0	33984.494144	0.981894	0	33984.494144	0.981894	0	
8	39639.794511	1.000000	6001800	39639.794511	1.000000	4000600	39639.794511	1.000000	0	39639.794511	1.000000	0	39639.794511	1.000000	0	
8	31870.329986	1.000000	6001000	31870.329986	1.000000	4001000	31870.329986	1.000000	0	31870.329986	1.000000	0	31870.329986	1.000000	0	
8	38713.270299	1.000000	6001300	38713.270299	1.000000	5001500	38713.270299	1.000000	0	38713.270299	1.000000	0	38856.140782	0.996323	0	
8	34166.923801	1.000000	6001100	34166.923801	1.000000	5001500	34166.923801	1.000000	0	34166.923801	1.000000	0	34166.923801	1.000000	0	
8	35005.089100	1.000000	6001100	35005.089100	1.000000	4000700	35005.089100	1.000000	0	35005.089100	1.000000	0	35005.089100	1.000000	0	
8	39223.757213	1.000000	6001400	39223.757213	1.000000	4001500	39223.757213	1.000000	0	39223.757213	1.000000	0	39223.757213	1.000000	0	
8	40652.460429	1.000000	6001500	40652.460429	1.000000	5001800	40898.918788	0.993974	0	40898.918788	0.993974	0	42204.100357	0.963235	0	
8	40027.358686	1.000000	6000200	40027.358686	1.000000	5002200	42236.844830	0.947688	0	42236.844830	0.947688	0	42236.844830	0.947688	0	
8	39613.549425	1.000000	6000000	39613.549425	1.000000	4001600	39613.549425	1.000000	0	39613.549425	1.000000	0	39613.549425	1.000000	0	
9	37840.746832	1.000000	64013400	37840.746832	1.000000	24006500	37840.746832	1.000000	0	37840.746832	1.000000	0	37840.746832	1.000000	0	
9	44622.295952	1.000000	67064600	44622.295952	1.000000	30007400	45236.365585	0.986425	999800	45236.365585	0.986425	0	45236.365585	0.986425	0	
9	31755.511692	1.000000	66015200	31755.511692	1.000000	39008000	32286.619888	0.983550	0	32286.619888	0.983550	1001200	32286.619888	0.983550	0	
9	31997.907797	1.000000	66014600	31997.907797	1.000000	30006600	31997.907797	1.000000	0	31997.907797	1.000000	0	31997.907797	1.000000	0	
9	45314.040963	1.000000	67014300	45314.040963	1.000000	37008900	48612.387656	0.932150	0	48612.387656	0.932150	0	48612.387656	0.932150	0	
9	41092.350750	1.000000	67015000	41092.350750	1.000000	35008000	42270.706004	0.972124	0	42270.706004	0.972124	0	42270.706004	0.972124	0	
9	39756.701097	1.000000	65014400	39756.701097	1.000000	32006100	39756.701097	1.000000	0	39756.701097	1.000000	0	39756.701097	1.000000	0	
9	38437.364680	1.000000	66014700	38437.364680	1.000000	22005300	38437.364680	1.000000	0	38437.364680	1.000000	0	38584.032169	0.996199	0	
9	46363.462487	1.000000	66027500	46363.462487	1.000000	37996000	47574.258729	0.974549	0	47574.258729	0.974549	0	47902.245075	0.967877	0	
9	39693.827037	1.000000	66015000	39693.827037	1.000000	43009100	39693.827037	1.000000	1000100	39693.827037	1.000000	0	39693.827037	1.000000	0	
9	39060.772751	1.000000	66014500	39060.772751	1.000000	23006000	39060.772751	1.000000	0	39060.772751	1.000000	0	39060.772751	1.000000	0	
9	41983.134940	1.000000	65561500	41983.134940	1.000000	19004400	41983.134940	1.000000	0	41983.134940	1.000000	0	41983.134940	1.000000	0	
9	39095.808968	1.000000	68014000	39095.808968	1.000000	14005700	39095.808968	1.000000	0	39095.808968	1.000000	0	39095.808968	1.000000	0	
9	34531.068869	1.000000	67013200	34531.068869	1.000000	10003300	34531.068869	1.000000	0	34531.068869	1.000000	0	34531.068869	1.000000	0	
9	40577.418141	1.000000	65013600	40577.418141	1.000000	33007600	40770.169410	0.995272	0	40770.169410	0.995272	0	40770.169410	0.995272	0	
9	43228.079884	1.000000	68016100	43228.079884	1.000000	25005100	49587.675064	0.871750	0	49587.675064	0.871750	0	50086.069755	0.863076	0	
9	46545.520046	1.000000	72015800	46545.520046	1.000000	27006500	46545.520046	1.000000	0	46545.520046	1.000000	0	46545.520046	1.000000	0	
9	45071.886907	1.000000	66015300	45071.886907	1.000000	26005400	47711.579260	0.944674	0	47711.579260	0.944674	0	47711.579260	0.944674	0	
9	43477.222254	1.000000	68029400	43477.222254	1.000000	35994300	43477.222254	1.000000	0	43477.222254	1.000000	0	43477.222254	1.000000	0	
9	38673.767112	1.000000	66013600	38673.767112	1.000000	37009800	38673.767112	1.000000	0	38673.767112	1.000000	0	38673.767112	1.000000	999600	
9	36663.395066	1.000000	66014200	36663.395066	1.000000	24006300	36663.395066	1.000000	0	36663.395066	1.000000	0	36663.395066	1.000000	0	
9	43953.463253	1.000000	67026500	43953.463253	1.000000	29994400	43953.463253	1.000000	0	43953.463253	1.000000	0	43953.463253	1.000000	0	
9	36925.817225	1.000000	66616300	36925.817225	1.000000	21005100	36925.817225	1.000000	0	36925.817225	1.000000	0	36925.817225	1.000000	0	
9	41609.104542	1.000000	66014400	41609.104542	1.000000	30006700	42414.777114	0.981005	0	42414.777114	0.981005	0	42414.777114	0.981005	0	
9	39928.143687	1.000000	68015700	39928.143687	1.000000	39009200	39928.143687	1.000000	999400	39928.143687	1.000000	1001400	39928.143687	1.000000	0	
9	42192.953035	1.000000	67016000	42192.953035	1.000000	28005000	45322.043523	0.930959	0	45322.043523	0.930959	0	47371.747680	0.890678	0	
9	35108.127250	1.000000	68015300	35108.127250	1.000000	60013400	35275.139059	0.995265	1000000	35275.139059	0.995265	0	35275.139059	0.995265	0	
9	31815.131035	1.000000	68015300	31815.131035	1.000000	42009900	31815.131035	1.000000	0	31815.131035	1.000000	0	31815.131035	1.000000	0	
9	42168.407748	1.000000	67014300	42168.407748	1.000000	40008800	44444.526247	0.948787	0	44444.526247	0.948787	0	44928.673328	0.938563	0	
9	42631.172069	1.000000	66014600	42631.172069	1.000000	27007200	42631.172069	1.000000	0	42631.172069	1.000000	0	43214.026861	0.986512	0	
9	40703.673534	1.000000	66013800	40703.673534	1.000000	18004100	40703.673534	1.000000	0	40703.673534	1.000000	0	40703.673534	1.000000	0	
9	43071.104283	1.000000	68015300	43071.104283	1.000000	32397200	43071.104283	1.000000	0	43071.104283	1.000000	0	43071.104283	1.000000	0	
9	35100.647128	1.000000	65564300	35100.647128	1.000000	29749900	35100.647128	1.000000	0	35100.647128	1.000000	0	35100.647128	1.000000	0	
9	40171.858538	1.000000	66014100	40171.858538	1.000000	39010200	40171.858538	1.000000	999200	40171.858538	1.000000	0	41303.149914	0.972610	0	
9	42947.746274	1.000000	66014800	42947.746274	1.000000	20004800	43531.345326	0.986594	0	43531.345326	0.986594	1000100	43531.345326	0.986594	0	
9	30894.496174	1.000000	65015000	30894.496174	1.000000	49011200	30894.496174	1.000000	1000100	30894.496174	1.000000	0	30894.496174	1.000000	0	
9	34830.766458	1.000000	65014200	34830.766458	1.000000	30007000	34830.766458	1.000000	0	34830.766458	1.000000	0	35170.859486	0.990330	0	
9	41135.437537	1.000000	75017200	41135.437537	1.000000	33007500	41930.273410	0.981044	0	41930.273410	0.981044	0	41930.273410	0.981044	0	
9	38069.342497	1.000000	68014600	38069.342497	1.000000	26005700	38069.342497	1.000000	0	38069.342497	1.000000	0	38069.342497	1.000000	0	
9	39996.834040	1.000000	66015400	39996.834040	1.000000	20003900	39996.834040	1.000000	0	39996.834040	1.000000	0	39996.834040	1.000000	0	
9	43170.298370	1.000000	67016000	43170.298370	1.000000	18003700	43170.298370	1.000000	0	43170.298370	1.000000	0	43170.298370	1.000000	0	
9	43087.913370	1.000000	66014200	43087.913370	1.000000	50557200	43997.390397	0.979329	0	43997.390397	0.979329	0	44485.883419	0.968575	0	
9	36956.224893	1.000000	66010300	36956.224893	1.000000	43009000	36956.224893	1.000000	1000400	36956.224893	1.000000	0	36956.224893	1.000000	0	
9	32984.457917	1.000000	67015200	32984.457917	1.000000	32011600	32984.457917	1.000000	0	32984.457917	1.000000	0	32984.457917	1.000000	0	
9	39289.992597	1.000000	67321000	39289.992597	1.000000	21003900	39289.992597	1.000000	0	39289.992597	1.000000	0	39289.992597	1.000000	0	
9	43635.875425	1.000000	66015300	43635.875425	1.000000	32006800	43635.875425	1.000000	0	43635.875425	1.000000	0	43635.875425	1.000000	0	
9	40235.956049	1.000000	66014500	40235.956049	1.000000	26005800	40235.956049	1.000000	0	40235.956049	1.000000	0	40235.956049	1.000000	0	
9	44769.389852	1.000000	66014800	44769.389852	1.000000	31007300	44769.389852	1.000000	0	44769.389852	1.000000	0	44769.389852	1.000000	0	
9	48614.455007	1.000000	66015800	48614.455007	1.000000	33006400	51835.723505	0.937856	0	51835.723505	0.937856	0	52876.436675	0.919397	1000000	
9	40965.265421	1.000000	65014700	40965.265421	1.000000	27006200	40965.265421	1.000000	0	40965.265421	1.000000	0	41129.798454	0.996000	0	
9	45361.541706	1.000000	66015400	45361.541706	1.000000	34027900	45361.541706	1.000000	0	45361.541706	1.000000	0	45361.541706	1.000000	0	
9	37525.268760	1.000000	65994000	37525.268760	1.000000	32007100	37525.268760	1.000000	1076500	37525.268760	1.000000	0	37775.948536	0.993364	0	
9	37754.643940	1.000000	65474800	37754.643940	1.000000	30006900	38733.507860	0.974728	1000100	38733.507860	0.974728	0	38960.287258	0.969055	0	
9	45824.280565	1.000000	67016100	45824.280565	1.000000	26004900	45824.280565	1.000000	0	45824.280565	1.000000	0	45824.280565	1.000000	0	
9	46956.684707	1.000000	66015900	46956.684707	1.000000	32006900	46956.684707	1.000000	0	46956.684707	1.000000	0	47725.050681	0.983900	0	
9	45197.470521	1.000000	66015000	45197.470521	1.000000	36007500	45608.576241	0.990986	0	45608.576241	0.990986	0	45608.576241	0.990986	0	
9	51405.785445	1.000000	66014600	51405.785445	1.000000	32007500	51650.026213	0.995271	0	51650.026213	0.995271	0	51650.026213	0.995271	0	
9	38897.629350	1.000000	66014700	38897.629350	1.000000	28005900	38897.629350	1.000000	0	38897.629350	1.000000	0	38897.629350	1.000000	0	
9	43461.626554	1.000000	66015300	43461.626554	1.000000	20005000	43461.626554	1.000000	0	43461.626554	1.000000	0	43461.626554	1.000000	0	
9	42453.810227	1.000000	66014100	42453.810227	1.000000	33008000	42453.810227	1.000000	0	42453.810227	1.000000	0	42453.810227	1.000000	1000600	
9	36519.094387	1.000000	69014300	36519.094387	1.000000	25006100	36519.094387	1.000000	0	36519.094387	1.000000	0	36519.094387	1.000000	0	
9	33909.048421	1.000000	66014900	33909.048421	1.000000	23004600	34925.427095	0.970899	0	34925.427095	0.970899	1000500	34925.427095	0.970899	0	
9	33306.854870	1.000000	66014600	33306.854870	1.000000	23547900	33306.854870	1.000000	0	33306.854870	1.000000	0	33306.854870	1.000000	0	
9	44209.201689	1.000000	65003400	44209.201689	1.000000	16003500	44209.201689	1.000000	0	44209.201689	1.000000	0	44209.201689	1.000000	0	
9	32641.894074	1.000000	73016100	32641.894074	1.000000	28065700	33173.260853	0.983982	0	33173.260853	0.983982	0	33173.260853	0.983982	0	
9	41863.489741	1.000000	66014600	41863.489741	1.000000	29006400	43933.404731	0.952885	0	43933.404731	0.952885	1000100	43933.404731	0.952885	0	
9	42814.138475	1.000000	68015700	42814.138475	1.000000	60013500	42814.138475	1.000000	6001200	43271.708933	0.989426	5000600	45701.474442	0.936822	0	
9	34131.410427	1.000000	67015000	34131.410427	1.000000	18497400	34131.410427	1.000000	556900	34131.410427	1.000000	0	34131.410427	1.000000	529100	
9	43584.442275	1.000000	66565800	43584.442275	1.000000	20005500	43584.442275	1.000000	0	43584.442275	1.000000	0	43584.442275	1.000000	0	
9	32591.103667	1.000000	67014700	32591.103667	1.000000	20019200	32591.103667	1.000000	0	32591.103667	1.000000	0	32591.103667	1.000000	0	
9	35017.951953	1.000000	67001100	35017.951953	1.000000	31006000	35017.951953	1.000000	0	35017.951953	1.000000	0	35017.951953	1.000000	0	
9	49923.981297	1.000000	66015100	49923.981297	1.000000	51010600	50730.017232	0.984111	0	50730.017232	0.984111	1000300	50730.017232	0.984111	0	
9	42274.857216	1.000000	66015300	42274.857216	1.000000	26543100	43298.105939	0.976367	0	43298.105939	0.976367	0	43298.105939	0.976367	0	
9	35643.788929	1.000000	66014900	35643.788929	1.000000	29007300	35643.788929	1.000000	0	35643.788929	1.000000	0	35643.788929	1.000000	0	
9	40970.889564	1.000000	70015200	40970.889564	1.000000	23006100	40970.889564	1.000000	0	40970.889564	1.000000	0	40970.889564	1.000000	0	
9	41384.977471	1.000000	69013900	41384.977471	1.000000	20005100	41384.977471	1.000000	0	41384.977471	1.000000	0	41384.977471	1.000000	0	
9	41916.978009	1.000000	68014700	41916.978009	1.000000	45010100	42208.269213	0.993099	0	42208.269213	0.993099	1000600	42208.269213	0.993099	0	
9	34795.147692	1.000000	65015100	34795.147692	1.000000	23005800	35177.135170	0.989141	0	35177.135170	0.989141	0	35177.135170	0.989141	0	
9	37662.781604	1.000000	66014200	37662.781604	1.000000	26006500	39381.029285	0.956369	0	39381.029285	0.956369	0	40200.241128	0.936879	0	
9	43201.833721	1.000000	66014900	43201.833721	1.000000	23005200	43201.833721	1.000000	0	43201.833721	1.000000	0	43201.833721	1.000000	0	
9	32648.799204	1.000000	66015100	32648.799204	1.000000	20004500	34095.867433	0.957559	0	34095.867433	0.957559	0	34095.867433	0.957559	0	
9	37050.556848	1.000000	65014800	37050.556848	1.000000	28006100	37050.556848	1.000000	1000200	37050.556848	1.000000	0	37050.556848	1.000000	0	
9	46746.683126	1.000000	65014800	46746.683126	1.000000	36008700	46946.587375	0.995742	0	46946.587375	0.995742	0	46946.587375	0.995742	0	
9	42466.612392	1.000000	64559500	42466.612392	1.000000	52012400	42466.612392	1.000000	1001300	42466.612392	1.000000	0	42466.612392	1.000000	0	
9	36383.118377	1.000000	67013100	36383.118377	1.000000	15004300	36383.118377	1.000000	0	36383.118377	1.000000	0	36383.118377	1.000000	0	
9	48425.745835	1.000000	67014000	48425.745835	1.000000	37007900	48966.800454	0.988951	0	48966.800454	0.988951	0	48966.800454	0.988951	0	
9	36492.409151	1.000000	66014800	36492.409151	1.000000	18004300	36492.409151	1.000000	0	36492.409151	1.000000	0	36492.409151	1.000000	0	
9	44649.631016	1.000000	66015800	44649.631016	1.000000	46010000	44649.631016	1.000000	999800	44649.631016	1.000000	0	44881.212396	0.994840	0	
9	44297.513882	1.000000	66015700	44297.513882	1.000000	39007900	44659.051644	0.991904	0	44659.051644	0.991904	1000900	44659.051644	0.991904	0	
9	45657.238457	1.000000	65014400	45657.238457	1.000000	24005400	47214.497133	0.967017	0	47214.497133	0.967017	1000000	47214.497133	0.967017	0	
9	36285.460104	1.000000	65014300	36285.460104	1.000000	23004900	36285.460104	1.000000	0	36285.460104	1.000000	0	36285.460104	1.000000	0	
9	42527.354770	1.000000	66015200	42527.354770	1.000000	25005700	42527.354770	1.000000	0	42527.354770	1.000000	0	42527.354770	1.000000	0	
9	37683.647057	1.000000	66014700	37683.647057	1.000000	18004700	37683.647057	1.000000	0	37683.647057	1.000000	0	37683.647057	1.000000	0	
9	41599.339861	1.000000	65013900	41599.339861	1.000000	30101900	42016.951244	0.990061	0	42016.951244	0.990061	0	42016.951244	0.990061	0	
9	41912.450918	1.000000	65988600	41912.450918	1.000000	20004400	41912.450918	1.000000	0	41912.450918	1.000000	0	41912.450918	1.000000	0	
9	40989.196828	1.000000	66014500	40989.196828	1.000000	29006600	40989.196828	1.000000	1000100	40989.196828	1.000000	0	40989.196828	1.000000	0	
9	39377.946381	1.000000	65014600	39377.946381	1.000000	19088900	39377.946381	1.000000	0	39377.946381	1.000000	0	39377.946381	1.000000	0	
9	44008.738479	1.000000	65930300	44008.738479	1.000000	23005200	44008.738479	1.000000	0	44008.738479	1.000000	0	44008.738479	1.000000	0	
9	39337.658716	1.000000	66014700	39337.658716	1.000000	16004100	39337.658716	1.000000	1000100	39337.658716	1.000000	0	39337.658716	1.000000	0	
9	40070.770082	1.000000	66014900	40070.770082	1.000000	25006100	41518.778870	0.965124	0	41518.778870	0.965124	0	41918.771655	0.955915	0	
10	40012.453491	1.000000	753700700	40012.453491	1.000000	182040600	40012.453491	1.000000	0	40012.453491	1.000000	0	40012.453491	1.000000	0	
10	48412.974580	1.000000	751705800	48412.974580	1.000000	355078600	48412.974580	1.000000	1000300	48412.974580	1.000000	1000000	48412.974580	1.000000	0	
10	39329.180006	1.000000	759712400	39329.180006	1.000000	93020300	43144.613427	0.911566	0	43144.613427	0.911566	0	43144.613427	0.911566	0	
10	33799.717485	1.000000	752703800	33799.717485	1.000000	152035200	33799.717485	1.000000	0	33799.717485	1.000000	0	33799.717485	1.000000	0	
10	38959.813866	1.000000	749709000	38959.813866	1.000000	162037200	38959.813866	1.000000	999100	38959.813866	1.000000	0	38959.813866	1.000000	0	
10	44161.597754	1.000000	746179800	44161.597754	1.000000	191092300	44161.597754	1.000000	951100	44161.597754	1.000000	0	44703.868507	0.987870	0	
10	49154.145122	1.000000	748167500	49154.145122	1.000000	361623300	51583.843393	0.952898	998900	51583.843393	0.952898	0	51583.843393	0.952898	0	
10	43261.180997	1.000000	753338500	43261.180997	1.000000	270060900	44814.523065	0.965338	1000000	44814.523065	0.965338	0	46401.953520	0.932314	0	
10	35562.389613	1.000000	758035400	35562.389613	1.000000	46010900	35562.389613	1.000000	0	35562.389613	1.000000	0	35562.389613	1.000000	0	
10	43760.192049	1.000000	749808500	43760.192049	1.000000	249597400	47017.918589	0.930713	2000600	47017.918589	0.930713	0	47017.918589	0.930713	0	
10	41273.790459	1.000000	751168600	41273.790459	1.000000	266064800	41385.550029	0.997300	0	41385.550029	0.997300	0	41385.550029	0.997300	0	
10	41568.879330	1.000000	748168200	41568.879330	1.000000	116102800	41568.879330	1.000000	0	41568.879330	1.000000	0	41568.879330	1.000000	1000100	
10	38792.414817	1.000000	748168000	38792.414817	1.000000	315083000	40328.220271	0.961917	0	40328.220271	0.961917	0	40328.220271	0.961917	0	
10	36389.096535	1.000000	747158700	36389.096535	1.000000	269060100	36389.096535	1.000000	0	36389.096535	1.000000	1000400	37630.134331	0.967020	0	
10	42098.275478	1.000000	748168300	42098.275478	1.000000	325610000	42248.171756	0.996452	0	42248.171756	0.996452	0	42356.048702	0.993914	0	
10	46703.761366	1.000000	748168400	46703.761366	1.000000	160574700	46703.761366	1.000000	999200	46703.761366	1.000000	0	46703.761366	1.000000	0	
10	38904.654011	1.000000	751168800	38904.654011	1.000000	99022600	38904.654011	1.000000	0	38904.654011	1.000000	0	38904.654011	1.000000	0	
10	41148.760171	1.000000	747760000	41148.760171	1.000000	225050600	41148.760171	1.000000	4001500	41148.760171	1.000000	0	41322.805864	0.995788	0	
10	37641.286696	1.000000	750935400	37641.286696	1.000000	189042300	37641.286696	1.000000	0	37641.286696	1.000000	0	37641.286696	1.000000	0	
10	45076.246065	1.000000	748701800	45076.246065	1.000000	252136000	45515.674031	0.990346	0	45515.674031	0.990346	1001400	45515.674031	0.990346	0	
10	45876.044794	1.000000	756630600	45876.044794	1.000000	158036400	45876.044794	1.000000	999700	45876.044794	1.000000	0	45876.044794	1.000000	0	
10	40982.046143	1.000000	758709200	40982.046143	1.000000	147033400	40982.046143	1.000000	0	40982.046143	1.000000	0	40982.046143	1.000000	0	
10	38477.610858	1.000000	760288600	38477.610858	1.000000	334074500	38477.610858	1.000000	1000500	38785.949127	0.992050	0	38785.949127	0.992050	0	
10	39504.914292	1.000000	750706500	39504.914292	1.000000	127030200	43986.228960	0.898120	0	43986.228960	0.898120	998600	43986.228960	0.898120	0	
10	41526.128128	1.000000	754231300	41526.128128	1.000000	227051600	45963.125125	0.903466	0	45963.125125	0.903466	0	45963.125125	0.903466	0	
10	50924.143406	1.000000	750709800	50924.143406	1.000000	297719500	52284.612300	0.973980	3000700	52284.612300	0.973980	0	52667.114832	0.966906	0	
10	45208.675425	1.000000	759711200	45208.675425	1.000000	227050100	45208.675425	1.000000	1001500	45208.675425	1.000000	0	46804.753180	0.965899	0	
10	41087.601517	1.000000	751701700	41087.601517	1.000000	190042600	41742.866905	0.984302	0	41742.866905	0.984302	0	42115.993856	0.975582	0	
10	37362.731276	1.000000	762132600	37362.731276	1.000000	219050100	37472.936289	0.997059	1000300	37472.936289	0.997059	0	37472.936289	0.997059	0	
10	33895.783453	1.000000	750699900	33895.783453	1.000000	217049200	33895.783453	1.000000	0	33895.783453	1.000000	0	33895.783453	1.000000	0	
10	47629.252534	1.000000	747693700	47629.252534	1.000000	259059900	47629.252534	1.000000	0	47629.252534	1.000000	0	47629.252534	1.000000	0	
10	35724.675833	1.000000	755262500	35724.675833	1.000000	115025700	35724.675833	1.000000	0	35724.675833	1.000000	1000500	36953.169579	0.966755	0	
10	39377.578216	1.000000	757310100	39377.578216	1.000000	158036600	39377.578216	1.000000	0	39377.578216	1.000000	0	39377.578216	1.000000	0	
10	40373.408960	1.000000	759317600	40373.408960	1.000000	338075600	40373.408960	1.000000	1000500	40373.408960	1.000000	999800	40407.870485	0.999147	0	
10	41883.122177	1.000000	767681100	41883.122177	1.000000	134029900	42313.927250	0.989819	0	42313.927250	0.989819	0	42313.927250	0.989819	0	
10	44868.448919	1.000000	756729100	44868.448919	1.000000	141031500	47291.879674	0.948756	0	47291.879674	0.948756	999900	47291.879674	0.948756	0	
10	52383.192153	1.000000	745167500	52383.192153	1.000000	525659900	52383.192153	1.000000	1000200	52383.192153	1.000000	0	53473.202230	0.979616	0	
10	37900.022940	1.000000	757698700	37900.022940	1.000000	432097500	38482.243388	0.984870	1009300	38482.243388	0.984870	1000200	39032.997689	0.970974	0	
10	40581.214679	1.000000	744693200	40581.214679	1.000000	151033700	40581.214679	1.000000	0	40581.214679	1.000000	0	40581.214679	1.000000	0	
10	34790.476578	1.000000	751169400	34790.476578	1.000000	84018400	34790.476578	1.000000	0	34790.476578	1.000000	0	34790.476578	1.000000	0	
10	41856.486894	1.000000	751915000	41856.486894	1.000000	353079900	43247.613965	0.967833	2000000	43247.613965	0.967833	0	43247.613965	0.967833	0	
10	46741.699378	1.000000	750696900	46741.699378	1.000000	190042100	46741.699378	1.000000	0	46741.699378	1.000000	1000100	47951.172236	0.974777	0	
10	36297.488362	1.000000	749700900	36297.488362	1.000000	123027200	36297.488362	1.000000	0	36297.488362	1.000000	0	36297.488362	1.000000	0	
10	38958.980755	1.000000	750168500	38958.980755	1.000000	330074300	38958.980755	1.000000	1000100	38958.980755	1.000000	0	38958.980755	1.000000	0	
10	44849.440887	1.000000	745703900	44849.440887	1.000000	252056700	44849.440887	1.000000	2000400	44849.440887	1.000000	0	45199.198871	0.992262	0	
10	39724.117260	1.000000	744697100	39724.117260	1.000000	270061900	39724.117260	1.000000	1000300	39724.117260	1.000000	0	39724.117260	1.000000	0	
10	47426.248726	1.000000	748703600	47426.248726	1.000000	213049100	48038.717597	0.987251	0	48038.717597	0.987251	0	48038.717597	0.987251	0	
10	31923.757984	1.000000	745700600	31923.757984	1.000000	98022800	31923.757984	1.000000	0	31923.757984	1.000000	0	31923.757984	1.000000	0	
10	42696.248043	1.000000	744693800	42696.248043	1.000000	102024000	42696.248043	1.000000	0	42696.248043	1.000000	0	42942.854959	0.994257	0	
10	39883.742489	1.000000	751168200	39883.742489	1.000000	331615800	40456.397615	0.985845	999800	40456.397615	0.985845	0	40456.397615	0.985845	0	
10	45510.443796	1.000000	758685000	45510.443796	1.000000	165583200	45510.443796	1.000000	1998500	45510.443796	1.000000	0	45510.443796	1.000000	0	
10	43617.735136	1.000000	748167100	43617.735136	1.000000	174798700	43617.735136	1.000000	0	43617.735136	1.000000	0	43617.735136	1.000000	0	
10	40760.104118	1.000000	746167700	40760.104118	1.000000	142032200	40760.104118	1.000000	0	40760.104118	1.000000	0	40760.104118	1.000000	0	
10	40296.933169	1.000000	749703800	40296.933169	1.000000	301066900	40920.249772	0.984768	999400	40920.249772	0.984768	0	40920.249772	0.984768	0	
10	31088.964542	1.000000	751217000	31088.964542	1.000000	182040800	31088.964542	1.000000	1000200	31088.964542	1.000000	0	31171.291934	0.997359	0	
10	38696.637980	1.000000	751709600	38696.637980	1.000000	185042000	38696.637980	1.000000	1000200	38696.637980	1.000000	0	40166.943832	0.963395	0	
10	40399.406275	1.000000	748712200	40399.406275	1.000000	278061900	40399.406275	1.000000	1000300	40399.406275	1.000000	0	41177.275447	0.981109	0	
10	46106.156117	1.000000	750169300	46106.156117	1.000000	254056200	46980.535913	0.981388	0	46980.535913	0.981388	0	46980.535913	0.981388	0	
10	44278.941275	1.000000	747719400	44278.941275	1.000000	146033200	44278.941275	1.000000	0	44278.941275	1.000000	0	46639.235939	0.949393	0	
10	44600.629823	1.000000	748710400	44600.629823	1.000000	112025300	44600.629823	1.000000	0	44600.629823	1.000000	0	44600.629823	1.000000	0	
10	43680.460883	1.000000	749701700	43680.460883	1.000000	392097700	43680.460883	1.000000	1001400	43680.460883	1.000000	0	43680.460883	1.000000	0	
10	44379.858584	1.000000	757706300	44379.858584	1.000000	507649800	45333.115852	0.978972	0	45333.115852	0.978972	999600	45619.661025	0.972823	0	
10	46032.440198	1.000000	748166400	46032.440198	1.000000	476116300	47232.855762	0.974585	0	47232.855762	0.974585	1000300	47232.855762	0.974585	0	
10	41953.801832	1.000000	744690100	41953.801832	1.000000	178040100	44295.668984	0.947131	0	44295.668984	0.947131	0	44295.668984	0.947131	0	
10	48450.070367	1.000000	750168500	48450.070367	1.000000	281599100	48450.070367	1.000000	0	48450.070367	1.000000	0	48450.070367	1.000000	0	
10	43931.187893	1.000000	743324000	43931.187893	1.000000	307112000	43931.187893	1.000000	4000900	43931.187893	1.000000	1001800	45195.623745	0.972023	0	
10	42807.880761	1.000000	753698600	42807.880761	1.000000	215048100	45097.108764	0.949238	0	45097.108764	0.949238	0	45097.108764	0.949238	0	
10	42989.965769	1.000000	746703600	42989.965769	1.000000	132031800	43021.299606	0.999272	0	43021.299606	0.999272	0	43021.299606	0.999272	0	
10	43767.326660	1.000000	746166000	43767.326660	1.000000	223578700	44380.398697	0.986186	0	44380.398697	0.986186	0	44380.398697	0.986186	0	
10	41270.840539	1.000000	751169600	41270.840539	1.000000	141613800	41270.840539	1.000000	0	41270.840539	1.000000	0	41270.840539	1.000000	0	
10	41236.685647	1.000000	750166800	41236.685647	1.000000	176041800	45075.737434	0.914831	0	45075.737434	0.914831	0	45075.737434	0.914831	0	
10	43336.911689	1.000000	751172000	43336.911689	1.000000	225050700	43336.911689	1.000000	1000300	43336.911689	1.000000	0	43336.911689	1.000000	0	
10	48985.015401	1.000000	746818700	48985.015401	1.000000	247057500	49426.187582	0.991074	0	49426.187582	0.991074	0	49767.357659	0.984280	0	
10	38325.704741	1.000000	750122000	38325.704741	1.000000	156035700	40929.701047	0.936379	999500	40929.701047	0.936379	0	41055.518603	0.933509	0	
10	43755.698011	1.000000	749701200	43755.698011	1.000000	450639200	43755.698011	1.000000	2000700	43755.698011	1.000000	0	43755.698011	1.000000	0	
