num_vertices	greedy_byedge_withupdates_len	greedy_byedge_withupdates_perc	greedy_byedge_withupdates_nanos	greedy_len	greedy_perc	greedy_nanos	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_withupdates_len	greedy_withupdates_perc	greedy_withupdates_nanos	
300	145857.756952	1.000000	800738500	145857.756952	1.000000	2000900	145857.756952	1.000000	30006400	147666.669415	0.987750	82031100	
300	142323.916733	1.000000	659687100	142323.916733	1.000000	2000400	142323.916733	1.000000	22005000	150093.019356	0.948238	86019200	
300	145140.131697	1.000000	755160900	145140.131697	1.000000	2000500	145140.131697	1.000000	27547000	150789.677561	0.962534	84018700	
300	146574.468563	1.000000	811182600	147221.109605	0.995608	2000300	146574.468563	1.000000	27007100	148898.704884	0.984390	79561300	
300	147361.703049	1.000000	611440300	147361.703049	1.000000	2001400	147361.703049	1.000000	23004100	147529.733919	0.998861	87021600	
300	141501.401040	1.000000	695649800	141874.577059	0.997370	2000700	141501.401040	1.000000	26009600	146969.920343	0.962792	84221300	
300	144757.396942	1.000000	791085200	146555.862233	0.987728	1999400	144757.396942	1.000000	27515200	151502.104697	0.955481	85030400	
300	148825.246442	1.000000	908027100	148825.246442	1.000000	2000400	148825.246442	1.000000	32339200	152285.558979	0.977277	85025200	
300	144723.347117	1.000000	822983900	145451.020865	0.994997	2908300	144723.347117	1.000000	28112900	147752.662201	0.979497	82026900	
300	147328.080088	1.000000	749951000	147381.034399	0.999641	2991600	147328.080088	1.000000	25995500	152880.374563	0.963682	120367900	
300	147224.232359	1.000000	792838100	147224.232359	1.000000	3000700	147224.232359	1.000000	41011000	153762.642464	0.957477	93345800	
300	144419.623561	1.000000	806807300	144489.561491	0.999516	2001000	144419.623561	1.000000	28518700	146694.191198	0.984494	82552700	
300	147047.319083	1.000000	863931300	147092.686917	0.999692	2000500	147047.319083	1.000000	29528000	151313.035764	0.971809	84531600	
300	151608.786746	1.000000	1023572200	151608.786746	1.000000	2000000	151608.786746	1.000000	33008400	155255.519433	0.976511	86534300	
300	144397.823484	1.000000	834447200	144397.823484	1.000000	2006000	144397.823484	1.000000	29007100	147760.491428	0.977242	96497500	
300	141969.009031	1.000000	682565400	141969.009031	1.000000	3000300	141969.009031	1.000000	24004900	146741.188149	0.967479	83918000	
300	148347.245708	1.000000	844008200	148508.300682	0.998916	2000500	148347.245708	1.000000	27006700	153371.579091	0.967241	87901300	
300	144715.616183	1.000000	600515000	144715.616183	1.000000	2000900	144715.616183	1.000000	22009200	147166.553284	0.983346	82019300	
300	148202.658440	1.000000	676537100	148202.658440	1.000000	2000600	148202.658440	1.000000	24004900	156199.830171	0.948802	87077700	
300	146878.942641	1.000000	569577000	146878.942641	1.000000	2000800	146878.942641	1.000000	20343200	152744.860153	0.961597	85091100	
300	150014.787416	1.000000	770062400	150065.205691	0.999664	2000300	150014.787416	1.000000	26511500	154184.152583	0.972959	87249600	
300	141094.405759	1.000000	709693200	141094.405759	1.000000	1999700	141094.405759	1.000000	26393200	145465.512628	0.969951	84523500	
300	141395.273980	1.000000	592489100	141395.273980	1.000000	1996300	141395.273980	1.000000	21008500	145014.887879	0.975040	83069700	
300	139261.539361	1.000000	709446300	139261.539361	1.000000	3000200	139261.539361	1.000000	26011400	143223.233255	0.972339	82457900	
300	143281.743239	1.000000	778383100	143281.743239	1.000000	2000000	143281.743239	1.000000	27005900	147248.548261	0.973060	85596200	
300	147004.322933	1.000000	699066000	147314.956134	0.997891	2000500	147004.322933	1.000000	26008500	150783.440101	0.974937	85531000	
300	150332.256479	1.000000	955404500	150332.256479	1.000000	2000100	150332.256479	1.000000	32516400	155861.002625	0.964528	87564200	
300	145343.201739	1.000000	762914000	145343.201739	1.000000	1999900	145343.201739	1.000000	27005400	150607.002523	0.965049	87989900	
300	149256.173465	1.000000	667091100	149256.173465	1.000000	2000400	149256.173465	1.000000	21907600	152012.608978	0.981867	84997500	
300	144870.154117	1.000000	882018400	145461.624518	0.995934	2000600	144870.154117	1.000000	29983600	148694.176701	0.974283	81528700	
300	146896.340823	1.000000	505550000	146896.340823	1.000000	3001100	146896.340823	1.000000	21443800	149597.735314	0.981942	82522300	
300	146758.229910	1.000000	794553400	146867.980157	0.999253	2000000	146758.229910	1.000000	27005900	150214.955592	0.976988	84521400	
300	147256.811765	1.000000	884018800	147256.811765	1.000000	2000500	147256.811765	1.000000	30389100	154816.089085	0.951173	82543300	
300	141555.415468	1.000000	603443200	141555.415468	1.000000	2000600	141555.415468	1.000000	22004300	145336.879530	0.973981	84521600	
300	143687.271274	1.000000	835558300	143687.271274	1.000000	2000600	143687.271274	1.000000	30515900	146036.368602	0.983914	79986000	
300	152465.386044	1.000000	739993000	153028.711899	0.996319	2001900	152465.386044	1.000000	27005200	157436.761914	0.968423	82422500	
300	145982.194423	1.000000	762586300	146452.132804	0.996791	2000800	145982.194423	1.000000	27021600	147623.553420	0.988881	80038100	
300	147348.247962	1.000000	1016408900	147348.247962	1.000000	2997400	147348.247962	1.000000	35016500	154653.087023	0.952766	83730700	
300	148857.649825	1.000000	660253000	148857.649825	1.000000	2000500	148857.649825	1.000000	25726300	154787.617165	0.961690	89230300	
300	143079.685516	1.000000	830650100	144290.492554	0.991609	1999700	143079.685516	1.000000	30402600	146958.823697	0.973604	80525700	
300	142864.430548	1.000000	702450900	142864.430548	1.000000	2000800	142864.430548	1.000000	26516000	143563.886603	0.995128	84760600	
300	145566.494199	1.000000	930777800	145566.494199	1.000000	3000200	145566.494199	1.000000	32013300	146337.501228	0.994731	85892600	
300	146760.760962	1.000000	623987900	146760.760962	1.000000	2000600	146760.760962	1.000000	21512500	154880.377863	0.947575	88526700	
300	143467.796058	1.000000	813535800	143467.796058	1.000000	1999700	143467.796058	1.000000	29006900	145735.674910	0.984438	80533700	
300	152124.854235	1.000000	646407200	152124.854235	1.000000	1995700	152124.854235	1.000000	22003500	156014.492030	0.975069	85721700	
300	142808.109094	1.000000	820441100	142808.109094	1.000000	2001000	142808.109094	1.000000	31005800	152225.133967	0.938138	91029100	
300	146671.531047	1.000000	625774400	146671.531047	1.000000	2000800	146671.531047	1.000000	22005100	151662.417559	0.967092	95047800	
300	140209.950873	1.000000	599554100	140209.950873	1.000000	2000400	140209.950873	1.000000	20005300	142510.648599	0.983856	84958100	
300	146530.680491	1.000000	599964500	146530.680491	1.000000	2000400	146530.680491	1.000000	22005100	153739.468146	0.953110	85844800	
300	145731.134110	1.000000	806671500	145731.134110	1.000000	3001000	145731.134110	1.000000	27485000	150073.606744	0.971064	85020300	
300	146399.587859	1.000000	547945500	146399.587859	1.000000	1999300	146399.587859	1.000000	20514400	151610.192560	0.965632	85484100	
300	148277.678453	1.000000	548073100	148277.678453	1.000000	2000400	148277.678453	1.000000	21004100	150575.167986	0.984742	84522100	
300	141134.061221	1.000000	630385000	141134.061221	1.000000	2081100	141134.061221	1.000000	22006200	147709.869984	0.955482	85520000	
300	147932.440023	1.000000	976710400	148133.076409	0.998646	3000900	147932.440023	1.000000	30009200	152269.794413	0.971515	86760900	
300	143332.376154	1.000000	652912200	143332.376154	1.000000	2000900	143332.376154	1.000000	24005100	148748.509378	0.963589	84077500	
300	148411.252129	1.000000	800003700	148524.979455	0.999234	2000900	148411.252129	1.000000	28005700	153315.728790	0.968011	84435300	
300	145213.156430	1.000000	736480000	145213.156430	1.000000	1999900	145213.156430	1.000000	26521000	153009.912723	0.949044	84479200	
300	146922.356219	1.000000	889987400	147014.180143	0.999375	1999900	146922.356219	1.000000	32007800	151417.650354	0.970312	81551700	
300	148226.313629	1.000000	729485300	148226.313629	1.000000	2001400	148226.313629	1.000000	25511400	151114.171501	0.980890	86994800	
300	142200.253742	1.000000	728522800	142200.253742	1.000000	1999500	142200.253742	1.000000	24518600	144364.426540	0.985009	84523300	
300	155000.816202	1.000000	781977500	155147.550176	0.999054	2000200	155000.816202	1.000000	28914500	159514.538126	0.971703	81536400	
300	147923.195591	1.000000	718466600	148303.477794	0.997436	2000100	147923.195591	1.000000	27008600	152312.198678	0.971184	84508600	
300	144442.948559	1.000000	777489500	144464.747563	0.999849	2001100	144442.948559	1.000000	27536800	145782.536920	0.990811	80541300	
300	147593.097390	1.000000	716925400	147593.097390	1.000000	2000100	147593.097390	1.000000	24970300	148763.261957	0.992134	81522700	
300	148438.324162	1.000000	954012700	148438.324162	1.000000	2010000	148438.324162	1.000000	34462000	152868.735613	0.971018	81525500	
300	153721.776998	1.000000	966016100	153721.776998	1.000000	2001000	153721.776998	1.000000	33980800	156701.949140	0.980982	88572400	
300	144904.073999	1.000000	836910300	144904.073999	1.000000	2001400	144904.073999	1.000000	33533700	150146.139146	0.965087	87482800	
300	147456.929530	1.000000	1016590800	147456.929530	1.000000	2000400	147456.929530	1.000000	36512400	153926.664342	0.957969	81944200	
300	140872.488069	1.000000	839917600	141325.266677	0.996796	2000500	140872.488069	1.000000	29006800	144198.818299	0.976932	82032200	
300	148184.162286	1.000000	716057500	148697.564897	0.996547	2000300	148184.162286	1.000000	32006200	152420.614402	0.972206	84959800	
300	145711.030732	1.000000	717946900	145711.030732	1.000000	2504700	145711.030732	1.000000	24006500	150406.238181	0.968783	86050000	
300	140402.470553	1.000000	900455100	140874.925183	0.996646	2000400	140402.470553	1.000000	30977700	143432.916647	0.978872	79527300	
300	143339.665060	1.000000	591467500	143339.665060	1.000000	2059800	143339.665060	1.000000	21078400	150076.858147	0.955108	93675300	
300	147843.381506	1.000000	890105600	147843.381506	1.000000	2000700	147843.381506	1.000000	41010000	153487.263293	0.963229	98993000	
300	145083.639549	1.000000	854530300	145126.010079	0.999708	2000700	145083.639549	1.000000	29501600	147793.385894	0.981665	84528800	
300	144459.347526	1.000000	923492900	144459.347526	1.000000	2000300	144459.347526	1.000000	33007300	149253.277288	0.967881	82929800	
300	143642.498140	1.000000	812096500	144144.400543	0.996518	2001000	143642.498140	1.000000	29005300	147439.922426	0.974244	80529100	
300	147899.558449	1.000000	671011600	147899.558449	1.000000	2000100	147899.558449	1.000000	22005500	152001.930893	0.973011	89541200	
300	145438.865614	1.000000	816793200	145438.865614	1.000000	2002000	145438.865614	1.000000	29004900	148840.615106	0.977145	84329100	
300	150435.792356	1.000000	999314900	150478.366556	0.999717	2000100	150435.792356	1.000000	33007100	152152.928244	0.988714	84862300	
300	142906.895612	1.000000	571827400	142906.895612	1.000000	2000500	142906.895612	1.000000	20007300	144157.966745	0.991322	81686600	
300	149042.539072	1.000000	738058600	149042.539072	1.000000	2000400	149042.539072	1.000000	27905200	155647.384292	0.957565	84025200	
300	145523.330055	1.000000	691967900	145523.330055	1.000000	1996300	145523.330055	1.000000	23005000	148811.786549	0.977902	83525600	
300	145641.589278	1.000000	796471200	145641.589278	1.000000	2000600	145641.589278	1.000000	28006100	151104.755294	0.963845	87078500	
300	148448.822354	1.000000	807494000	148500.329165	0.999653	3000600	148448.822354	1.000000	34016800	154001.659032	0.963943	97402900	
300	144239.302408	1.000000	1021559200	145479.839398	0.991473	2000400	144239.302408	1.000000	34439800	148601.586981	0.970644	87027200	
300	146431.958886	1.000000	655986100	146431.958886	1.000000	2000500	146431.958886	1.000000	24009200	148096.837049	0.988758	92087800	
300	141529.344574	1.000000	791482900	141561.225735	0.999775	2002300	141529.344574	1.000000	30004100	148797.197482	0.951156	84992000	
300	144320.876729	1.000000	1041487200	144480.148946	0.998898	2000500	144320.876729	1.000000	38008200	147104.165504	0.981079	78522100	
400	166465.677860	1.000000	2034034800	166733.007509	0.998397	3365600	166465.677860	1.000000	69010200	171021.218525	0.973363	199061300	
400	169093.327693	1.000000	2055534200	169152.657192	0.999649	3000800	169093.327693	1.000000	53011700	175290.384156	0.964647	193900200	
400	161950.902327	1.000000	1161760100	161958.878662	0.999951	4001900	161950.902327	1.000000	34006500	166354.203041	0.973531	196732000	
400	165949.300474	1.000000	1867587600	166262.856665	0.998114	3387800	165949.300474	1.000000	54013100	169997.640646	0.976186	199990500	
400	167029.227274	1.000000	1286679700	167029.227274	1.000000	3000500	167029.227274	1.000000	36012300	173019.578871	0.965378	205061300	
400	171159.475909	1.000000	1512309900	171159.475909	1.000000	4002100	171159.475909	1.000000	41008800	175497.968199	0.975279	214992300	
400	168890.164213	1.000000	1550991700	168917.525383	0.999838	4000900	168890.164213	1.000000	41008300	173000.950947	0.976238	194968600	
400	166463.725031	1.000000	2145968200	166463.725031	1.000000	4003100	166463.725031	1.000000	63979900	169709.813164	0.980873	193527200	
400	169820.788198	1.000000	1763044500	169896.368236	0.999555	3001000	169820.788198	1.000000	48035100	174203.817712	0.974840	195076400	
400	169867.287288	1.000000	1778308800	169867.287288	1.000000	4001800	169867.287288	1.000000	47009900	174162.846936	0.975336	189065300	
400	164098.221152	1.000000	1451529600	164098.221152	1.000000	3540900	164098.221152	1.000000	38851300	167266.191957	0.981060	200002300	
400	170403.932693	1.000000	2355015400	170680.503574	0.998380	3000100	170403.932693	1.000000	61004200	177363.761066	0.960760	191056400	
400	167004.773140	1.000000	2291958800	167004.773140	1.000000	3001700	167004.773140	1.000000	59151400	168385.562109	0.991800	180887000	
400	170002.304413	1.000000	1697592200	170002.304413	1.000000	4000900	170002.304413	1.000000	52412300	177684.183387	0.956767	207019800	
400	165923.274067	1.000000	1899918400	165923.274067	1.000000	3085700	165923.274067	1.000000	48890800	171298.966876	0.968618	196096000	
400	169674.211379	1.000000	2202007000	169752.138921	0.999541	2947200	169674.211379	1.000000	59005800	175221.837578	0.968339	190955500	
400	168971.725437	1.000000	2082041100	169039.976884	0.999596	3000500	168971.725437	1.000000	67018800	178988.307933	0.944038	194923100	
400	171562.968762	1.000000	1979611800	171562.968762	1.000000	3000600	171562.968762	1.000000	54013300	176818.893890	0.970275	194900700	
400	166009.759765	1.000000	1852881600	166009.759765	1.000000	3991700	166009.759765	1.000000	60035300	172797.777261	0.960717	215090500	
400	167815.943883	1.000000	2027093400	167815.943883	1.000000	2999400	167815.943883	1.000000	52979100	174722.581778	0.960471	196129700	
400	169820.025193	1.000000	2034901100	169820.025193	1.000000	4001000	169820.025193	1.000000	72019700	171559.284660	0.989862	199697200	
400	165436.051954	1.000000	1740093600	165436.051954	1.000000	3000700	165436.051954	1.000000	47545100	169015.577033	0.978821	216047000	
400	169625.991043	1.000000	1910510400	169704.411148	0.999538	3000400	169625.991043	1.000000	52458000	174979.931910	0.969403	215152700	
400	169620.716532	1.000000	1988567500	169620.716532	1.000000	4023100	169620.716532	1.000000	54570900	173207.610077	0.979291	187638100	
400	164257.905393	1.000000	1104663100	164257.905393	1.000000	4014300	164257.905393	1.000000	30052400	171678.536741	0.956776	199076100	
400	169269.455013	1.000000	1384647400	169269.455013	1.000000	3990700	169269.455013	1.000000	37011900	174378.495137	0.970701	192323700	
400	176415.358173	1.000000	1979601700	176415.358173	1.000000	3000000	176415.358173	1.000000	49101000	182760.879718	0.965280	203641700	
400	168026.867239	1.000000	1790544000	168026.867239	1.000000	3012400	168026.867239	1.000000	47061800	169663.379399	0.990354	209633800	
400	174355.039333	1.000000	2016451400	174355.039333	1.000000	3000500	174355.039333	1.000000	52545200	178434.027760	0.977140	194821200	
400	165229.698722	1.000000	1654439100	165349.771352	0.999274	4001300	165229.698722	1.000000	45014000	168967.915847	0.977876	201431600	
400	168787.994901	1.000000	2365619200	168787.994901	1.000000	4001100	168787.994901	1.000000	63934600	173367.767821	0.973583	190765900	
400	165178.285835	1.000000	2313946100	165178.285835	1.000000	4001100	165178.285835	1.000000	58045900	168296.653034	0.981471	193192800	
400	168841.658311	1.000000	2002061700	168841.658311	1.000000	4001100	168841.658311	1.000000	53091000	173303.326362	0.974255	196056500	
400	170133.482245	1.000000	1873703700	170162.684813	0.999828	3992800	170133.482245	1.000000	50010100	174827.600955	0.973150	204697500	
400	168293.102262	1.000000	1767319300	168337.735083	0.999735	3009200	168293.102262	1.000000	47960600	173368.219036	0.970726	194486100	
400	163011.402532	1.000000	1766059800	163179.044335	0.998973	3009100	163011.402532	1.000000	47991300	168408.334351	0.967953	200630400	
400	168276.211358	1.000000	1347376300	168276.211358	1.000000	3999900	168276.211358	1.000000	34514300	174464.070861	0.964532	220001600	
400	163222.031745	1.000000	2365276600	163246.159015	0.999852	4000600	163222.031745	1.000000	65546400	165453.163804	0.986515	186565600	
400	172462.895407	1.000000	1647166300	172462.895407	1.000000	4000700	172462.895407	1.000000	57425600	178625.794737	0.965498	200898500	
400	171964.401751	1.000000	1880418100	171964.401751	1.000000	3000700	171964.401751	1.000000	51511600	179201.985307	0.959612	194103000	
400	168839.440343	1.000000	1849118200	168839.440343	1.000000	3001400	168839.440343	1.000000	49014500	172460.495184	0.979004	201125700	
400	170588.714365	1.000000	1986886100	170588.714365	1.000000	3000900	170588.714365	1.000000	50074200	173480.214255	0.983332	194151500	
400	167590.536255	1.000000	1750767700	167590.536255	1.000000	3000200	167590.536255	1.000000	46010600	173277.219138	0.967182	195615400	
400	171241.144173	1.000000	1555122000	171241.144173	1.000000	3021800	171241.144173	1.000000	39428200	174671.701083	0.980360	216548700	
400	167806.628154	1.000000	1607579900	167867.862976	0.999635	4000900	167806.628154	1.000000	50544400	174730.218022	0.960376	188112600	
400	167119.572969	1.000000	2022741500	167119.572969	1.000000	3010300	167119.572969	1.000000	51028400	172657.252714	0.967927	193148700	
400	172019.694914	1.000000	1703146500	172023.733210	0.999977	4000300	172019.694914	1.000000	43763200	172029.828559	0.999941	189682900	
400	171994.272203	1.000000	1580115000	172169.389022	0.998983	3000600	171994.272203	1.000000	43552100	177231.980517	0.970447	204637000	
400	165033.322452	1.000000	2153089100	165136.355700	0.999376	3001300	165033.322452	1.000000	55520300	167671.612145	0.984265	200970300	
400	166905.583418	1.000000	1940722600	166905.583418	1.000000	3000500	166905.583418	1.000000	52835200	176058.990555	0.948009	199784000	
400	166860.619690	1.000000	1925220900	166860.619690	1.000000	3000400	166860.619690	1.000000	50057400	171158.769911	0.974888	198091100	
400	174632.722107	1.000000	1749295300	175133.164626	0.997143	4003900	174632.722107	1.000000	51935700	178969.319032	0.975769	196571800	
400	167503.706225	1.000000	2150291400	167544.452324	0.999757	3500200	167503.706225	1.000000	56072400	169484.412735	0.988313	195220000	
400	166537.447670	1.000000	1437159700	166647.086645	0.999342	3855300	166537.447670	1.000000	37078400	170455.011125	0.977017	199690400	
400	167141.503919	1.000000	1521543700	167141.503919	1.000000	3506500	167141.503919	1.000000	43043700	169382.241583	0.986771	212171000	
400	174301.324497	1.000000	2012841600	174315.577302	0.999918	3506700	174301.324497	1.000000	54155200	175743.562565	0.991794	199731700	
400	168354.607703	1.000000	2004378500	168382.231563	0.999836	4009800	168354.607703	1.000000	53089600	173542.454510	0.970106	192248400	
400	169601.947403	1.000000	1930982700	169601.947403	1.000000	2992700	169601.947403	1.000000	49306600	177880.667623	0.953459	204549300	
400	168763.722386	1.000000	2128180900	168763.722386	1.000000	2996700	168763.722386	1.000000	57031400	176272.407225	0.957403	194096500	
400	168579.981452	1.000000	1459841000	168579.981452	1.000000	3992400	168579.981452	1.000000	40056300	172506.745180	0.977237	199911300	
400	167980.834844	1.000000	1618754100	167980.834844	1.000000	4001800	167980.834844	1.000000	44017200	174271.626025	0.963902	199160800	
400	167825.817006	1.000000	2079174700	167920.821099	0.999434	2991500	167825.817006	1.000000	52074300	170913.827744	0.981932	187783700	
400	172512.872036	1.000000	2107061200	172512.872036	1.000000	4000800	172512.872036	1.000000	57020900	183933.269513	0.937910	220724000	
400	167563.415093	1.000000	1738259600	167563.415093	1.000000	3000500	167563.415093	1.000000	48052800	170169.750892	0.984684	204076400	
400	164668.994290	1.000000	1969941100	164668.994290	1.000000	3004800	164668.994290	1.000000	50331200	167783.165854	0.981439	187819600	
400	166131.469748	1.000000	2219638400	166131.469748	1.000000	4014400	166131.469748	1.000000	58949400	172500.536463	0.963078	191301700	
400	166269.766257	1.000000	1613856700	166269.766257	1.000000	4001000	166269.766257	1.000000	44069600	171261.648501	0.970852	194154800	
400	169386.105741	1.000000	1764127800	169386.105741	1.000000	3009300	169386.105741	1.000000	45063500	174831.489247	0.968854	216741700	
400	166433.053052	1.000000	1921373000	166692.356262	0.998444	4000400	166433.053052	1.000000	48871100	170829.700534	0.974263	198579700	
400	168789.171273	1.000000	1972922800	168789.171273	1.000000	3000500	168789.171273	1.000000	51607900	172682.855678	0.977452	205267200	
400	172738.238903	1.000000	1154955100	172738.238903	1.000000	3995300	172738.238903	1.000000	31541300	174805.811481	0.988172	191299800	
400	173966.114703	1.000000	1535825800	173966.114703	1.000000	3000700	173966.114703	1.000000	39592400	178108.380625	0.976743	201865100	
400	163550.776272	1.000000	1237976900	163586.928108	0.999779	4010600	163550.776272	1.000000	32511200	165309.555061	0.989361	198695700	
400	171418.660553	1.000000	1761769700	171418.660553	1.000000	3000800	171418.660553	1.000000	46066500	174030.178566	0.984994	191205000	
400	168918.534137	1.000000	2066754900	168918.534137	1.000000	3001100	168918.534137	1.000000	56016800	173930.911391	0.971182	191853500	
400	164302.917711	1.000000	1703336700	164302.917711	1.000000	3003700	164302.917711	1.000000	44414100	169006.495044	0.972169	189379500	
400	169240.672786	1.000000	1930351200	169240.672786	1.000000	3000800	169240.672786	1.000000	51550600	175603.216975	0.963767	200229700	
400	174028.465087	1.000000	1578668600	174983.375249	0.994543	3000200	174028.465087	1.000000	39530200	181340.191623	0.959680	202219800	
400	171727.719481	1.000000	2055807700	171830.335146	0.999403	3992200	171727.719481	1.000000	52034200	176254.106080	0.974319	198823800	
400	172737.407298	1.000000	1533733900	172746.312770	0.999948	3000800	172737.407298	1.000000	40747100	179666.711019	0.961432	207799100	
400	171156.859517	1.000000	1872714600	171156.859517	1.000000	4001600	171156.859517	1.000000	49522600	174267.682054	0.982149	203368000	
400	175880.104863	1.000000	1583416100	175880.104863	1.000000	3022800	175880.104863	1.000000	44538300	179177.090436	0.981599	193896300	
400	165714.922134	1.000000	1985011800	166026.724137	0.998122	4013000	165714.922134	1.000000	55072500	173047.870206	0.957625	193257100	
400	173719.821235	1.000000	1710967000	173863.460166	0.999174	3001300	173719.821235	1.000000	48023800	185693.213643	0.935521	202658500	
400	167539.954126	1.000000	1994434600	167539.954126	1.000000	4023600	167539.954126	1.000000	55115600	174981.172383	0.957474	198469500	
400	166052.477164	1.000000	1514610400	166052.477164	1.000000	3516900	166052.477164	1.000000	40009100	169505.356128	0.979630	195712300	
400	170761.875472	1.000000	2002678800	170761.875472	1.000000	3891100	170761.875472	1.000000	49588400	173369.009120	0.984962	196088900	
400	172236.688198	1.000000	2424095300	172270.470550	0.999804	3512100	172236.688198	1.000000	62640200	178913.703639	0.962680	200668500	
400	167622.774000	1.000000	1612914000	167622.774000	1.000000	3000700	167622.774000	1.000000	41930500	173775.823937	0.964592	191493100	
400	170026.974275	1.000000	1395182100	170026.974275	1.000000	3511700	170026.974275	1.000000	36014400	175538.884339	0.968600	200960200	
400	177294.985009	1.000000	1764453200	178062.343983	0.995691	3009800	177294.985009	1.000000	48001100	181622.356511	0.976174	195627200	
400	166731.862893	1.000000	1381174700	166731.862893	1.000000	4003300	166731.862893	1.000000	37562800	168989.552794	0.986640	193283900	
400	168619.332850	1.000000	1954738400	168619.332850	1.000000	3002200	168619.332850	1.000000	49062600	172175.901791	0.979343	195278700	
400	171139.006956	1.000000	1741299100	171139.006956	1.000000	3507500	171139.006956	1.000000	50249700	176505.079365	0.969598	197719500	
400	167649.198472	1.000000	2099924400	167649.198472	1.000000	3000000	167649.198472	1.000000	52076800	171859.662201	0.975501	196324500	
400	164755.760234	1.000000	2003658700	164755.760234	1.000000	4011200	164755.760234	1.000000	55024900	170816.234223	0.964521	194151200	
400	168557.481080	1.000000	2022942100	168557.481080	1.000000	4000800	168557.481080	1.000000	51519000	173832.598370	0.969654	191473200	
400	168214.212557	1.000000	1758007100	168214.212557	1.000000	4004600	168214.212557	1.000000	45025300	174151.672676	0.965906	195014000	
400	164566.111402	1.000000	1791511800	164566.111402	1.000000	4000900	164566.111402	1.000000	46522300	169274.780347	0.972183	197924500	
400	173780.847472	1.000000	1557880300	173780.847472	1.000000	3992700	173780.847472	1.000000	42020300	180976.793349	0.960238	202099100	
500	186517.475503	1.000000	3876829700	187694.565317	0.993729	4510200	186517.475503	1.000000	84419200	191935.855003	0.971770	368616800	
500	192902.837624	1.000000	3662618500	192902.837624	1.000000	5003900	192902.837624	1.000000	76055700	200228.226952	0.963415	379976300	
500	187248.646460	1.000000	3925898600	187248.646460	1.000000	4992400	187248.646460	1.000000	83563200	191614.050829	0.977218	376720800	
500	193312.706765	1.000000	4387875700	193468.166924	0.999196	5000800	193312.706765	1.000000	95052500	205101.399104	0.942523	390701400	
500	188968.361160	1.000000	3869442600	189142.584469	0.999079	5001100	188968.361160	1.000000	81562600	194172.609166	0.973198	377284500	
500	191425.910245	1.000000	3797308000	191425.910245	1.000000	5021900	191425.910245	1.000000	77694400	195339.454526	0.979965	382754500	
500	188363.099979	1.000000	4158817100	188482.848036	0.999365	5001400	188363.099979	1.000000	87769200	192805.279954	0.976960	370205400	
500	191851.666452	1.000000	3547851500	191915.693232	0.999666	5001300	191851.666452	1.000000	74021100	202690.944367	0.946523	434129900	
500	186323.532413	1.000000	3774332600	186372.129321	0.999739	5001400	186323.532413	1.000000	80017600	193245.211244	0.964182	380973800	
500	189755.841874	1.000000	3776946700	189845.898643	0.999526	6008300	189755.841874	1.000000	82038500	194665.593624	0.974779	379216200	
500	190331.396094	1.000000	3694463200	190389.053431	0.999697	6001600	190331.396094	1.000000	101158500	199029.785248	0.956296	412823400	
500	187795.698787	1.000000	3540849300	187864.386015	0.999634	6001900	187795.698787	1.000000	72529500	196072.184817	0.957789	408733000	
500	189652.363266	1.000000	4628204000	190909.520366	0.993415	6001000	189652.363266	1.000000	96219900	200127.439872	0.947658	379820200	
500	192334.308992	1.000000	4760650700	192917.773817	0.996976	5001100	192334.308992	1.000000	103072600	199325.917424	0.964924	369183000	
500	187070.965663	1.000000	2809796500	187070.965663	1.000000	5001000	187070.965663	1.000000	58039100	192567.433641	0.971457	374109000	
500	188389.688008	1.000000	3511421800	188389.688008	1.000000	5508900	188389.688008	1.000000	73029300	194143.479410	0.970363	365266600	
500	190280.339487	1.000000	3493128400	190530.815793	0.998685	4512300	190280.339487	1.000000	71020900	197385.473642	0.964004	380972400	
500	189245.689854	1.000000	2504974800	189245.689854	1.000000	6004800	189245.689854	1.000000	69571100	194466.681513	0.973152	378393300	
500	186787.698495	1.000000	4416360500	186787.698495	1.000000	5003800	186787.698495	1.000000	95471000	195416.131815	0.955846	377320600	
500	190929.571197	1.000000	3553090300	190929.571197	1.000000	6001500	190929.571197	1.000000	77443500	196740.375884	0.970465	381259200	
500	194494.350120	1.000000	3802669700	194519.042008	0.999873	4992100	194494.350120	1.000000	82564700	200001.387504	0.972465	386705900	
500	188206.615247	1.000000	3913358900	188206.615247	1.000000	5010700	188206.615247	1.000000	88035800	195291.087117	0.963724	378038700	
500	187574.257227	1.000000	3465099600	187574.257227	1.000000	5000400	187574.257227	1.000000	73554900	191419.839991	0.979910	374815700	
500	190635.041443	1.000000	3448336600	190795.297373	0.999160	6001600	190635.041443	1.000000	71464500	197648.379863	0.964516	368422400	
500	186657.055365	1.000000	3969107100	186657.055365	1.000000	5006300	186657.055365	1.000000	82306000	190489.848524	0.979879	366716900	
500	195135.483481	1.000000	2938565200	195252.637043	0.999400	5012400	195135.483481	1.000000	61518100	196826.372358	0.991409	377061100	
500	195211.849006	1.000000	3646684100	195211.849006	1.000000	5001700	195211.849006	1.000000	76549200	200446.940010	0.973883	367026400	
500	192743.344452	1.000000	4098463900	192743.344452	1.000000	5000000	192743.344452	1.000000	88039100	201347.992462	0.957265	464000600	
