num_vertices	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_len	greedy_perc	greedy_nanos	greedy_weighted_edge_len	greedy_weighted_edge_perc	greedy_weighted_edge_nanos	
300	145800.478935	1.000000	23005900	145803.443582	0.999980	1999700	278636.733418	0.523264	34008000	
300	147999.978124	1.000000	34007600	148063.098435	0.999574	2037100	317093.853665	0.466739	30970300	
300	144935.585572	1.000000	26006400	145537.739930	0.995863	3000300	261374.800733	0.554512	29007000	
300	141568.042745	1.000000	27005300	141568.042745	1.000000	2000400	266628.949936	0.530955	30007200	
300	142200.572943	1.000000	34007700	142200.572943	1.000000	1999900	310045.460706	0.458644	28007100	
300	141056.098516	1.000000	29005100	141067.224639	0.999921	1001000	339173.600924	0.415882	32007700	
300	148365.022985	1.000000	26005700	148365.022985	1.000000	2000400	249630.782885	0.594338	26005500	
300	141285.394629	1.000000	29007200	141285.394629	1.000000	1999500	267882.273742	0.527416	31007900	
300	142647.715407	1.000000	31006200	142647.715407	1.000000	2002300	351919.993440	0.405341	31004700	
300	143456.495163	1.000000	28037600	143456.495163	1.000000	969100	268097.324372	0.535091	31006600	
300	146646.862763	1.000000	24006300	147239.395111	0.995976	2000300	238500.627739	0.614870	27005300	
300	147237.419373	1.000000	31007100	147237.419373	1.000000	2000400	233296.880192	0.631116	26006200	
300	144999.819914	1.000000	20004500	144999.819914	1.000000	2000300	299494.427366	0.484149	31006700	
400	173527.137688	1.000000	39009800	173533.087652	0.999966	2999900	448137.908084	0.387218	56013000	
400	170014.250759	1.000000	51012000	170014.250759	1.000000	4000400	332975.973010	0.510590	59013200	
400	172655.741413	1.000000	49011400	172655.741413	1.000000	3001000	405748.633612	0.425524	59013000	
400	170135.751397	1.000000	45010300	170135.751397	1.000000	4000700	423332.038182	0.401897	56053900	
400	167679.025176	1.000000	44968400	167679.025176	1.000000	3001600	347690.292593	0.482265	56011600	
400	170437.468481	1.000000	35008100	170471.964334	0.999798	3053300	321578.045589	0.530003	54305900	
400	170775.380454	1.000000	57011400	170922.002506	0.999142	3000800	353176.455161	0.483541	64015000	
400	168608.427945	1.000000	40008400	168608.427945	1.000000	3002900	294918.869573	0.571711	60015700	
400	170001.685198	1.000000	53012200	170001.685198	1.000000	4050800	302543.747392	0.561908	51961800	
400	168521.555698	1.000000	47012400	168521.555698	1.000000	2999600	286900.289864	0.587387	51010700	
400	170904.056796	1.000000	46010300	170904.056796	1.000000	3000300	489733.769756	0.348973	71015200	
400	171612.400462	1.000000	57012800	171612.400462	1.000000	3001800	399891.556643	0.429147	52010800	
400	168528.668931	1.000000	46011300	168659.495409	0.999224	4000500	284477.634460	0.592414	54012000	
400	166786.960958	1.000000	43009900	166786.960958	1.000000	4000800	457493.797829	0.364567	63549300	
400	173847.683587	1.000000	46009400	173847.683587	1.000000	3000500	347274.739476	0.500606	60013700	
400	167289.468656	1.000000	34007600	167289.468656	1.000000	3001100	346447.179176	0.482871	57012200	
400	170578.723117	1.000000	49011800	170578.723117	1.000000	3000800	306718.843665	0.556140	55012200	
400	166865.292180	1.000000	41009400	167475.194920	0.996358	3000600	363156.262315	0.459486	55013800	
400	173173.764189	1.000000	38006900	173173.764189	1.000000	3000800	310553.593433	0.557629	52010800	
400	174499.124567	1.000000	39008900	174499.124567	1.000000	3000600	364360.928516	0.478918	57012700	
400	168582.189019	1.000000	41033200	168582.189019	1.000000	2976300	369406.737986	0.456359	59013300	
400	173772.762920	1.000000	54012400	173991.881869	0.998741	3001600	396039.744598	0.438776	54011300	
400	165737.593725	1.000000	51012200	165737.593725	1.000000	3000600	345106.975610	0.480250	57012900	
400	171796.666198	1.000000	41541800	171796.666198	1.000000	3000500	304719.331511	0.563787	53011200	
400	171727.608711	1.000000	46010300	171727.608711	1.000000	3000400	431711.485853	0.397783	59014300	
400	168601.219413	1.000000	39008700	168601.219413	1.000000	3000000	319292.341906	0.528047	58013500	
400	171423.983474	1.000000	46009400	171423.983474	1.000000	3001200	449483.017282	0.381380	60013000	
400	166629.878578	1.000000	46011000	168794.494981	0.987176	3000900	450549.580148	0.369837	58012600	
400	173392.155515	1.000000	50010700	173392.155515	1.000000	3001100	331633.544591	0.522843	56012200	
400	164031.248498	1.000000	46020100	164031.248498	1.000000	3991500	241358.366639	0.679617	48011500	
400	166724.612273	1.000000	48010700	166724.612273	1.000000	4000700	322396.498094	0.517142	53012100	
400	165951.161812	1.000000	44010300	165951.161812	1.000000	4000500	261639.115050	0.634275	45009900	
400	170439.340542	1.000000	40008600	171290.188812	0.995033	4001400	429332.651505	0.396987	61553000	
400	164850.028302	1.000000	58014100	165550.916693	0.995766	4000500	498744.247509	0.330530	62013300	
400	169769.689892	1.000000	47011000	169769.689892	1.000000	2999900	294885.825557	0.575713	48012400	
400	161915.201105	1.000000	41008300	161915.201105	1.000000	3001000	312917.820850	0.517437	52011300	
400	171333.852209	1.000000	65014000	171333.852209	1.000000	4002100	379440.339601	0.451544	55011700	
400	169028.175079	1.000000	45011200	169028.175079	1.000000	4009500	333983.831833	0.506097	59013400	
400	169193.285286	1.000000	55003600	169193.285286	1.000000	3000600	323074.803302	0.523697	54011300	
400	168912.693962	1.000000	45010100	168912.693962	1.000000	3000600	390143.989330	0.432950	57012700	
400	164188.143510	1.000000	54012400	164188.143510	1.000000	4010100	339667.387519	0.483379	52002400	
400	173511.725532	1.000000	33010500	173511.725532	1.000000	3062100	343737.706453	0.504779	58010300	
400	167352.682600	1.000000	42537700	167352.682600	1.000000	3000600	386659.272349	0.432817	55012900	
400	166213.955416	1.000000	38052700	166228.914370	0.999910	2956500	364259.540277	0.456306	54012100	
400	169506.561582	1.000000	50011300	169807.783561	0.998226	4001700	295480.481605	0.573664	54011300	
400	160719.146364	1.000000	48010800	160792.612933	0.999543	3000700	292259.125515	0.549920	67015900	
400	165274.805334	1.000000	46009500	165281.917026	0.999957	3001200	400899.334614	0.412260	58027300	
400	164398.107537	1.000000	54012000	164398.107537	1.000000	3031000	327131.844796	0.502544	57982700	
400	171937.392051	1.000000	45010000	171937.392051	1.000000	3000600	434065.008998	0.396110	62014300	
400	165882.193910	1.000000	38008200	165882.193910	1.000000	3003600	382507.715705	0.433670	60002100	
400	171641.676851	1.000000	50067200	171641.676851	1.000000	4953600	297126.766359	0.577672	50002900	
400	174609.289374	1.000000	61065300	174609.289374	1.000000	3001900	384291.253363	0.454367	53011300	
400	168785.419485	1.000000	45009100	168785.419485	1.000000	3000600	348446.364653	0.484394	59013100	
400	163147.977294	1.000000	51011900	164006.191746	0.994767	3000600	372017.972514	0.438549	56013100	
400	170476.460345	1.000000	42009000	170969.174615	0.997118	3000800	281366.053257	0.605889	50011500	
400	170294.099677	1.000000	41009100	170294.099677	1.000000	4000800	318091.496824	0.535362	50010900	
400	168624.990419	1.000000	41008900	168624.990419	1.000000	3000800	288240.714819	0.585014	50011400	
400	169983.180281	1.000000	47010700	169983.180281	1.000000	3000700	339947.752016	0.500027	57013300	
400	170151.312232	1.000000	48010200	170151.312232	1.000000	3000800	407999.923047	0.417038	58041500	
400	174835.499696	1.000000	51992700	174860.493781	0.999857	3000700	336863.845039	0.519009	52011600	
400	166112.122132	1.000000	42008800	166112.122132	1.000000	3001600	366220.584092	0.453585	57062900	
400	174013.591467	1.000000	47964000	174028.213162	0.999916	3010500	401111.842018	0.433828	57003000	
400	165022.694007	1.000000	62013700	166927.644040	0.988588	3000700	428311.339023	0.385287	62013900	
400	166751.384797	1.000000	64014500	166751.384797	1.000000	3000600	445495.099001	0.374306	57012900	
400	170411.529863	1.000000	47020200	170890.496298	0.997197	3000700	348036.521351	0.489637	54012500	
400	165337.478238	1.000000	47001700	165337.478238	1.000000	3009400	323135.490946	0.511666	56002400	
400	167646.148432	1.000000	42009400	167646.148432	1.000000	3000600	302123.187521	0.554893	52011900	
400	166699.248066	1.000000	47011300	166699.248066	1.000000	3000700	359450.086132	0.463762	54012300	
400	165184.829872	1.000000	43009600	165184.829872	1.000000	3001200	347254.308686	0.475688	55012800	
400	166791.433797	1.000000	41009300	168159.941283	0.991862	3001000	275656.508968	0.605070	50010400	
400	170702.425925	1.000000	46538100	170702.425925	1.000000	4001200	305729.372363	0.558345	54011900	
400	171587.624833	1.000000	47048800	171827.359458	0.998605	4004100	317557.208225	0.540336	57020800	
400	171633.098699	1.000000	50020600	171633.098699	1.000000	4000900	336339.494423	0.510297	52011700	
400	168309.021594	1.000000	46010200	168309.021594	1.000000	5001800	343219.579647	0.490383	59012700	
400	169978.291704	1.000000	41009800	170037.730094	0.999650	3000200	429486.983271	0.395771	54012000	
400	173426.054269	1.000000	47001700	173444.718017	0.999892	3009600	291964.968475	0.593996	52011800	
400	172563.811408	1.000000	53011700	172563.811408	1.000000	3000600	307767.727522	0.560695	53015000	
400	165998.746719	1.000000	44006800	165998.746719	1.000000	3000800	293113.678691	0.566329	50011100	
400	170578.090081	1.000000	42009700	170596.766377	0.999891	3000500	492309.652661	0.346485	61013600	
400	170666.175669	1.000000	54002200	170666.175669	1.000000	4000800	357635.326122	0.477207	55536900	
400	173271.794337	1.000000	46010500	173271.794337	1.000000	4001200	429124.731632	0.403780	59012500	
400	169739.683274	1.000000	39009200	169739.683274	1.000000	4001000	446694.248125	0.379991	61013300	
400	169655.690872	1.000000	37008200	169684.738573	0.999829	4001100	296275.546172	0.572628	55012400	
400	167430.307362	1.000000	60038000	167433.219081	0.999983	2977000	509930.586695	0.328339	62013200	
400	169875.695936	1.000000	36009000	169889.128174	0.999921	2999900	393070.417620	0.432176	57012700	
400	168547.159119	1.000000	47010700	168648.464560	0.999399	3000600	419456.573074	0.401823	62026600	
400	171288.862473	1.000000	48007900	171313.203550	0.999858	3000600	301607.298466	0.567920	50011700	
400	170602.794680	1.000000	41008700	170602.794680	1.000000	2992200	438545.667273	0.389019	60022000	
400	167729.813542	1.000000	49002000	167729.813542	1.000000	4000500	278997.422348	0.601188	48010900	
400	168043.894758	1.000000	41545100	168124.899544	0.999518	4000700	318462.329491	0.527673	54012800	
400	171251.268055	1.000000	47010200	171251.268055	1.000000	4000500	315228.724714	0.543260	52012200	
400	172240.510194	1.000000	45009800	172240.510194	1.000000	4000900	344208.296264	0.500396	52011600	
400	173481.701751	1.000000	53012700	173566.093072	0.999514	5000200	312033.999387	0.555971	57013100	
400	169494.785907	1.000000	55013400	169579.526439	0.999500	2999600	362458.897974	0.467625	58022400	
400	164304.673708	1.000000	52014800	164308.265942	0.999978	3000700	381473.860074	0.430710	57009700	
400	165669.531666	1.000000	34999200	165669.531666	1.000000	3009400	393932.142520	0.420553	60004800	
400	174138.517816	1.000000	49010900	174883.622509	0.995739	4000100	297263.663266	0.585805	50011500	
400	170210.226590	1.000000	50011900	170210.226590	1.000000	3000500	472105.918488	0.360534	58012200	
400	168185.824033	1.000000	38008500	168185.824033	1.000000	3001800	444155.847438	0.378664	58591000	
400	168764.067381	1.000000	54012500	168764.067381	1.000000	3001200	437883.764088	0.385408	61013000	
500	186249.201276	1.000000	56022800	186249.201276	1.000000	4000300	380742.227366	0.489174	93020700	
500	186486.945258	1.000000	59013400	186547.560703	0.999675	5001400	551389.631856	0.338213	105014100	
500	192003.758726	1.000000	71015500	192003.758726	1.000000	5001300	568076.551049	0.337989	106023500	
500	189169.069413	1.000000	66014600	189169.069413	1.000000	5001000	520088.427921	0.363725	103023700	
500	184725.105075	1.000000	95021600	184725.105075	1.000000	6001900	414138.399179	0.446047	102551100	
500	186484.001397	1.000000	66014300	186484.001397	1.000000	5000700	427480.862443	0.436239	99022600	
500	190662.595215	1.000000	96021300	190662.595215	1.000000	6000600	436109.487274	0.437190	96021700	
500	191621.599901	1.000000	69041100	191621.599901	1.000000	4976100	491045.723475	0.390232	100022800	
500	189621.559525	1.000000	60013100	189825.427015	0.998926	4000800	355096.705305	0.534000	90029900	
500	185137.662069	1.000000	89020200	185137.662069	1.000000	5001200	397066.455095	0.466264	89022600	
500	192228.421510	1.000000	62011000	192228.421510	1.000000	5001500	385826.121342	0.498226	90563800	
500	189808.267363	1.000000	68015400	189808.267363	1.000000	5001400	437896.158189	0.433455	94021000	
500	187245.141175	1.000000	70018900	187470.333344	0.998799	4997700	363743.028519	0.514773	90020400	
500	191504.133385	1.000000	83008600	191504.133385	1.000000	5001000	347264.374912	0.551465	92021200	
500	194129.347427	1.000000	75018700	194208.483294	0.999593	5000300	375802.872090	0.516572	96020900	
500	185972.265678	1.000000	55011900	186373.981584	0.997845	4000900	360404.514214	0.516010	93020900	
500	194397.785099	1.000000	99573100	194433.141403	0.999818	5001700	364469.128248	0.533372	87028700	
500	190692.407694	1.000000	76020200	190692.407694	1.000000	4998000	526689.332884	0.362059	98013600	
500	185443.242688	1.000000	81017100	185443.242688	1.000000	6001800	372879.338367	0.497328	87019000	
500	191897.548407	1.000000	54013000	191897.548407	1.000000	5001900	333029.849725	0.576217	76070800	
500	196017.796499	1.000000	81962700	196017.796499	1.000000	5001300	355109.253585	0.551993	84019300	
500	193780.354542	1.000000	68015400	193780.354542	1.000000	4001800	323807.613549	0.598443	84017700	
500	187746.941016	1.000000	111575100	187763.247518	0.999913	5001500	434953.572829	0.431648	97021400	
500	190763.767467	1.000000	66014700	191391.843255	0.996718	5000800	339641.539112	0.561662	98023000	
500	189190.536708	1.000000	80017700	190463.469938	0.993317	5001100	398981.933932	0.474183	93021400	
500	195911.836840	1.000000	81018400	196025.276998	0.999421	5001500	465288.629314	0.421054	99030800	
500	186835.370601	1.000000	77017500	186835.370601	1.000000	5001000	333700.002669	0.559890	89009900	
500	186805.134841	1.000000	56012700	186805.134841	1.000000	5000800	463694.083327	0.402863	96022600	
500	195744.170988	1.000000	62559400	195766.739116	0.999885	5001100	508699.471331	0.384793	105024900	
500	189718.770275	1.000000	68014800	189718.770275	1.000000	5000500	392409.256496	0.483472	90020100	
500	185647.511298	1.000000	84018500	185860.587822	0.998854	5001200	381688.767902	0.486385	92020900	
500	191896.628937	1.000000	64016800	191896.628937	1.000000	5001000	325008.869102	0.590435	85019400	
500	193131.462067	1.000000	86019100	193131.462067	1.000000	5001100	564398.251518	0.342190	110072000	
500	192060.639413	1.000000	78026300	192060.639413	1.000000	4000700	461280.957529	0.416364	96555800	
500	190217.966131	1.000000	75016800	190217.966131	1.000000	5001100	356242.150641	0.533957	86019300	
500	188691.793340	1.000000	89021500	189091.945878	0.997884	5000200	512205.798945	0.368391	112025100	
500	190627.171726	1.000000	102032500	190629.287139	0.999989	5001100	423680.775013	0.449931	95012100	
500	189490.787299	1.000000	74016200	189490.787299	1.000000	4001000	324805.593159	0.583398	86019400	
500	187576.052405	1.000000	61014000	187688.455309	0.999401	5001600	360863.059137	0.519798	88019000	
500	187701.798282	1.000000	75026500	187701.798282	1.000000	5001200	389219.214967	0.482252	96012500	
500	187530.155022	1.000000	69015700	187530.155022	1.000000	5001200	518805.003714	0.361466	98021000	
500	192295.545364	1.000000	79018900	192295.545364	1.000000	5050300	482294.957841	0.398709	96971300	
500	187270.115209	1.000000	115026100	187394.346000	0.999337	5000400	358447.282178	0.522448	92021700	
500	189915.033252	1.000000	79017500	189915.033252	1.000000	4001400	368212.137813	0.515776	100021700	
500	189204.854621	1.000000	82018800	189204.854621	1.000000	5001000	383175.605327	0.493781	93554400	
500	189240.158772	1.000000	85019000	189240.158772	1.000000	5001300	397255.280194	0.476369	97021500	
500	189304.727441	1.000000	89020000	189304.727441	1.000000	5001200	363618.636640	0.520613	89019900	
500	189555.284353	1.000000	76017100	189566.705010	0.999940	5001200	363592.240756	0.521340	90032900	
500	188581.128496	1.000000	70003800	188581.128496	1.000000	5012800	405790.013493	0.464726	91017800	
500	186482.733379	1.000000	93011900	186806.615781	0.998266	5000500	435253.030535	0.428447	99023800	
500	188876.373764	1.000000	77557300	188876.373764	1.000000	5001200	477068.032590	0.395911	107023900	
500	183204.292538	1.000000	79017600	183466.008926	0.998573	5001300	396424.652889	0.462142	96021900	
500	195957.459598	1.000000	60012900	196961.613023	0.994902	5001100	384128.822775	0.510135	96032000	
500	194117.554265	1.000000	65014000	194117.554265	1.000000	5004400	421700.177569	0.460321	95008200	
500	187049.960894	1.000000	88020900	187049.960894	1.000000	5000800	341263.002128	0.548111	91019800	
500	191414.559410	1.000000	58013100	191414.559410	1.000000	4000800	518490.088012	0.369177	103080100	
500	184194.453923	1.000000	71007600	184194.453923	1.000000	5009500	409798.537368	0.449476	100014000	
500	189387.961497	1.000000	64013100	189387.961497	1.000000	4001700	486844.640934	0.389011	100021900	
500	191895.726312	1.000000	91030300	191895.726312	1.000000	5001500	449627.403641	0.426788	91010000	
500	197103.275113	1.000000	86019400	197103.275113	1.000000	5002200	343603.350261	0.573636	95029900	
500	191688.196965	1.000000	79017800	191688.196965	1.000000	4004100	630510.967195	0.304020	108011800	
500	186325.533596	1.000000	67015100	186795.790571	0.997483	5000700	380074.922877	0.490234	99073400	
500	188625.363483	1.000000	46010200	188625.363483	1.000000	5043300	329436.125725	0.572570	85976700	
500	190293.916992	1.000000	90071400	190301.929307	0.999958	4949400	337737.010673	0.563438	87020300	
500	189683.279623	1.000000	72016000	189683.279623	1.000000	5001300	394809.050976	0.480443	102023000	
500	194946.894499	1.000000	52011500	195026.233138	0.999593	5001100	370944.898101	0.525541	97021900	
500	189259.094150	1.000000	74026600	189259.094150	1.000000	5000800	464292.722057	0.407629	100055500	
500	187138.891384	1.000000	63981300	187138.891384	1.000000	5001300	367619.517165	0.509056	92538000	
500	189344.045643	1.000000	98022400	189344.045643	1.000000	5000400	367355.253361	0.515425	90021200	
500	189123.356279	1.000000	81017300	189339.978796	0.998856	5001700	384967.048879	0.491272	91029700	
500	186254.776195	1.000000	69015300	186254.776195	1.000000	4991600	332496.575483	0.560171	98033100	
500	181802.881244	1.000000	85009800	181802.881244	1.000000	4001500	343259.727809	0.529637	86056700	
500	189125.426420	1.000000	77017500	189162.688320	0.999803	4001400	326038.715184	0.580070	84018700	
500	189041.162339	1.000000	88020000	189720.835729	0.996418	5000800	369917.287267	0.511036	88019800	
500	190625.256087	1.000000	72016100	190625.256087	1.000000	5001200	337888.969832	0.564165	92022500	
500	187274.473844	1.000000	75015400	187274.473844	1.000000	5000800	503816.823773	0.371711	99051300	
500	192741.210016	1.000000	50010700	192741.210016	1.000000	5000700	375802.569918	0.512879	92020200	
500	189314.284438	1.000000	75016800	189565.157140	0.998677	5001400	327512.526311	0.578037	95020800	
500	189792.699214	1.000000	73017200	189792.699214	1.000000	5000300	350061.061682	0.542170	83018800	
500	189037.646174	1.000000	76020100	189051.523184	0.999927	5001200	399886.000028	0.472729	93020900	
500	191340.071226	1.000000	89020400	191340.071226	1.000000	5013500	509968.419969	0.375200	99037000	
500	188743.783445	1.000000	76017500	188743.783445	1.000000	5000700	347369.106538	0.543352	95021200	
500	186578.437792	1.000000	74026600	186578.437792	1.000000	5001000	377639.348824	0.494065	87019400	
500	188524.803410	1.000000	91020400	188719.899035	0.998966	6001300	517109.594135	0.364574	103023200	
500	194083.192332	1.000000	73016600	194334.634621	0.998706	4991800	392766.799436	0.494144	88554200	
500	191269.299930	1.000000	88018400	191463.909839	0.998984	5000900	369008.280678	0.518333	88020100	
500	189296.450299	1.000000	74017300	189296.450299	1.000000	5001500	386403.682446	0.489893	91019400	
500	193933.637107	1.000000	65015000	193933.637107	1.000000	4000600	518161.713360	0.374272	109024900	
500	188993.019253	1.000000	65014400	188993.019253	1.000000	5001800	466029.963697	0.405538	105023300	
500	191323.474427	1.000000	82018200	191451.644960	0.999331	5000800	449867.629158	0.425288	98022900	
500	191534.379738	1.000000	95555000	191534.379738	1.000000	5001800	377952.808185	0.506768	95021100	
500	190171.565663	1.000000	86019000	190171.565663	1.000000	5001100	343721.752169	0.553272	84019500	
500	189622.081552	1.000000	67015200	189622.081552	1.000000	5000300	512587.696703	0.369931	97031500	
500	187734.277142	1.000000	73007600	188191.626342	0.997570	4000000	385891.691975	0.486495	85019500	
500	188068.664733	1.000000	91020200	188273.953968	0.998910	5001100	445799.019507	0.421869	88019300	
500	190655.644434	1.000000	95021400	190655.644434	1.000000	5000900	394547.115553	0.483227	88020200	
500	186347.316087	1.000000	69015900	186347.316087	1.000000	5000800	479398.884005	0.388710	100067300	
500	194518.371629	1.000000	80027400	194518.371629	1.000000	5001000	511792.380070	0.380073	103014000	
500	189945.545628	1.000000	79027000	189987.130795	0.999781	5001000	577948.138149	0.328655	117026600	
500	187285.685339	1.000000	86019200	187285.685339	1.000000	4991400	427065.725851	0.438541	99032100	
600	203433.929438	1.000000	117016300	203433.929438	1.000000	7002500	403590.304193	0.504060	129571800	
600	208049.438380	1.000000	139030600	208195.484598	0.999299	7001100	517118.754981	0.402324	150034800	
600	208109.933409	1.000000	123026900	208112.507063	0.999988	7001600	548247.282016	0.379591	145032500	
600	208785.905847	1.000000	104024500	208785.905847	1.000000	7000600	408620.804772	0.510953	125028900	
600	207442.040522	1.000000	107077900	207442.040522	1.000000	6947500	365581.502406	0.567430	118018000	
600	206628.415305	1.000000	102031700	206628.415305	1.000000	7001800	451392.785470	0.457757	137021400	
600	208309.534256	1.000000	89077600	208309.534256	1.000000	6953300	495942.505032	0.420028	141021600	
600	203192.331687	1.000000	144032300	203192.331687	1.000000	7001600	433344.602196	0.468893	140031300	
600	203643.070453	1.000000	89089100	203643.070453	1.000000	6932700	489854.751017	0.415721	155564800	
600	209592.369882	1.000000	87018700	209592.369882	1.000000	7011400	552092.422951	0.379633	136021100	
600	209068.067622	1.000000	115025500	209135.520585	0.999677	7001600	429922.729674	0.486292	132066500	
600	210986.715865	1.000000	107024700	211076.955209	0.999572	7000900	491997.058032	0.428837	140031300	
600	206681.425961	1.000000	120028200	206681.425961	1.000000	7000600	530761.137773	0.389406	137569800	
600	207081.679375	1.000000	104023800	207081.679375	1.000000	7001400	471695.615099	0.439015	137059400	
600	208943.111595	1.000000	113025400	208943.111595	1.000000	6993300	460223.925006	0.454003	127028500	
600	209245.203522	1.000000	85018400	209376.519170	0.999373	7001300	406367.693352	0.514916	123050800	
600	209905.780612	1.000000	120028100	209905.780612	1.000000	7001300	461696.134247	0.454641	135568500	
600	213564.467072	1.000000	122027500	213564.467072	1.000000	7001500	419009.496905	0.509689	128028100	
600	211887.521287	1.000000	108025100	211887.521287	1.000000	7001400	435564.855282	0.486466	140030800	
600	213463.709837	1.000000	104025100	213463.709837	1.000000	7000800	389308.322769	0.548315	118025700	
600	207212.274208	1.000000	117026400	207212.274208	1.000000	7002000	384977.248125	0.538246	125567900	
600	205648.507169	1.000000	126028200	205648.507169	1.000000	7001500	544783.700132	0.377487	142031900	
600	208901.191945	1.000000	126028400	208901.191945	1.000000	7002700	424403.780842	0.492223	124026600	
600	210232.863300	1.000000	124028700	210232.863300	1.000000	7000900	441492.625691	0.476187	135074600	
600	198896.234294	1.000000	94976900	199514.928041	0.996899	7001600	404425.496348	0.491799	135575700	
600	204358.468505	1.000000	125028900	204358.468505	1.000000	7001200	569618.650577	0.358764	146033100	
600	207448.120946	1.000000	135072000	207448.120946	1.000000	7001900	429970.358992	0.482471	132038900	
600	206033.662560	1.000000	114025900	206033.662560	1.000000	7004100	520229.311239	0.396044	140019700	
600	209427.479435	1.000000	85019000	209537.980923	0.999473	6001600	583257.840234	0.359065	141561900	
600	209040.619739	1.000000	123027000	209040.619739	1.000000	7001400	468510.976387	0.446181	125028200	
600	207376.880197	1.000000	110025100	207376.880197	1.000000	6001200	492900.672166	0.420728	125028000	
600	204632.053535	1.000000	129032400	204632.053535	1.000000	7000300	419897.847199	0.487338	137031600	
600	206636.865477	1.000000	96021500	206636.865477	1.000000	7546600	528204.282790	0.391206	150033400	
600	211548.994350	1.000000	137030600	211683.172137	0.999366	7001300	408872.775313	0.517396	132030000	
600	207669.565352	1.000000	117026700	207669.565352	1.000000	7000900	453967.230721	0.457455	135030000	
600	208485.896260	1.000000	95019800	208485.896260	1.000000	7001600	592173.826131	0.352069	148084100	
600	207377.012342	1.000000	131711600	207377.012342	1.000000	7001600	448934.373522	0.461932	134059700	
600	207245.559010	1.000000	86990400	207245.559010	1.000000	7001900	380316.598903	0.544929	118025700	
600	208818.524154	1.000000	136030500	208820.969231	0.999988	7001600	476239.405343	0.438474	132029800	
600	num_vertices	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_len	greedy_perc	greedy_nanos	greedy_weighted_edge_len	greedy_weighted_edge_perc	greedy_weighted_edge_nanos	
100	81823.796401	1.000000	3067100	81975.127811	0.998154	0	110425.161536	0.740989	2074700	
100	84780.444598	1.000000	2606400	84780.444598	1.000000	511900	115930.535569	0.731304	2060200	
100	80294.157368	1.000000	2545800	80871.253504	0.992864	509000	92056.941084	0.872223	1528200	
100	84656.030198	1.000000	3054200	84656.030198	1.000000	0	111980.584453	0.755988	2077400	
100	80895.925803	1.000000	3074600	81081.376291	0.997713	509000	117966.660360	0.685752	1527200	
100	83537.778644	1.000000	3519500	83537.778644	1.000000	991200	105399.434206	0.792583	2001000	
100	85768.315386	1.000000	1999700	85768.315386	1.000000	0	99723.032583	0.860065	2001200	
100	85374.114639	1.000000	3000500	85472.193478	0.998853	0	131003.906083	0.651691	2000000	
100	86340.182313	1.000000	1999800	86340.182313	1.000000	1000600	112656.344490	0.766403	2000000	
100	87570.357720	1.000000	2001400	87570.357720	1.000000	0	104782.901979	0.835731	1999500	
100	85538.234730	1.000000	2000700	85538.234730	1.000000	1001500	114492.071633	0.747111	1999600	
100	84127.344807	1.000000	2528400	84127.344807	1.000000	0	107881.338409	0.779814	2000400	
100	88518.150475	1.000000	3001200	89363.565774	0.990540	1000400	105310.812994	0.840542	2000700	
100	79892.675980	1.000000	1999900	79892.675980	1.000000	1000600	117756.831103	0.678455	999900	
100	83888.739794	1.000000	1999300	84499.471103	0.992772	1000300	106036.207670	0.791133	1000600	
100	81321.360122	1.000000	1999900	81459.942973	0.998299	0	120650.817283	0.674022	2000700	
100	85059.769751	1.000000	3000200	85059.769751	1.000000	0	120801.743591	0.704127	2000900	
100	81948.755686	1.000000	2000400	82018.947050	0.999144	1000600	101970.082870	0.803655	1999700	
100	85622.945098	1.000000	3000900	85622.945098	1.000000	0	132937.764732	0.644083	2000400	
100	90073.943664	1.000000	3001300	91439.200124	0.985069	0	138184.791898	0.651837	2000100	
100	78905.697719	1.000000	4030800	78905.697719	1.000000	0	99706.042231	0.791383	1970100	
100	81533.056779	1.000000	2001100	81533.056779	1.000000	999900	120602.020940	0.676051	2000400	
100	84518.674457	1.000000	2000900	84774.651951	0.996980	1000400	117661.362393	0.718321	2000200	
100	85438.135936	1.000000	3001000	85438.135936	1.000000	1000000	105089.901845	0.813000	1000400	
100	81561.942965	1.000000	3000000	81561.942965	1.000000	0	96447.636638	0.845660	2000400	
100	82845.383939	1.000000	3000600	82940.139771	0.998858	0	104419.897223	0.793387	2000500	
100	82715.637734	1.000000	3001600	82715.637734	1.000000	0	115215.197957	0.717923	1999600	
100	85191.354643	1.000000	3000900	85191.354643	1.000000	999700	98667.598051	0.863418	1001200	
100	82121.072811	1.000000	3000600	82121.072811	1.000000	0	100880.569169	0.814043	2001400	
100	85079.488037	1.000000	2999100	85079.488037	1.000000	1000300	123055.296583	0.691392	2000400	
100	86411.031151	1.000000	2000700	88526.803486	0.976100	0	104197.353515	0.829302	2000800	
100	78292.319124	1.000000	3000000	78292.319124	1.000000	0	99452.906235	0.787230	2000300	
100	78656.192732	1.000000	3000700	78656.192732	1.000000	0	95125.266908	0.826870	2000600	
100	82961.653558	1.000000	3000700	82961.653558	1.000000	1000000	103787.129523	0.799344	2000700	
100	84215.682309	1.000000	3000500	84215.682309	1.000000	0	119590.841159	0.704198	2000400	
100	86044.194572	1.000000	3001300	86088.117384	0.999490	0	124049.156641	0.693630	2000500	
