greedy_len	greedy_nanos	greedy_updates_len	greedy_updates_nanos	greedy_circuit	greedy_updates_circuit
135914.220052	3091500	130175.452748	50539400	[{"x":369.0516258093847,"y":151.75464721719283},{"x":857.4411070942076,"y":912.5301753232098},{"x":1637.2777217469459,"y":933.0918259017527},{"x":1833.2432411795567,"y":1030.324343640115},{"x":1401.5913081542167,"y":1653.4548043525044},{"x":2056.985549531004,"y":1790.3251780035525},{"x":2349.2137859415707,"y":1329.019551344688},{"x":2997.9353719567407,"y":1026.1519550364014},{"x":2786.0364965278573,"y":376.18721606125916},{"x":2855.729019433966,"y":176.1130622175999},{"x":3473.1992173140447,"y":599.8927494183773},{"x":3527.35863200876,"y":1005.1117374919685},{"x":3552.481887285529,"y":1594.0831914551015},{"x":2522.168797788816,"y":2408.727401900882},{"x":2470.7735415917823,"y":3103.566383477269},{"x":3062.1569466765636,"y":2635.7806508944614},{"x":3558.447625104376,"y":2994.7071189599387},{"x":3972.9073860861936,"y":2977.9347019017555},{"x":4690.660064029559,"y":3045.8304487006667},{"x":4532.2271986050855,"y":2998.9507668120173},{"x":4930.335688238242,"y":3643.790070704265},{"x":5345.462990638466,"y":4084.700597170373},{"x":5654.981365549541,"y":4574.521015086435},{"x":5616.170376709526,"y":4224.872836634349},{"x":5612.076204355459,"y":4040.5513479029455},{"x":5771.9738521407335,"y":3842.2853223907387},{"x":6266.96305012532,"y":3871.0047340310493},{"x":6471.787283875343,"y":4407.673591643741},{"x":6600.4620629178835,"y":3748.908841262283},{"x":6918.609729884437,"y":2879.0727644509157},{"x":7148.751545626695,"y":2483.2461510636754},{"x":6087.25126093242,"y":3399.3522434936535},{"x":5833.5113356794345,"y":3381.3057188941048},{"x":5525.907833308128,"y":3196.8823450796604},{"x":5178.137630172012,"y":2546.8016371379663},{"x":5026.105371213533,"y":2060.4145634510382},{"x":4611.141991177212,"y":2249.797965561675},{"x":3454.1017857741567,"y":2398.2324914855967},{"x":3770.657201977991,"y":2057.0267186029264},{"x":3760.2732314758946,"y":1204.4844162956094},{"x":3732.7984471077484,"y":826.329778828718},{"x":4077.7718768916156,"y":419.0796115369722},{"x":4401.35910395494,"y":896.0250762895741},{"x":4527.174222454471,"y":729.7801859763703},{"x":5220.569296770473,"y":579.3644975674414},{"x":5447.377759570001,"y":74.14284651126565},{"x":5656.833436021045,"y":404.16461790997363},{"x":6117.587558155242,"y":775.3716351427984},{"x":5541.420074414759,"y":1261.323377538901},{"x":5972.885888032171,"y":2268.0846830368437},{"x":6010.61933073619,"y":1833.8130789297234},{"x":6211.680341937844,"y":1168.0513771862143},{"x":6568.68470058655,"y":1262.4672318165879},{"x":7052.184196419597,"y":641.5414209748164},{"x":7351.378521898781,"y":1310.6855052036385},{"x":7719.398583790188,"y":1001.4308214380526},{"x":7823.899550427862,"y":1271.6023325719289},{"x":7893.753460220911,"y":2094.6344913358207},{"x":8214.407690067954,"y":2262.2316981865188},{"x":8254.693114583937,"y":2620.913595822326},{"x":8209.430168147079,"y":2773.9203219472834},{"x":8851.971447473423,"y":2480.543380889478},{"x":8845.071591588046,"y":2339.121047363307},{"x":9039.100124580134,"y":2273.6006082169233},{"x":8915.756214057088,"y":1236.5693473607366},{"x":8900.739665877738,"y":1112.8748080514943},{"x":8801.342729031365,"y":901.1339545371948},{"x":8710.764701910051,"y":388.8267196366981},{"x":8814.37570066751,"y":132.4649723352932},{"x":9062.046291215982,"y":62.076378162327806},{"x":9400.330481216812,"y":201.6947312531348},{"x":9203.292427686622,"y":651.8809211108799},{"x":9651.553616583942,"y":736.7224023580809},{"x":9989.616295157894,"y":1232.5427872070745},{"x":9771.08363638143,"y":1281.7605450081023},{"x":9820.859923217371,"y":2125.9449737488458},{"x":9994.743356448846,"y":2784.0221155668432},{"x":9756.068265989648,"y":3365.033869747103},{"x":9486.181422250911,"y":3278.506596990294},{"x":9244.060444373687,"y":3132.7842027433694},{"x":9108.245083397309,"y":3508.41984858178},{"x":9108.53878927108,"y":3958.6816344803174},{"x":8478.728744781645,"y":3673.66595213381},{"x":8377.320676660307,"y":3822.6508032642637},{"x":7932.584100296303,"y":3826.7170222381237},{"x":7847.252966432819,"y":3300.588771514975},{"x":7507.072174719458,"y":3723.107812885188},{"x":7563.971857353428,"y":4463.571120826113},{"x":8701.585107051984,"y":4645.404037173713},{"x":8535.125641948667,"y":4725.221983372421},{"x":7958.748112833195,"y":5272.064231024614},{"x":7404.125891133961,"y":5129.66874641799},{"x":7000.3062863402765,"y":4754.138286998529},{"x":7066.8145531017935,"y":5040.567995656725},{"x":6351.145987474215,"y":5172.518467821804},{"x":5048.354287645402,"y":5087.281808052324},{"x":5206.899395104761,"y":5232.956695648877},{"x":5844.683415269278,"y":5347.962643196194},{"x":7609.617485253852,"y":5859.22786227979},{"x":7446.478530038629,"y":6496.85779352877},{"x":7299.508423572703,"y":6686.993799307654},{"x":6680.320616320705,"y":6117.8435035184775},{"x":5978.979166041504,"y":6167.801241068298},{"x":6116.779112468112,"y":6689.742916054291},{"x":5922.230002721492,"y":6791.667887225679},{"x":6288.863204971764,"y":6885.013624943197},{"x":6752.831960642441,"y":6900.668107778231},{"x":7028.517723906265,"y":6972.398780643194},{"x":7137.114003594583,"y":7152.761405708272},{"x":6925.602617074223,"y":7835.7309251929155},{"x":6939.755121626727,"y":7842.922567192545},{"x":6459.256667869826,"y":7800.501931504381},{"x":6155.553640513924,"y":8082.804252620846},{"x":6710.008371973809,"y":7936.08805406205},{"x":7054.7624566558225,"y":8263.498669571041},{"x":7087.0349244228655,"y":8133.967014151768},{"x":7329.152380796507,"y":8245.064336309058},{"x":7471.466105579677,"y":7644.907842600709},{"x":7667.861919723169,"y":6943.4475908394825},{"x":7859.825437979638,"y":6554.924248699594},{"x":8343.63482709458,"y":5673.333824423591},{"x":8804.943845055966,"y":6205.715737133714},{"x":8870.290277834525,"y":6230.729920597178},{"x":8989.368822449247,"y":5754.839782593591},{"x":9098.51659137828,"y":5835.637909157961},{"x":9085.04180414114,"y":5590.724673029558},{"x":9585.823518983265,"y":5375.883862790915},{"x":9840.178333625423,"y":5484.483855778063},{"x":9824.471954435952,"y":6836.770717806765},{"x":9310.576162603033,"y":6858.017791034642},{"x":8933.41596009984,"y":6910.326537098143},{"x":8568.380322158006,"y":7016.908543851925},{"x":8990.342247325209,"y":7437.100883754371},{"x":8885.833255950247,"y":7876.78069539586},{"x":9158.712184578144,"y":7908.741105333188},{"x":9721.590467055865,"y":8396.771707244487},{"x":9167.204131423297,"y":8763.864241496829},{"x":8807.530864421402,"y":8816.745450184555},{"x":9348.536867236455,"y":9253.083978619823},{"x":9364.49113317963,"y":9288.374107776977},{"x":9455.514013511716,"y":9858.751522083265},{"x":8958.86373795417,"y":9512.887728852127},{"x":8581.054140657503,"y":9293.339188952214},{"x":8091.282181142981,"y":8987.909756438834},{"x":7966.255313427028,"y":8762.78495649964},{"x":7851.563343059498,"y":9960.638448644013},{"x":7118.131571090402,"y":9410.754452643376},{"x":6769.858760897344,"y":9128.49259459767},{"x":6356.364951315758,"y":9409.400229526234},{"x":6571.829770900113,"y":8755.11255375098},{"x":6569.7547040710115,"y":8756.324207969115},{"x":6216.214249712708,"y":8777.082778548918},{"x":5498.244656943013,"y":9175.187304908795},{"x":5192.412607766655,"y":9231.522327417297},{"x":4887.762973091318,"y":9021.191328361068},{"x":4846.945054682484,"y":9648.851349569888},{"x":4401.942609905137,"y":9353.884449490351},{"x":4239.9869027050245,"y":9405.296613007973},{"x":3813.2448408291316,"y":9331.770299144673},{"x":3838.680498884458,"y":9398.600961268749},{"x":3584.911964834685,"y":9777.596930813155},{"x":4197.057874391185,"y":8658.371424529056},{"x":4047.5940513477894,"y":8679.236434275583},{"x":4897.4100910350135,"y":7964.9948761637825},{"x":5432.929222430292,"y":7630.793031752258},{"x":5272.867994115829,"y":6761.309566643831},{"x":5343.856394147183,"y":5966.009516179476},{"x":4987.31092005077,"y":6252.606804218798},{"x":4909.68919030729,"y":6578.200268682504},{"x":4241.935997635494,"y":7749.088426302593},{"x":4159.665500919909,"y":6968.9233552838505},{"x":3994.551455372813,"y":6466.183680073764},{"x":3901.5217469684153,"y":6339.474824735155},{"x":2986.1825225813286,"y":6261.88613693176},{"x":2745.9318009795043,"y":6743.298275807607},{"x":3227.4482668806504,"y":6960.9808331124805},{"x":3763.8878435908396,"y":7542.783834132886},{"x":3253.7665161946534,"y":7917.948811583547},{"x":2793.7347309158336,"y":7638.371868227453},{"x":2774.4162392217745,"y":7330.76564739225},{"x":2514.665534755961,"y":7698.163852559195},{"x":2733.6398186176093,"y":7771.759561260336},{"x":1751.5966587554046,"y":7482.693505915592},{"x":2160.1797499349764,"y":8038.311542520986},{"x":2364.439176231627,"y":8403.299693731067},{"x":3105.150828673058,"y":8673.057993105303},{"x":2855.6177465503365,"y":9108.377294845759},{"x":2548.834364648267,"y":9009.251958041294},{"x":2801.83442349519,"y":9417.812898719703},{"x":2071.4337529329973,"y":9853.357890841926},{"x":2012.45716257947,"y":9598.263709638644},{"x":1955.4220660784674,"y":8981.947798834406},{"x":1826.6312116016386,"y":9081.623085762349},{"x":1445.5783071281512,"y":8583.360685972093},{"x":1540.3003642671245,"y":9001.774720131893},{"x":1642.9481042593375,"y":9468.604291991616},{"x":1423.117753751654,"y":9461.20015676152},{"x":916.680335167826,"y":9267.555784243588},{"x":633.8463052306431,"y":9288.238759122902},{"x":604.721454808756,"y":9089.976604173584},{"x":753.6726667581063,"y":8368.834463164561},{"x":63.96111072790165,"y":7324.145393503823},{"x":691.6290932321301,"y":6896.2850985933965},{"x":1054.2598343182806,"y":7002.042568139298},{"x":758.9531060195905,"y":6804.945017330228},{"x":1854.6812205209603,"y":6156.261659266278},{"x":2303.4389404642925,"y":6009.629991399407},{"x":1454.172794761287,"y":5581.7201983740015},{"x":1913.457858443519,"y":5674.469933522809},{"x":1702.193479440332,"y":5383.156300326298},{"x":1622.3780953992173,"y":5291.761333893865},{"x":1421.7398204157873,"y":4990.646899809179},{"x":1163.5515269728057,"y":5239.5906292186455},{"x":232.81512796397374,"y":5311.451122149554},{"x":187.58978636118954,"y":5073.165841699519},{"x":38.279053984890325,"y":4823.524811055368},{"x":858.8482997281141,"y":4515.002148930798},{"x":330.51505606572056,"y":4312.203196810063},{"x":70.87824707801113,"y":4152.555126839988},{"x":49.31199509093497,"y":3520.2562856375434},{"x":420.98182878672003,"y":3364.8801985173354},{"x":1118.1667643985488,"y":3733.9359237506947},{"x":1826.4083239094982,"y":4172.921351795425},{"x":2167.550856327541,"y":4384.527799235655},{"x":2443.1677298068653,"y":4399.3473145420685},{"x":2618.507615958814,"y":4504.3494943688875},{"x":2630.985518056995,"y":4226.162548644306},{"x":2558.8851935150574,"y":4078.2929769629063},{"x":3124.4289364860365,"y":4684.000215978242},{"x":3068.607741876191,"y":5382.75796992877},{"x":3272.8171306391264,"y":5026.031488524662},{"x":3608.6193211724694,"y":4759.781093121418},{"x":3536.8205758853665,"y":4678.775369974275},{"x":4317.39868464225,"y":4912.148915931566},{"x":4344.4918370155265,"y":4647.612373180075},{"x":3431.755296108136,"y":4097.358375707391},{"x":3965.8141138759815,"y":3842.622285851066},{"x":3577.0596934393484,"y":3644.6515226978368},{"x":3013.173695547012,"y":3805.986636980568},{"x":2291.391632935087,"y":3570.177613141586},{"x":1802.2269600403445,"y":3179.238083851394},{"x":1760.3046220079677,"y":2747.896639555593},{"x":1940.406225252717,"y":2442.7808436825962},{"x":1137.8992355689322,"y":3033.1185315618513},{"x":943.724588096258,"y":2526.751312067718},{"x":968.1846924668059,"y":2368.721917503947},{"x":544.4683448054045,"y":1879.2440954518645},{"x":830.9461815744103,"y":1372.5167619399},{"x":694.4680220220637,"y":1085.7219233657222},{"x":182.76646670796168,"y":912.9124769069276}]	[{"x":369.0516258093847,"y":151.75464721719283},{"x":857.4411070942076,"y":912.5301753232098},{"x":1637.2777217469459,"y":933.0918259017527},{"x":1833.2432411795567,"y":1030.324343640115},{"x":1401.5913081542167,"y":1653.4548043525044},{"x":2056.985549531004,"y":1790.3251780035525},{"x":2349.2137859415707,"y":1329.019551344688},{"x":2997.9353719567407,"y":1026.1519550364014},{"x":2786.0364965278573,"y":376.18721606125916},{"x":2855.729019433966,"y":176.1130622175999},{"x":3473.1992173140447,"y":599.8927494183773},{"x":3527.35863200876,"y":1005.1117374919685},{"x":3552.481887285529,"y":1594.0831914551015},{"x":2522.168797788816,"y":2408.727401900882},{"x":3062.1569466765636,"y":2635.7806508944614},{"x":3558.447625104376,"y":2994.7071189599387},{"x":3972.9073860861936,"y":2977.9347019017555},{"x":3454.1017857741567,"y":2398.2324914855967},{"x":3770.657201977991,"y":2057.0267186029264},{"x":3760.2732314758946,"y":1204.4844162956094},{"x":3732.7984471077484,"y":826.329778828718},{"x":4077.7718768916156,"y":419.0796115369722},{"x":4401.35910395494,"y":896.0250762895741},{"x":4527.174222454471,"y":729.7801859763703},{"x":5220.569296770473,"y":579.3644975674414},{"x":5447.377759570001,"y":74.14284651126565},{"x":5656.833436021045,"y":404.16461790997363},{"x":6117.587558155242,"y":775.3716351427984},{"x":5541.420074414759,"y":1261.323377538901},{"x":5972.885888032171,"y":2268.0846830368437},{"x":6010.61933073619,"y":1833.8130789297234},{"x":6211.680341937844,"y":1168.0513771862143},{"x":6568.68470058655,"y":1262.4672318165879},{"x":7052.184196419597,"y":641.5414209748164},{"x":7719.398583790188,"y":1001.4308214380526},{"x":7823.899550427862,"y":1271.6023325719289},{"x":7351.378521898781,"y":1310.6855052036385},{"x":7148.751545626695,"y":2483.2461510636754},{"x":6918.609729884437,"y":2879.0727644509157},{"x":7893.753460220911,"y":2094.6344913358207},{"x":8214.407690067954,"y":2262.2316981865188},{"x":8254.693114583937,"y":2620.913595822326},{"x":8209.430168147079,"y":2773.9203219472834},{"x":8851.971447473423,"y":2480.543380889478},{"x":8845.071591588046,"y":2339.121047363307},{"x":9039.100124580134,"y":2273.6006082169233},{"x":8915.756214057088,"y":1236.5693473607366},{"x":8900.739665877738,"y":1112.8748080514943},{"x":8801.342729031365,"y":901.1339545371948},{"x":8710.764701910051,"y":388.8267196366981},{"x":8814.37570066751,"y":132.4649723352932},{"x":9062.046291215982,"y":62.076378162327806},{"x":9400.330481216812,"y":201.6947312531348},{"x":9203.292427686622,"y":651.8809211108799},{"x":9651.553616583942,"y":736.7224023580809},{"x":9989.616295157894,"y":1232.5427872070745},{"x":9771.08363638143,"y":1281.7605450081023},{"x":9820.859923217371,"y":2125.9449737488458},{"x":9994.743356448846,"y":2784.0221155668432},{"x":9756.068265989648,"y":3365.033869747103},{"x":9486.181422250911,"y":3278.506596990294},{"x":9244.060444373687,"y":3132.7842027433694},{"x":9108.245083397309,"y":3508.41984858178},{"x":9108.53878927108,"y":3958.6816344803174},{"x":8478.728744781645,"y":3673.66595213381},{"x":8377.320676660307,"y":3822.6508032642637},{"x":7932.584100296303,"y":3826.7170222381237},{"x":7847.252966432819,"y":3300.588771514975},{"x":7507.072174719458,"y":3723.107812885188},{"x":7563.971857353428,"y":4463.571120826113},{"x":8701.585107051984,"y":4645.404037173713},{"x":8535.125641948667,"y":4725.221983372421},{"x":7958.748112833195,"y":5272.064231024614},{"x":7404.125891133961,"y":5129.66874641799},{"x":7000.3062863402765,"y":4754.138286998529},{"x":7066.8145531017935,"y":5040.567995656725},{"x":7609.617485253852,"y":5859.22786227979},{"x":7446.478530038629,"y":6496.85779352877},{"x":7299.508423572703,"y":6686.993799307654},{"x":6680.320616320705,"y":6117.8435035184775},{"x":5978.979166041504,"y":6167.801241068298},{"x":5844.683415269278,"y":5347.962643196194},{"x":6351.145987474215,"y":5172.518467821804},{"x":6471.787283875343,"y":4407.673591643741},{"x":6600.4620629178835,"y":3748.908841262283},{"x":6266.96305012532,"y":3871.0047340310493},{"x":6087.25126093242,"y":3399.3522434936535},{"x":5833.5113356794345,"y":3381.3057188941048},{"x":5525.907833308128,"y":3196.8823450796604},{"x":5178.137630172012,"y":2546.8016371379663},{"x":5026.105371213533,"y":2060.4145634510382},{"x":4611.141991177212,"y":2249.797965561675},{"x":4532.2271986050855,"y":2998.9507668120173},{"x":4690.660064029559,"y":3045.8304487006667},{"x":4930.335688238242,"y":3643.790070704265},{"x":5345.462990638466,"y":4084.700597170373},{"x":5771.9738521407335,"y":3842.2853223907387},{"x":5612.076204355459,"y":4040.5513479029455},{"x":5616.170376709526,"y":4224.872836634349},{"x":5654.981365549541,"y":4574.521015086435},{"x":5048.354287645402,"y":5087.281808052324},{"x":5206.899395104761,"y":5232.956695648877},{"x":5343.856394147183,"y":5966.009516179476},{"x":4987.31092005077,"y":6252.606804218798},{"x":4909.68919030729,"y":6578.200268682504},{"x":5272.867994115829,"y":6761.309566643831},{"x":5922.230002721492,"y":6791.667887225679},{"x":6116.779112468112,"y":6689.742916054291},{"x":6288.863204971764,"y":6885.013624943197},{"x":6752.831960642441,"y":6900.668107778231},{"x":7028.517723906265,"y":6972.398780643194},{"x":7137.114003594583,"y":7152.761405708272},{"x":6939.755121626727,"y":7842.922567192545},{"x":6925.602617074223,"y":7835.7309251929155},{"x":6459.256667869826,"y":7800.501931504381},{"x":6155.553640513924,"y":8082.804252620846},{"x":6710.008371973809,"y":7936.08805406205},{"x":7087.0349244228655,"y":8133.967014151768},{"x":7054.7624566558225,"y":8263.498669571041},{"x":7329.152380796507,"y":8245.064336309058},{"x":7471.466105579677,"y":7644.907842600709},{"x":7667.861919723169,"y":6943.4475908394825},{"x":7859.825437979638,"y":6554.924248699594},{"x":8343.63482709458,"y":5673.333824423591},{"x":8804.943845055966,"y":6205.715737133714},{"x":8870.290277834525,"y":6230.729920597178},{"x":9098.51659137828,"y":5835.637909157961},{"x":8989.368822449247,"y":5754.839782593591},{"x":9085.04180414114,"y":5590.724673029558},{"x":9585.823518983265,"y":5375.883862790915},{"x":9840.178333625423,"y":5484.483855778063},{"x":9824.471954435952,"y":6836.770717806765},{"x":9310.576162603033,"y":6858.017791034642},{"x":8933.41596009984,"y":6910.326537098143},{"x":8568.380322158006,"y":7016.908543851925},{"x":8990.342247325209,"y":7437.100883754371},{"x":8885.833255950247,"y":7876.78069539586},{"x":9158.712184578144,"y":7908.741105333188},{"x":9721.590467055865,"y":8396.771707244487},{"x":9167.204131423297,"y":8763.864241496829},{"x":8807.530864421402,"y":8816.745450184555},{"x":9348.536867236455,"y":9253.083978619823},{"x":9364.49113317963,"y":9288.374107776977},{"x":9455.514013511716,"y":9858.751522083265},{"x":8958.86373795417,"y":9512.887728852127},{"x":8581.054140657503,"y":9293.339188952214},{"x":8091.282181142981,"y":8987.909756438834},{"x":7966.255313427028,"y":8762.78495649964},{"x":7851.563343059498,"y":9960.638448644013},{"x":7118.131571090402,"y":9410.754452643376},{"x":6769.858760897344,"y":9128.49259459767},{"x":6356.364951315758,"y":9409.400229526234},{"x":6571.829770900113,"y":8755.11255375098},{"x":6569.7547040710115,"y":8756.324207969115},{"x":6216.214249712708,"y":8777.082778548918},{"x":5498.244656943013,"y":9175.187304908795},{"x":5192.412607766655,"y":9231.522327417297},{"x":4887.762973091318,"y":9021.191328361068},{"x":4846.945054682484,"y":9648.851349569888},{"x":4401.942609905137,"y":9353.884449490351},{"x":4239.9869027050245,"y":9405.296613007973},{"x":3584.911964834685,"y":9777.596930813155},{"x":3838.680498884458,"y":9398.600961268749},{"x":3813.2448408291316,"y":9331.770299144673},{"x":4197.057874391185,"y":8658.371424529056},{"x":4047.5940513477894,"y":8679.236434275583},{"x":3105.150828673058,"y":8673.057993105303},{"x":3253.7665161946534,"y":7917.948811583547},{"x":3763.8878435908396,"y":7542.783834132886},{"x":4241.935997635494,"y":7749.088426302593},{"x":4897.4100910350135,"y":7964.9948761637825},{"x":5432.929222430292,"y":7630.793031752258},{"x":4159.665500919909,"y":6968.9233552838505},{"x":3994.551455372813,"y":6466.183680073764},{"x":3901.5217469684153,"y":6339.474824735155},{"x":2986.1825225813286,"y":6261.88613693176},{"x":2745.9318009795043,"y":6743.298275807607},{"x":3227.4482668806504,"y":6960.9808331124805},{"x":2774.4162392217745,"y":7330.76564739225},{"x":2793.7347309158336,"y":7638.371868227453},{"x":2733.6398186176093,"y":7771.759561260336},{"x":2514.665534755961,"y":7698.163852559195},{"x":1751.5966587554046,"y":7482.693505915592},{"x":2160.1797499349764,"y":8038.311542520986},{"x":2364.439176231627,"y":8403.299693731067},{"x":2548.834364648267,"y":9009.251958041294},{"x":2855.6177465503365,"y":9108.377294845759},{"x":2801.83442349519,"y":9417.812898719703},{"x":2071.4337529329973,"y":9853.357890841926},{"x":2012.45716257947,"y":9598.263709638644},{"x":1826.6312116016386,"y":9081.623085762349},{"x":1955.4220660784674,"y":8981.947798834406},{"x":1445.5783071281512,"y":8583.360685972093},{"x":1540.3003642671245,"y":9001.774720131893},{"x":1642.9481042593375,"y":9468.604291991616},{"x":1423.117753751654,"y":9461.20015676152},{"x":916.680335167826,"y":9267.555784243588},{"x":633.8463052306431,"y":9288.238759122902},{"x":604.721454808756,"y":9089.976604173584},{"x":753.6726667581063,"y":8368.834463164561},{"x":63.96111072790165,"y":7324.145393503823},{"x":691.6290932321301,"y":6896.2850985933965},{"x":758.9531060195905,"y":6804.945017330228},{"x":1054.2598343182806,"y":7002.042568139298},{"x":1854.6812205209603,"y":6156.261659266278},{"x":2303.4389404642925,"y":6009.629991399407},{"x":1913.457858443519,"y":5674.469933522809},{"x":1454.172794761287,"y":5581.7201983740015},{"x":1702.193479440332,"y":5383.156300326298},{"x":1622.3780953992173,"y":5291.761333893865},{"x":1421.7398204157873,"y":4990.646899809179},{"x":1163.5515269728057,"y":5239.5906292186455},{"x":232.81512796397374,"y":5311.451122149554},{"x":187.58978636118954,"y":5073.165841699519},{"x":38.279053984890325,"y":4823.524811055368},{"x":858.8482997281141,"y":4515.002148930798},{"x":330.51505606572056,"y":4312.203196810063},{"x":70.87824707801113,"y":4152.555126839988},{"x":49.31199509093497,"y":3520.2562856375434},{"x":420.98182878672003,"y":3364.8801985173354},{"x":1118.1667643985488,"y":3733.9359237506947},{"x":1826.4083239094982,"y":4172.921351795425},{"x":2167.550856327541,"y":4384.527799235655},{"x":2443.1677298068653,"y":4399.3473145420685},{"x":2558.8851935150574,"y":4078.2929769629063},{"x":2630.985518056995,"y":4226.162548644306},{"x":2618.507615958814,"y":4504.3494943688875},{"x":3124.4289364860365,"y":4684.000215978242},{"x":3068.607741876191,"y":5382.75796992877},{"x":3272.8171306391264,"y":5026.031488524662},{"x":3536.8205758853665,"y":4678.775369974275},{"x":3608.6193211724694,"y":4759.781093121418},{"x":4317.39868464225,"y":4912.148915931566},{"x":4344.4918370155265,"y":4647.612373180075},{"x":3965.8141138759815,"y":3842.622285851066},{"x":3577.0596934393484,"y":3644.6515226978368},{"x":3431.755296108136,"y":4097.358375707391},{"x":3013.173695547012,"y":3805.986636980568},{"x":2291.391632935087,"y":3570.177613141586},{"x":2470.7735415917823,"y":3103.566383477269},{"x":1802.2269600403445,"y":3179.238083851394},{"x":1760.3046220079677,"y":2747.896639555593},{"x":1940.406225252717,"y":2442.7808436825962},{"x":1137.8992355689322,"y":3033.1185315618513},{"x":943.724588096258,"y":2526.751312067718},{"x":968.1846924668059,"y":2368.721917503947},{"x":544.4683448054045,"y":1879.2440954518645},{"x":830.9461815744103,"y":1372.5167619399},{"x":694.4680220220637,"y":1085.7219233657222},{"x":182.76646670796168,"y":912.9124769069276}]
