num_vertices	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_len	greedy_perc	greedy_nanos	
500	193725.485607	1.000000	64358900	194091.172894	0.998116	4996200	
500	185456.639696	1.000000	86531100	185586.192183	0.999302	5000500	
500	188491.141916	1.000000	81301500	188491.141916	1.000000	5001000	
500	192857.761293	1.000000	70663200	192991.358494	0.999308	6001400	
500	192359.806113	1.000000	85032900	192359.806113	1.000000	5001500	
500	191631.221125	1.000000	101039500	191653.426436	0.999884	5001700	
500	188778.520393	1.000000	99040300	188778.520393	1.000000	5001400	
500	183799.076559	1.000000	73508200	183799.076559	1.000000	5001000	
500	187837.978673	1.000000	97002900	188317.661843	0.997453	5001600	
500	192647.361586	1.000000	89543700	192647.361586	1.000000	5446500	
500	190070.002216	1.000000	84533800	190341.130086	0.998576	5001000	
500	191266.693904	1.000000	67528400	191295.919991	0.999847	5001000	
500	191918.620321	1.000000	86931800	191918.620321	1.000000	5002100	
500	188505.456293	1.000000	77529400	188505.456293	1.000000	5003600	
500	189183.653867	1.000000	69089100	189317.519492	0.999293	5002000	
500	190187.314779	1.000000	69528100	190187.314779	1.000000	5507800	
500	190478.337000	1.000000	82030000	190733.880169	0.998660	5006100	
500	188583.350308	1.000000	68031300	188583.350308	1.000000	5001000	
500	188917.232594	1.000000	83564100	189064.455237	0.999221	4508800	
500	190816.441524	1.000000	78019800	190816.441524	1.000000	5001900	
500	186352.856342	1.000000	95042000	186352.856342	1.000000	5001600	
500	187650.060952	1.000000	76559800	187650.060952	1.000000	5000500	
500	187910.950292	1.000000	67021200	188924.725595	0.994634	5000700	
500	191784.074082	1.000000	68545800	191784.074082	1.000000	5001100	
500	187631.221801	1.000000	84005000	187746.550585	0.999386	5001100	
500	192372.946655	1.000000	72532800	192372.946655	1.000000	5001700	
500	185760.205878	1.000000	72153100	185860.804675	0.999459	5000700	
500	190659.682849	1.000000	63029600	190659.682849	1.000000	7001800	
500	194861.120390	1.000000	74031100	194861.120390	1.000000	7000700	
500	185340.883054	1.000000	97555500	185340.883054	1.000000	5010500	
500	189438.803024	1.000000	54020000	189438.803024	1.000000	5001700	
500	185625.592460	1.000000	86034200	186545.133684	0.995071	5000700	
500	191415.860754	1.000000	85036600	191633.253975	0.998866	5002900	
500	186444.278562	1.000000	88531800	186521.848148	0.999584	4506400	
500	189633.112410	1.000000	82028200	189633.112410	1.000000	5001000	
500	183669.500919	1.000000	89528600	183669.500919	1.000000	5000100	
500	188402.732186	1.000000	80541400	188402.732186	1.000000	5000800	
500	192252.653491	1.000000	107792500	192252.653491	1.000000	5010500	
500	191187.485953	1.000000	59013300	191187.485953	1.000000	5005100	
500	190431.879943	1.000000	81032100	190431.879943	1.000000	5001300	
500	190660.722633	1.000000	95093800	190660.722633	1.000000	5001200	
500	192853.566485	1.000000	84028700	192853.566485	1.000000	5000700	
500	189927.862888	1.000000	76043700	189927.862888	1.000000	5001100	
500	187872.821984	1.000000	112827500	187872.821984	1.000000	6001600	
500	188580.573635	1.000000	84577800	188580.573635	1.000000	5010000	
500	194444.348031	1.000000	85549400	194444.348031	1.000000	5001300	
500	188197.383416	1.000000	92041600	189585.885300	0.992676	4998700	
500	186506.922381	1.000000	95786300	186506.922381	1.000000	5001500	
500	184904.850764	1.000000	71022200	184904.850764	1.000000	4507400	
500	186902.468945	1.000000	64573500	188187.762726	0.993170	5001000	
500	189896.222059	1.000000	64022300	190011.716322	0.999392	5506900	
500	186802.992962	1.000000	75523300	186802.992962	1.000000	5001100	
500	185271.704956	1.000000	101050900	185271.704956	1.000000	5001200	
500	191752.104510	1.000000	92569200	191752.104510	1.000000	5013200	
500	190596.627120	1.000000	83145600	190596.627120	1.000000	5515800	
500	187959.657386	1.000000	79530600	189064.446483	0.994157	5002000	
500	187099.964513	1.000000	73033100	187126.757339	0.999857	5001600	
500	188513.815138	1.000000	98039000	188513.815138	1.000000	7001900	
500	185685.702896	1.000000	99538600	185685.702896	1.000000	5002000	
500	186998.189292	1.000000	67523700	186998.189292	1.000000	5000900	
500	193297.699689	1.000000	103026200	193410.837959	0.999415	5001500	
500	190265.377127	1.000000	61031500	190265.377127	1.000000	5001200	
500	185539.084676	1.000000	83022900	185696.856501	0.999150	5004000	
500	188094.613802	1.000000	79031900	188094.613802	1.000000	5000900	
500	190562.282018	1.000000	83060800	190662.461886	0.999475	5001300	
500	191307.590676	1.000000	87038300	192590.782393	0.993337	5999100	
500	192434.835400	1.000000	81637600	192434.835400	1.000000	4994700	
500	193230.867384	1.000000	76040000	193329.958222	0.999487	5000500	
500	192955.162616	1.000000	66566000	192955.162616	1.000000	5001200	
500	193573.348139	1.000000	75523200	194433.026546	0.995579	5000700	
500	188393.306486	1.000000	75025800	188393.306486	1.000000	5001000	
500	188595.887573	1.000000	78528700	189870.524549	0.993287	5507000	
500	187614.068574	1.000000	78964700	187614.068574	1.000000	5001300	
500	189769.396200	1.000000	81491000	189769.396200	1.000000	5000500	
500	186781.522394	1.000000	84544400	186781.522394	1.000000	6002300	
500	189798.842657	1.000000	74023000	189798.842657	1.000000	6023700	
500	187399.430488	1.000000	77042800	187399.430488	1.000000	6001900	
500	186108.851599	1.000000	110117100	186150.418866	0.999777	7001400	
500	192021.802744	1.000000	94093400	192021.802744	1.000000	4517400	
600	207799.794311	1.000000	150680100	207799.794311	1.000000	6992000	
600	209111.286072	1.000000	154574400	209389.988854	0.998669	10002000	
600	209196.548156	1.000000	160140300	209363.478623	0.999203	7992600	
600	207666.077662	1.000000	162729900	207666.077662	1.000000	9018600	
600	205443.320465	1.000000	95989600	205501.597876	0.999716	7001400	
600	208972.266442	1.000000	117563500	209870.781285	0.995719	6989300	
600	209289.015918	1.000000	105549100	209289.015918	1.000000	8001700	
600	209167.725283	1.000000	97036900	209167.725283	1.000000	7001500	
600	204034.533836	1.000000	109045500	204053.986652	0.999905	9507300	
600	209758.371571	1.000000	96544200	209758.371571	1.000000	7001300	
600	205030.546310	1.000000	124558100	205030.546310	1.000000	7004700	
600	208018.047946	1.000000	82198100	208018.047946	1.000000	7001400	
600	205742.169046	1.000000	129048000	205742.169046	1.000000	7002400	
600	209432.908114	1.000000	104299900	209432.908114	1.000000	8001700	
600	203601.026133	1.000000	128736800	203942.709146	0.998325	7002300	
600	210002.699324	1.000000	154948700	210135.258983	0.999369	7024000	
600	210690.277181	1.000000	137969700	210690.277181	1.000000	7998100	
600	211359.829125	1.000000	89577500	211359.829125	1.000000	7001300	
600	210428.392293	1.000000	144612000	210428.392293	1.000000	7001500	
600	211234.433163	1.000000	117573400	211234.433163	1.000000	7002400	
600	214398.444281	1.000000	120092300	214398.444281	1.000000	7003800	
600	207565.517716	1.000000	95595700	207565.517716	1.000000	7001500	
600	202189.287794	1.000000	169631900	202897.993506	0.996507	8003000	
600	207142.686963	1.000000	128093900	207496.883743	0.998293	8001800	
600	205856.543240	1.000000	83574400	205856.543240	1.000000	6992900	
600	209715.361171	1.000000	109695700	209715.361171	1.000000	7002000	
600	209180.800405	1.000000	135023100	209372.238502	0.999086	7001700	
600	203995.072730	1.000000	105982200	204045.045656	0.999755	7517400	
600	205893.824650	1.000000	110032300	205893.824650	1.000000	7000200	
600	210129.233311	1.000000	138075000	210129.233311	1.000000	6998900	
600	208086.481014	1.000000	123105000	208086.481014	1.000000	7003800	
600	211487.158101	1.000000	91723400	211487.158101	1.000000	7002300	
600	208208.660947	1.000000	163073300	208373.908173	0.999207	7018600	
600	205886.179379	1.000000	123050900	205886.179379	1.000000	7004500	
600	207974.127189	1.000000	105049500	207974.127189	1.000000	7023500	
600	205250.376947	1.000000	124077700	206365.519103	0.994596	7015000	
600	205584.501175	1.000000	133859500	205679.874172	0.999536	10002000	
600	214869.027847	1.000000	101905500	214869.027847	1.000000	7010900	
600	203641.247893	1.000000	129095800	203641.247893	1.000000	8028300	
600	212690.072245	1.000000	134732600	212690.072245	1.000000	6000700	
600	203406.171973	1.000000	191092700	203409.713129	0.999983	8001800	
600	210191.558505	1.000000	100420000	210191.558505	1.000000	7001800	
600	209650.205050	1.000000	129609900	209650.205050	1.000000	8002100	
600	208287.163594	1.000000	128931800	208287.163594	1.000000	7001200	
600	206167.422032	1.000000	134280100	206458.715906	0.998589	7001400	
600	211175.475248	1.000000	128600500	211175.475248	1.000000	7010900	
600	204024.011759	1.000000	103565700	204024.011759	1.000000	7020600	
600	212229.388226	1.000000	121231800	213020.651767	0.996286	7507900	
600	212873.498589	1.000000	95024000	212964.310259	0.999574	7004600	
600	207087.400784	1.000000	95987600	207087.400784	1.000000	7000800	
600	204397.621998	1.000000	120800800	204397.621998	1.000000	6484300	
600	199239.214992	1.000000	130306300	199266.142162	0.999865	7000800	
600	211845.673552	1.000000	128688800	211845.673552	1.000000	8002400	
600	206550.670133	1.000000	104101100	206669.227579	0.999426	7508700	
600	206646.111105	1.000000	147601500	206646.111105	1.000000	8517700	
600	206438.602912	1.000000	110041600	206522.332875	0.999595	7024800	
600	209048.291728	1.000000	122051400	209048.291728	1.000000	6509600	
600	211873.409125	1.000000	130048100	211998.899523	0.999408	7001400	
600	200870.301501	1.000000	108569500	200870.301501	1.000000	7001600	
600	202471.102999	1.000000	155615200	202484.697840	0.999933	8001700	
600	205937.050557	1.000000	104213300	205937.050557	1.000000	7518900	
600	203984.502400	1.000000	112656600	204025.524563	0.999799	7010400	
600	205959.016931	1.000000	142191900	205959.016931	1.000000	7024700	
600	208249.377336	1.000000	101566400	208265.670193	0.999922	7992800	
600	207801.928606	1.000000	153571700	207989.424729	0.999099	7508000	
600	210413.094086	1.000000	104539800	210429.797461	0.999921	6748100	
600	207486.637864	1.000000	123562300	207559.360821	0.999650	6993200	
600	207656.395616	1.000000	114557100	207656.395616	1.000000	7001000	
600	209569.629758	1.000000	139546200	209569.629758	1.000000	8009500	
600	208080.647733	1.000000	110559600	208080.647733	1.000000	7025500	
600	211393.455855	1.000000	151998700	211393.455855	1.000000	9001400	
600	211242.037905	1.000000	109962300	212151.712391	0.995712	7002200	
600	211280.338041	1.000000	116042400	211280.338041	1.000000	7014300	
600	207281.266593	1.000000	112047400	207670.430746	0.998126	7014700	
600	205175.455276	1.000000	82909100	205175.455276	1.000000	7001500	
600	203732.257179	1.000000	82592300	203732.257179	1.000000	7001400	
600	214495.791876	1.000000	128014300	214529.967685	0.999841	5998500	
600	203795.267480	1.000000	115568800	203795.267480	1.000000	7992900	
600	211449.992515	1.000000	120948800	211773.989366	0.998470	10004800	
600	207077.478409	1.000000	149075500	207230.067529	0.999264	8002100	
600	206547.320454	1.000000	96302900	206641.263215	0.999545	7872800	
600	205092.392071	1.000000	173670800	205158.038338	0.999680	7001100	
600	206898.597637	1.000000	97041900	206898.597637	1.000000	8002000	
600	210224.814692	1.000000	140049900	210224.814692	1.000000	8008600	
600	208358.015280	1.000000	141068400	208411.098356	0.999745	8001100	
600	212881.503028	1.000000	142099300	212881.503028	1.000000	7001000	
600	209330.011321	1.000000	116588400	209330.011321	1.000000	7002400	
600	211420.648360	1.000000	67338500	211481.652834	0.999712	7001700	
600	207600.884136	1.000000	112928400	207600.884136	1.000000	7002000	
600	206689.520440	1.000000	143072000	206735.240202	0.999779	7001400	
600	207389.099586	1.000000	94016600	207389.099586	1.000000	8001800	
600	207747.535668	1.000000	116288400	207747.535668	1.000000	7003000	
600	202443.968170	1.000000	99788300	202443.968170	1.000000	6997800	
600	212340.103173	1.000000	107904300	212340.103173	1.000000	7002100	
600	206999.189457	1.000000	110326700	206999.189457	1.000000	7001300	
600	210625.810797	1.000000	124010300	210625.810797	1.000000	11002800	
600	206455.854073	1.000000	129610700	206455.854073	1.000000	6993200	
600	205879.115911	1.000000	141899800	205879.115911	1.000000	7001500	
600	210475.825210	1.000000	117004200	210475.825210	1.000000	7463900	
600	211709.538228	1.000000	104568900	212466.254841	0.996438	8011400	
700	222730.225775	1.000000	220917300	222730.225775	1.000000	10002200	
700	223534.982704	1.000000	156084100	223534.982704	1.000000	10002300	
700	217361.113287	1.000000	123618000	217361.113287	1.000000	9001900	
700	227206.739298	1.000000	199746300	227362.798693	0.999314	9508800	
700	228024.004125	1.000000	144545500	228148.659229	0.999454	10001700	
700	224106.778723	1.000000	138899100	224106.778723	1.000000	9508200	
700	223191.061975	1.000000	209088600	223191.061975	1.000000	10002300	
700	226681.692891	1.000000	141088300	226775.869625	0.999585	9010600	
700	221417.210925	1.000000	154467900	221417.210925	1.000000	10001900	
700	226891.004693	1.000000	127525100	226891.004693	1.000000	9528500	
700	220676.862971	1.000000	139892100	220676.862971	1.000000	8992800	
700	221539.982406	1.000000	139048200	221539.982406	1.000000	9000800	
700	221352.579672	1.000000	148567300	221352.579672	1.000000	9006200	
700	223910.038446	1.000000	165970100	224432.472560	0.997672	10010900	
700	224442.732627	1.000000	152075500	224442.732627	1.000000	10409600	
700	223536.306671	1.000000	193074100	223536.306671	1.000000	9787300	
700	227577.991053	1.000000	180702300	227577.991053	1.000000	13002900	
700	224019.999285	1.000000	149578800	224019.999285	1.000000	9009700	
700	224413.013353	1.000000	104886800	224518.110818	0.999532	9016400	
700	225192.646040	1.000000	251504200	225192.646040	1.000000	9521300	
700	225933.297257	1.000000	145843300	225933.297257	1.000000	9514300	
700	228002.514687	1.000000	163873800	228095.280024	0.999593	10002100	
700	226812.528288	1.000000	144052500	226812.528288	1.000000	9013600	
700	222183.268679	1.000000	134195300	222183.268679	1.000000	10001700	
700	223287.084059	1.000000	222883700	223287.084059	1.000000	9324400	
700	224444.596249	1.000000	143583800	224444.596249	1.000000	9509100	
700	227971.990167	1.000000	151245100	227971.990167	1.000000	8656100	
700	229346.444490	1.000000	174646500	229346.444490	1.000000	10002200	
700	228977.023292	1.000000	220766100	228977.023292	1.000000	13002400	
700	223509.510552	1.000000	203102100	223509.510552	1.000000	9002300	
700	225964.029990	1.000000	184139100	225964.029990	1.000000	9228400	
700	229126.350583	1.000000	173492000	229972.789867	0.996319	10536800	
700	222466.287166	1.000000	144782900	222466.287166	1.000000	9402000	
700	226617.655981	1.000000	160599300	226617.655981	1.000000	10002300	
700	221001.399097	1.000000	182865400	221001.399097	1.000000	10003400	
700	224371.708173	1.000000	186631900	224579.324019	0.999076	10001600	
700	222882.121041	1.000000	138772800	222882.121041	1.000000	9002700	
700	225216.173427	1.000000	161592000	225216.173427	1.000000	11002400	
700	226751.503549	1.000000	239931600	226751.503549	1.000000	10002800	
700	226782.628599	1.000000	145394500	226782.628599	1.000000	12002600	
700	225686.339492	1.000000	187917000	225686.339492	1.000000	9822800	
700	224259.233561	1.000000	169411200	224259.233561	1.000000	8926500	
700	225796.128755	1.000000	174685500	226113.443829	0.998597	10001900	
700	227287.337950	1.000000	127767900	227416.568573	0.999432	10546700	
700	227940.964743	1.000000	151063000	227940.964743	1.000000	9001900	
700	226166.755788	1.000000	103093200	226166.755788	1.000000	9002800	
700	224958.514970	1.000000	161052100	225103.418857	0.999356	10002900	
700	225805.896984	1.000000	216313900	225805.896984	1.000000	9001700	
700	223127.631081	1.000000	155376700	223127.631081	1.000000	9544500	
700	230216.748013	1.000000	190269000	230216.748013	1.000000	10001000	
700	226142.063009	1.000000	154740200	226142.063009	1.000000	10509300	
700	223309.339929	1.000000	180484100	223309.339929	1.000000	9001400	
700	220224.736897	1.000000	199053300	220224.736897	1.000000	10002400	
700	224119.237406	1.000000	162942500	224119.237406	1.000000	10003000	
700	224989.577186	1.000000	148346200	224989.577186	1.000000	10002100	
700	229165.024616	1.000000	164705400	229308.447776	0.999375	10003400	
700	229279.009920	1.000000	132631200	229358.488836	0.999653	13001800	
700	225296.713281	1.000000	175449000	225296.713281	1.000000	9994200	
700	225254.869004	1.000000	162057300	225254.869004	1.000000	9003100	
700	224546.820021	1.000000	195011300	224762.493928	0.999040	10002200	
700	224938.078571	1.000000	191924200	224940.906002	0.999987	14002800	
700	222807.478203	1.000000	197104900	222807.478203	1.000000	10992900	
700	224385.956197	1.000000	152000100	224399.407918	0.999940	9002300	
700	223030.079073	1.000000	181964800	223030.079073	1.000000	13994800	
700	229138.985723	1.000000	215247100	229138.985723	1.000000	10002600	
700	224331.609502	1.000000	180568500	224331.609502	1.000000	10004900	
700	225017.609696	1.000000	138799000	225017.609696	1.000000	10005700	
700	220499.439264	1.000000	215391900	220499.439264	1.000000	10002100	
700	227871.464358	1.000000	185478000	227871.464358	1.000000	10002000	
700	220247.623497	1.000000	175674100	220247.623497	1.000000	10016100	
700	225331.306277	1.000000	161826600	226159.424514	0.996338	9002200	
700	222078.177085	1.000000	127774600	222078.177085	1.000000	9507300	
700	226732.030287	1.000000	160585600	226737.228641	0.999977	10002200	
700	227548.517010	1.000000	149792500	227677.809550	0.999432	8705300	
700	226921.801317	1.000000	168640300	226956.675571	0.999846	10002900	
700	224053.864675	1.000000	166065700	224053.864675	1.000000	10002100	
700	223628.395601	1.000000	164039600	223628.395601	1.000000	9001400	
700	222353.348008	1.000000	119734000	222353.348008	1.000000	9004700	
700	224992.988311	1.000000	196117000	225011.181202	0.999919	8993000	
700	223416.878719	1.000000	164602900	223471.801550	0.999754	9510100	
700	222359.450582	1.000000	145212400	222359.450582	1.000000	10002900	
700	221051.593539	1.000000	178349400	221065.792620	0.999936	9508000	
700	219279.664818	1.000000	117042400	219279.664818	1.000000	10099500	
700	228393.275244	1.000000	140667700	228483.584403	0.999605	10002100	
700	222314.508724	1.000000	197396800	222314.508724	1.000000	13005400	
700	220998.431994	1.000000	164647500	221563.242508	0.997451	10002300	
700	228291.202014	1.000000	167829600	228291.202014	1.000000	9508500	
700	223962.236868	1.000000	140559400	224016.025994	0.999760	10002000	
700	222801.529615	1.000000	126188600	222801.529615	1.000000	10000500	
700	221465.475936	1.000000	178276900	221465.475936	1.000000	10692800	
700	222607.232297	1.000000	158068300	223176.649590	0.997449	10002200	
700	220975.248970	1.000000	183979300	220988.178824	0.999941	9005000	
700	225465.137073	1.000000	139965500	225465.137073	1.000000	9527400	
700	221265.239183	1.000000	161849200	221265.239183	1.000000	10509100	
700	229224.197875	1.000000	158548500	229224.197875	1.000000	9001900	
700	218738.064166	1.000000	143637100	218738.064166	1.000000	9000500	
700	225819.616251	1.000000	222078100	225819.616251	1.000000	10002900	
700	220215.143040	1.000000	154449900	220215.143040	1.000000	9002400	
700	224606.005470	1.000000	158448100	224606.005470	1.000000	10002600	
700	221978.428184	1.000000	204714300	221978.428184	1.000000	9004700	
800	239694.484341	1.000000	313124900	239694.484341	1.000000	13504100	
800	239744.891691	1.000000	249953700	239744.891691	1.000000	12157200	
800	242902.438616	1.000000	209425900	242902.438616	1.000000	12002200	
800	245614.063514	1.000000	259231200	245614.063514	1.000000	16511400	
800	243379.556134	1.000000	236299300	244613.493122	0.994956	12003200	
800	242393.966448	1.000000	264731900	242393.966448	1.000000	12002500	
800	240307.881336	1.000000	210400100	240307.881336	1.000000	13004600	
800	240978.626908	1.000000	186303500	241867.139187	0.996326	13003800	
800	239493.975618	1.000000	217713900	239615.599683	0.999492	12001900	
800	240240.023590	1.000000	208170500	240240.023590	1.000000	12002800	
800	238677.669739	1.000000	239323300	238677.669739	1.000000	13509600	
800	242018.225222	1.000000	218890600	242018.225222	1.000000	12511800	
800	241876.969346	1.000000	289612000	243459.242532	0.993501	13003100	
800	238644.337452	1.000000	232964400	238644.642378	0.999999	13002700	
800	237583.318974	1.000000	274641100	237583.318974	1.000000	12466700	
800	244996.488692	1.000000	214043700	244996.488692	1.000000	12509700	
800	242904.779196	1.000000	259941100	242904.779196	1.000000	17006500	
800	240055.977526	1.000000	240001900	240105.050043	0.999796	12996200	
800	245183.384875	1.000000	228135300	245189.977468	0.999973	13002900	
800	243861.374794	1.000000	207536300	243861.374794	1.000000	12002300	
800	239437.390665	1.000000	189822400	239437.390665	1.000000	12507500	
800	241438.676275	1.000000	182987400	241590.624306	0.999371	12003200	
800	242410.928453	1.000000	196075000	242686.694216	0.998864	12002700	
800	241587.782041	1.000000	198086000	241587.782041	1.000000	12003400	
800	240395.473954	1.000000	245823700	240395.473954	1.000000	12003400	
800	235261.525284	1.000000	221709500	235261.525284	1.000000	13001700	
800	240583.498018	1.000000	264123200	240583.498018	1.000000	13004100	
800	239857.725334	1.000000	179148100	239857.725334	1.000000	12014200	
800	242572.540821	1.000000	213116800	242572.540821	1.000000	12002800	
800	238618.970710	1.000000	205085300	238644.709326	0.999892	12003300	
800	238182.657872	1.000000	222246000	238182.657872	1.000000	12002600	
800	238135.605142	1.000000	250806000	238135.605142	1.000000	11003000	
800	242236.380521	1.000000	202870700	242236.380521	1.000000	11002200	
800	244748.267012	1.000000	200131400	244748.267012	1.000000	12511800	
800	238598.288026	1.000000	191483700	238705.215369	0.999552	12002000	
800	246083.122993	1.000000	184064000	246083.122993	1.000000	12002700	
800	243776.163788	1.000000	194840200	243776.163788	1.000000	12006900	
800	244584.993220	1.000000	186128800	244584.993220	1.000000	13003400	
800	240268.387244	1.000000	229813100	240541.031147	0.998867	12001800	
800	236948.586307	1.000000	244800700	236948.586307	1.000000	13002600	
800	241674.381364	1.000000	212075500	241674.381364	1.000000	13003200	
800	236571.320429	1.000000	192783200	236785.180210	0.999097	12001900	
800	236538.824282	1.000000	237516500	236613.794532	0.999683	12002900	
800	235004.049900	1.000000	203577800	235004.049900	1.000000	12511200	
800	234954.821581	1.000000	232237000	234954.821581	1.000000	13006200	
800	238935.740313	1.000000	198678500	238935.740313	1.000000	13002400	
800	241035.683248	1.000000	179638500	241035.683248	1.000000	11006100	
800	241490.906753	1.000000	253095900	241760.298620	0.998886	12002400	
800	240018.078832	1.000000	214900100	240071.519162	0.999777	13003000	
800	240680.796546	1.000000	214026700	240697.842581	0.999929	12510100	
800	238618.479111	1.000000	248150300	238618.479111	1.000000	12509100	
800	241484.103027	1.000000	186217100	241564.621974	0.999667	13014800	
800	238008.982180	1.000000	225595300	238128.723862	0.999497	13016000	
800	239950.503721	1.000000	194158900	239950.503721	1.000000	12003400	
800	242698.403778	1.000000	235387900	242698.403778	1.000000	13002700	
800	241664.634996	1.000000	193560800	241664.634996	1.000000	13002700	
800	241784.262438	1.000000	236105900	241784.262438	1.000000	12002300	
800	239151.953613	1.000000	197072700	239182.153873	0.999874	13002500	
800	241924.693508	1.000000	267096800	241924.693508	1.000000	12002900	
800	241061.561498	1.000000	268811100	241061.561498	1.000000	12002300	
800	243223.103629	1.000000	265112500	243287.629603	0.999735	12002900	
800	239039.243418	1.000000	206561500	239039.243418	1.000000	11002400	
800	242596.708177	1.000000	218080100	242793.626070	0.999189	12002600	
800	238712.918758	1.000000	187222200	238712.918758	1.000000	12003100	
800	238690.935521	1.000000	185077500	238690.935521	1.000000	12002000	
800	235804.895937	1.000000	225936700	235823.402888	0.999922	17003900	
800	245910.108365	1.000000	245090400	246160.341133	0.998983	12002700	
800	245112.847786	1.000000	211651000	245112.847786	1.000000	12693900	
800	235413.475875	1.000000	228522800	235415.921603	0.999990	12518900	
800	239252.552243	1.000000	204580300	239252.552243	1.000000	12002300	
800	242271.262660	1.000000	250992000	242271.262660	1.000000	13006400	
800	239769.373370	1.000000	163778800	239769.373370	1.000000	13002100	
800	237314.251968	1.000000	147103600	237314.251968	1.000000	12005600	
800	241094.526898	1.000000	201819500	241239.897370	0.999397	13003200	
800	239261.268034	1.000000	230660700	239261.268034	1.000000	11507600	
800	239063.680467	1.000000	192065100	239063.680467	1.000000	12002700	
800	241000.095182	1.000000	205305000	241000.095182	1.000000	12002500	
800	242577.222694	1.000000	260405000	242577.222694	1.000000	13003800	
800	241258.508566	1.000000	234068700	241258.508566	1.000000	16003800	
800	235012.915245	1.000000	225926800	235130.291132	0.999501	15239300	
800	240348.984434	1.000000	232449400	240368.505291	0.999919	12005900	
800	240419.310527	1.000000	252709300	240419.310527	1.000000	13006100	
800	242539.737051	1.000000	258214400	243390.184119	0.996506	16509500	
800	241272.886646	1.000000	243120600	241272.886646	1.000000	12507900	
800	240224.235864	1.000000	282671000	240610.843770	0.998393	13003200	
800	241826.850407	1.000000	239649100	241826.850407	1.000000	13001500	
800	240680.217614	1.000000	229100900	240680.251949	1.000000	13003600	
800	240907.093546	1.000000	190127000	241484.392244	0.997609	13001600	
800	235708.348956	1.000000	262970400	235708.348956	1.000000	12509800	
800	242395.971199	1.000000	268514200	242472.613148	0.999684	13013100	
800	243550.748062	1.000000	216899300	243675.299874	0.999489	12003100	
800	238648.128309	1.000000	221016900	238648.128309	1.000000	12001400	
800	239710.642535	1.000000	241171200	239710.642535	1.000000	12003400	
800	236307.219325	1.000000	210069900	236307.219325	1.000000	12003100	
800	235889.054793	1.000000	250586200	236040.484165	0.999358	12003000	
800	241256.131696	1.000000	204581100	241756.880342	0.997929	12004200	
800	235960.315779	1.000000	172050200	235960.315779	1.000000	12002300	
800	242872.000184	1.000000	274459900	242872.000184	1.000000	13001800	
800	239777.684994	1.000000	214578500	239865.656819	0.999633	12510200	
800	241053.337705	1.000000	242716900	241141.545930	0.999634	13002900	
900	255402.067907	1.000000	300149200	255407.362736	0.999979	16008100	
900	253029.293630	1.000000	294476600	253107.791840	0.999690	21004600	
900	256699.330329	1.000000	361802000	256699.330329	1.000000	16016600	
900	254934.638366	1.000000	253563500	254957.396768	0.999911	16003300	
900	254507.442068	1.000000	298133300	254507.442068	1.000000	15002500	
900	256239.565125	1.000000	302181000	256239.565125	1.000000	16006100	
900	254811.510403	1.000000	318452800	255579.279016	0.996996	16003600	
900	256308.008669	1.000000	303036900	256308.008669	1.000000	14509200	
900	251260.454402	1.000000	303816700	252323.562003	0.995787	15148200	
900	256398.177533	1.000000	253359800	256398.177533	1.000000	16504100	
900	261045.340479	1.000000	177491400	261045.340479	1.000000	15519300	
900	255780.416600	1.000000	376200900	256086.974181	0.998803	15017100	
900	250268.239885	1.000000	267938700	250268.239885	1.000000	16003500	
900	255930.593902	1.000000	265395200	255930.593902	1.000000	14507500	
900	253203.865129	1.000000	236140100	253203.865129	1.000000	15985200	
900	258269.995581	1.000000	337048600	258936.779484	0.997425	22018100	
900	260793.935591	1.000000	276743300	260793.935591	1.000000	15994700	
900	255116.043177	1.000000	279148100	255116.043177	1.000000	16003400	
900	256972.570336	1.000000	251791300	256992.464479	0.999923	15003500	
900	254692.819651	1.000000	266932000	254692.819651	1.000000	15002600	
900	254209.339478	1.000000	234197400	254742.330948	0.997908	17003700	
900	258307.105949	1.000000	345578600	258307.105949	1.000000	16003600	
900	254276.756624	1.000000	296119800	254276.756624	1.000000	16003700	
900	257817.342430	1.000000	300352400	257872.736290	0.999785	16003000	
900	258950.052663	1.000000	367363300	259019.335740	0.999733	17512400	
900	258882.882338	1.000000	273599900	258882.882338	1.000000	16004300	
900	252909.333118	1.000000	249259400	252909.333118	1.000000	15003000	
900	254086.239407	1.000000	323356700	254112.772113	0.999896	15745000	
900	252147.923558	1.000000	322078300	252147.923558	1.000000	15514900	
900	252092.023640	1.000000	345534800	252092.023640	1.000000	15007500	
900	256469.070667	1.000000	306723600	256469.070667	1.000000	19004700	
900	253702.120854	1.000000	281177000	253720.535045	0.999927	15005500	
900	255911.899065	1.000000	226543400	255911.899065	1.000000	16522600	
900	253737.936692	1.000000	331378700	253737.936692	1.000000	16002600	
900	253957.918568	1.000000	270001600	253957.918568	1.000000	16003600	
900	254383.224178	1.000000	293871800	254465.064490	0.999678	14739100	
900	252307.902200	1.000000	273988000	252316.673106	0.999965	16516000	
900	254153.631386	1.000000	226688600	254153.631386	1.000000	16023000	
900	258241.619656	1.000000	253588600	258441.048728	0.999228	16004000	
900	251793.863116	1.000000	208944800	251793.863116	1.000000	15775700	
900	258676.908898	1.000000	276247000	258852.275890	0.999323	16003500	
900	249444.393691	1.000000	267301900	249444.393691	1.000000	16002800	
900	254463.046021	1.000000	277638300	254608.838277	0.999427	15513800	
