heap_mc_len heap_mc_nanos   heap_mc_circuit
43135.386403	97768200	[{"x":9082.186810679994,"y":2577.401686336135},{"x":8618.054562213401,"y":4598.730266688711},{"x":8276.516707667071,"y":7803.271982969205},{"x":7712.339087958915,"y":9456.991718113399},{"x":4058.9175510978216,"y":8991.569318678867},{"x":4843.585997252911,"y":7146.900672295607},{"x":6075.078582696738,"y":6474.905957908661},{"x":6028.153084011734,"y":5077.6268926217035},{"x":4575.214527936866,"y":5807.875600600827},{"x":3695.905044595364,"y":5158.023965403105},{"x":2623.931088915796,"y":4460.38820194867},{"x":1841.2572409645984,"y":7007.615949915526},{"x":1976.5827984975376,"y":8720.378088421001},{"x":925.0950506412037,"y":9296.40313853594},{"x":265.4278716652464,"y":8208.40297003808},{"x":487.1697545828965,"y":7438.238405116497},{"x":1269.5145443034605,"y":5958.952112690656},{"x":206.759603966359,"y":4370.352381756905},{"x":230.46628804010615,"y":2017.8147541275878},{"x":279.942599719125,"y":1895.1602629111856},{"x":4679.324168874308,"y":759.7113995928341},{"x":5576.3071722511195,"y":2345.716569777869}]
34089.753184	8002200	[{"x":8965.310271292528,"y":2356.7053951199277},{"x":8293.989923833162,"y":8764.016829763543},{"x":6488.827006128632,"y":9947.977299987764},{"x":6066.267589965073,"y":8486.239045240682},{"x":5941.001000030297,"y":8605.740737131842},{"x":5480.505022449978,"y":9089.59683419351},{"x":4623.272408001815,"y":9443.976523732075},{"x":3954.707028437377,"y":8806.133800420253},{"x":3905.592420397085,"y":8148.285521726172},{"x":2941.418338573379,"y":9648.882504052119},{"x":1805.7044538732932,"y":8001.304138364118},{"x":251.3073453681797,"y":6062.511912906421},{"x":604.6186767529089,"y":5167.462240307461},{"x":1059.3461951457616,"y":5729.336329448684},{"x":2605.122880084884,"y":5090.398304313325},{"x":3297.758259154455,"y":5412.955095011332},{"x":3057.8707128081755,"y":4873.716539260532},{"x":3961.823384990414,"y":3292.4713337144944},{"x":3680.445243210723,"y":3152.3500408511013},{"x":3423.107919266527,"y":1369.7517915941282},{"x":5643.856125131721,"y":1685.7679946094877},{"x":6403.6512555836525,"y":1559.6105800757282}]
39069.216044	77017100	[{"x":6246.776295795225,"y":9518.108567560583},{"x":3952.916523246408,"y":8441.122567487791},{"x":3112.2542156395243,"y":7426.054617786397},{"x":91.84272315333827,"y":8403.799791190799},{"x":1510.2966873898583,"y":6089.878951288297},{"x":1374.5278025004297,"y":5942.0809123798845},{"x":761.2669668930298,"y":3672.8220640715954},{"x":42.828196545122935,"y":3937.0131790875084},{"x":13.946292547653064,"y":2790.5491590802135},{"x":1866.9615781062435,"y":1325.3445751061372},{"x":2645.4724906379456,"y":969.281644172599},{"x":2403.9455071977545,"y":3145.5557181237127},{"x":2715.803682148326,"y":3770.1385181767882},{"x":3881.3780986862043,"y":2801.1463286103226},{"x":4518.583152444492,"y":3761.468666462293},{"x":6226.013020956797,"y":2112.7154694569613},{"x":5964.828764402315,"y":1260.6790778598045},{"x":6129.042278901289,"y":935.272879060064},{"x":7518.513232757354,"y":585.6106416488755},{"x":8524.98316825606,"y":1845.0450018477052},{"x":8701.459894125363,"y":3306.496404587497},{"x":5028.473815595012,"y":7393.826904305666}]
40235.783340	50011100	[{"x":1608.9222690668862,"y":9232.3302263363},{"x":1573.9721121253208,"y":8811.41012433055},{"x":2036.2731562573067,"y":7242.490677723158},{"x":740.2640445075418,"y":5019.041860854652},{"x":1336.2697402858694,"y":5260.313246034269},{"x":3637.500525852662,"y":5538.981087033901},{"x":4588.040612962962,"y":4982.443716545705},{"x":5712.4125315348965,"y":4191.372963565608},{"x":5626.155026135389,"y":3439.5315325300726},{"x":4360.400903828331,"y":3130.9118549279506},{"x":3632.1552928272267,"y":1130.1231900535447},{"x":4043.370008292248,"y":43.38091120121336},{"x":7955.228558253337,"y":596.6971712827245},{"x":8967.135171080916,"y":1936.0386200152436},{"x":8591.355266785888,"y":3282.8807393890074},{"x":7365.299894706453,"y":2644.7419012598857},{"x":7076.1818826036,"y":3668.5802216778657},{"x":6859.835535436188,"y":3711.584961981434},{"x":6275.740689541745,"y":6040.083913811865},{"x":9226.33923325582,"y":8064.616436757929},{"x":5798.5443625234975,"y":7668.869068805868},{"x":4913.5382152619195,"y":6543.3178806324395}]
43852.589741	1222291900	[{"x":141.34810398136526,"y":289.0514722800775},{"x":2346.5213304602285,"y":1364.8873231049804},{"x":1631.826277482384,"y":2438.051239262841},{"x":3132.8391149120275,"y":5199.220673242975},{"x":4319.656628817097,"y":3078.8451425800818},{"x":6609.976998423185,"y":4211.40779400127},{"x":7772.4308449406035,"y":1900.317087220289},{"x":8547.38752201764,"y":1873.1697707636981},{"x":9763.667231807405,"y":3434.275409335008},{"x":8825.348193953225,"y":4142.920965757195},{"x":9133.179811115238,"y":8342.801131505043},{"x":9231.467688642573,"y":8770.589044709252},{"x":8941.968155089231,"y":9166.183193032093},{"x":9562.243373348036,"y":9931.017395018796},{"x":7494.22569850099,"y":9601.088614718641},{"x":7354.766852295841,"y":8484.011198528791},{"x":3510.3368165614897,"y":8105.06472817855},{"x":246.57506440855573,"y":9102.49358216655},{"x":256.650213831482,"y":7192.998147556817},{"x":253.01455638542726,"y":3521.2671324043854},{"x":333.56833443491564,"y":1625.164971469705},{"x":257.96395312697945,"y":537.297129436524}]
41905.197881	91021500	[{"x":8292.677225647758,"y":9917.905401025671},{"x":7101.2995746822635,"y":8265.613578016284},{"x":7000.786455764595,"y":8071.633563134904},{"x":4417.163696509151,"y":7750.6499443354505},{"x":3664.908278538403,"y":7059.9555506835695},{"x":2697.0298875732265,"y":7271.465967477484},{"x":2583.4291820591106,"y":8873.58081136904},{"x":2257.0494433327826,"y":9356.412542105816},{"x":1099.8550389066852,"y":8721.944515309107},{"x":318.7790123938284,"y":6664.004413128997},{"x":1913.6514258528446,"y":5696.823638929589},{"x":3772.2123838054395,"y":5189.221795793982},{"x":2178.192824503927,"y":1543.0211472707922},{"x":1878.8073707791486,"y":988.4091311985345},{"x":5380.074559247972,"y":48.283567895972},{"x":5089.8110084581385,"y":1662.2165953648257},{"x":5690.191906741263,"y":2019.0530730022513},{"x":5699.860436467131,"y":3608.68255900796},{"x":6878.159817895045,"y":4453.030640001261},{"x":7475.277964641949,"y":2424.669788718536},{"x":9990.119699711195,"y":2869.865304396019},{"x":9780.450667493695,"y":4019.942877833957}]
36058.643854	3000100	[{"x":9386.058244995493,"y":464.19838335803223},{"x":8903.80374453025,"y":2500.5714224762137},{"x":7327.58648598937,"y":3270.54689222169},{"x":5513.90251699148,"y":3814.5095798871125},{"x":5252.883485457352,"y":4328.669825003498},{"x":7171.228928742853,"y":5743.218942628789},{"x":8042.70310154504,"y":6166.607889775554},{"x":8941.864524384264,"y":5907.083169865179},{"x":9128.293585566536,"y":8090.162444577085},{"x":7750.14345540126,"y":8043.344012175962},{"x":6843.505994376492,"y":7835.040369713056},{"x":4959.731739000993,"y":6712.322296816138},{"x":4465.254276607437,"y":7668.344005100945},{"x":3570.654428332323,"y":7321.107347431135},{"x":2928.1481601015603,"y":6890.548468494202},{"x":2283.705991176918,"y":4215.666597474342},{"x":324.46163585856385,"y":4173.509451997988},{"x":1431.611498427877,"y":2962.863217601559},{"x":2059.6393788398905,"y":1226.3189167138175},{"x":3646.5286886623517,"y":1418.749190575511},{"x":4647.827718152169,"y":444.3734030113754},{"x":6238.718105869629,"y":649.384768116585}]
41123.938102	176039000	[{"x":8281.126604632698,"y":525.9549177103299},{"x":6955.453450731083,"y":2717.3519524808694},{"x":5912.3269754820185,"y":2943.533646093258},{"x":8302.817454266704,"y":3924.981024073293},{"x":6227.540475877669,"y":5944.877292368752},{"x":6486.802920282261,"y":6994.086242221848},{"x":7031.242080745726,"y":9727.598169145129},{"x":1826.819604389985,"y":9116.452997226603},{"x":609.9323127027753,"y":8775.386654317199},{"x":425.9632812245367,"y":6669.92516961304},{"x":1069.5804790148848,"y":6947.122471344878},{"x":1425.2675628451373,"y":6534.296188950873},{"x":1376.1396826662979,"y":5929.565640445667},{"x":430.1244002302853,"y":3809.2296842660094},{"x":910.6520509321542,"y":4012.8980167066998},{"x":1676.7445524980656,"y":4364.240148980905},{"x":2282.10043256789,"y":3930.372035851637},{"x":2576.7034203032836,"y":3661.4390449016996},{"x":3487.0309227231037,"y":3143.351095419381},{"x":1613.3771377815074,"y":2537.5219518920844},{"x":685.262992725484,"y":504.96728462972635},{"x":5105.43488530963,"y":552.3267491591427}]
38079.816351	3354203700	[{"x":4863.605329369897,"y":9542.536130039347},{"x":3367.005510683167,"y":4994.743637757294},{"x":4474.5001552164285,"y":4081.7201043697796},{"x":4292.001590648747,"y":3691.6482170252484},{"x":3212.7600325111703,"y":1965.343029123236},{"x":2501.8611033180828,"y":28.838582414881984},{"x":2873.785430402997,"y":66.52094732186694},{"x":3676.0862547206075,"y":534.004801306626},{"x":3638.119295214454,"y":884.7370520512347},{"x":4847.439146972434,"y":3361.718772700784},{"x":6143.6981903238475,"y":3305.3515479784373},{"x":6942.47630258991,"y":2420.4808031368802},{"x":8400.765404656211,"y":1324.241442994583},{"x":9581.599031465505,"y":17.150562333678504},{"x":9052.919251807438,"y":1257.7348775181533},{"x":9110.973157959,"y":1314.4614621829114},{"x":9857.964635262948,"y":3581.953993817575},{"x":8011.47078746644,"y":4336.448306999221},{"x":6462.399269750463,"y":5055.373472716291},{"x":6803.099296750802,"y":6296.816738711945},{"x":7963.507863343371,"y":5811.248469796681},{"x":8226.829907226123,"y":9195.479063179217}]
41748.930243	69015100	[{"x":99.2250348056817,"y":7647.611547731951},{"x":424.6824240435195,"y":5054.145544948049},{"x":1161.925060656091,"y":4328.030642910041},{"x":3880.265137159736,"y":420.1425338411127},{"x":4244.259815761092,"y":1397.0922552982315},{"x":6897.408382576553,"y":2528.9517809896593},{"x":7365.268147882704,"y":3031.494420459225},{"x":7337.856241155179,"y":1121.4509794304277},{"x":8933.152494303597,"y":292.966921829013},{"x":9327.548742367288,"y":2552.7604955129846},{"x":9597.041825506565,"y":2790.394942846809},{"x":8555.818702337008,"y":3396.542512685557},{"x":7775.273369275637,"y":3792.715666258547},{"x":9225.466355965447,"y":5835.601278264767},{"x":8882.179011687547,"y":8234.521255047326},{"x":9352.236705519816,"y":9697.833131947393},{"x":6777.815446012467,"y":8520.91214596341},{"x":5646.089292235022,"y":7005.56936184895},{"x":6313.00147331446,"y":6197.500646150062},{"x":5242.489072027368,"y":6034.816815917651},{"x":3351.7105888642795,"y":6734.908065361111},{"x":2246.1585956407057,"y":5327.513851281864}]
