heap_mc_len heap_mc_nanos   heap_mc_circuit
42823.504264	84019500	[{"x":39.119299770029784,"y":790.5182517049133},{"x":2019.7300578254112,"y":1231.3733851490558},{"x":5043.4041639381185,"y":3025.320879737269},{"x":5939.244060053268,"y":1796.3556257179991},{"x":6470.229421292375,"y":2729.280324884328},{"x":8437.703668395121,"y":2321.3794575119223},{"x":9470.579060688939,"y":1437.815315586741},{"x":9598.073174695639,"y":3195.49097637219},{"x":8464.12300713521,"y":4192.989764955384},{"x":9852.241728810279,"y":5557.771392052507},{"x":7329.889736821198,"y":6217.005503723652},{"x":7306.26557751367,"y":9928.594834754456},{"x":5887.489104957528,"y":8753.437673575376},{"x":4756.101338610108,"y":9910.965326122605},{"x":2421.0460231881734,"y":9720.448590775444},{"x":1248.9388724434796,"y":8300.105273904996},{"x":3683.4918732891033,"y":7952.321384171166},{"x":3140.032537148231,"y":6746.093213715879},{"x":3064.083385176712,"y":6764.3308244565915},{"x":615.9695473577725,"y":6004.030390773113},{"x":752.3184687755243,"y":5325.339130982294},{"x":1301.0881933019518,"y":2426.0772715897383}]
39472.581499	164574100	[{"x":7118.8596625685195,"y":9459.432992161295},{"x":5101.562632448155,"y":9129.633377675767},{"x":2908.543678381937,"y":8543.749316878673},{"x":4620.271446313771,"y":6934.80847172154},{"x":3037.171025859509,"y":6501.2415311302075},{"x":2654.847305046118,"y":6937.279445222082},{"x":124.87632168733144,"y":7031.285111380012},{"x":429.5782310566911,"y":3621.0074234053977},{"x":1021.3605273287178,"y":1546.622614187457},{"x":1813.6738093167428,"y":1120.099374354912},{"x":3860.1636562704666,"y":195.78432485251972},{"x":3748.301871403488,"y":970.4327752522577},{"x":3301.3434026351724,"y":1096.9465543719748},{"x":2255.270659969181,"y":2647.405517784133},{"x":2920.5706263474813,"y":3683.692147447836},{"x":4785.591289663016,"y":2981.00315239501},{"x":6917.94878966048,"y":3963.5150421858234},{"x":6908.691191899822,"y":4626.693148643643},{"x":9504.461154037024,"y":4264.020620735801},{"x":6750.188640212561,"y":6793.8738061432605},{"x":6165.852210021227,"y":7024.8810230474355},{"x":5777.014272065227,"y":7525.42012550671}]
43608.552325	300067000	[{"x":1373.454546247033,"y":277.61626597549935},{"x":4211.282572551676,"y":1632.2569823356384},{"x":5194.189008416611,"y":2025.236769840687},{"x":7080.070449355541,"y":340.0932501660294},{"x":9592.235503349366,"y":1388.3904528111873},{"x":7541.497824125282,"y":5360.4477481066415},{"x":8849.434900043245,"y":6861.523941291253},{"x":9615.89705026843,"y":6558.5915284522835},{"x":8986.498167169697,"y":9330.813688392116},{"x":7739.69003032336,"y":7914.685163152326},{"x":6981.346358934638,"y":6927.286739974013},{"x":6718.186007966387,"y":7021.826256108539},{"x":3817.919128209479,"y":7276.076088231322},{"x":3471.888470202742,"y":7524.4131166288635},{"x":2459.7920806490174,"y":8912.437965071915},{"x":774.739327308402,"y":6817.168109458193},{"x":2933.1939810285985,"y":3928.0999075956606},{"x":3506.423297647019,"y":4526.004262854651},{"x":4606.916771302219,"y":5279.40825907242},{"x":5111.029014852774,"y":4565.54198307793},{"x":5013.585563093572,"y":3038.4379389241744},{"x":4089.285513938376,"y":2878.398322810081}]
41493.698571	108023200	[{"x":1018.3780096821604,"y":9277.460636274403},{"x":2098.4877834967638,"y":5849.313813005738},{"x":930.809601894083,"y":3772.520737449904},{"x":2227.6578491171167,"y":2259.7972631491443},{"x":3010.298630441644,"y":2309.845284047294},{"x":2945.196206063709,"y":914.5142705968635},{"x":5305.319038308256,"y":229.63241594274493},{"x":9569.018280557975,"y":250.22360686330492},{"x":8233.336913570469,"y":2069.372739008275},{"x":8943.522830769365,"y":3762.9847070704377},{"x":7697.468544843815,"y":3403.216452372337},{"x":6997.358361801236,"y":3680.0964109757665},{"x":5292.275073484274,"y":3801.7247335794436},{"x":5166.7451443699265,"y":5648.3138207627835},{"x":5112.862188997029,"y":6649.398383058078},{"x":6288.341379467838,"y":7398.066405663102},{"x":7198.296281537102,"y":7275.003044030886},{"x":8681.32789302024,"y":6685.759895373907},{"x":7856.841171921366,"y":9210.340980365067},{"x":7717.329851051734,"y":8869.711532580332},{"x":7429.487701302775,"y":8510.677935322821},{"x":3107.865261892964,"y":8582.289127761376}]
39992.490666	488110600	[{"x":9090.30606890258,"y":2186.8930342635435},{"x":7178.763272053703,"y":3373.9818011263974},{"x":7132.145309783805,"y":6004.096551777804},{"x":7246.560308446779,"y":6512.559975899432},{"x":7355.345311963491,"y":6964.1667260785935},{"x":7951.442889878204,"y":7311.995425036232},{"x":7626.735427005949,"y":8545.15879100909},{"x":4886.786420130579,"y":6295.466552518263},{"x":5114.177510457443,"y":5432.124997453215},{"x":4652.052801336413,"y":3794.403164935159},{"x":3434.16373355205,"y":5118.432332968654},{"x":2527.345148968806,"y":6366.374785005798},{"x":3539.4532164065854,"y":7296.046582253465},{"x":3886.2041107212904,"y":8281.961541172737},{"x":1101.4794983018119,"y":8223.529436111316},{"x":31.49911233180173,"y":6044.700432117337},{"x":1240.2648759256213,"y":5603.229750981656},{"x":2084.0876550773196,"y":4526.730328753834},{"x":622.9983856590568,"y":3002.171059475775},{"x":1847.2040839672816,"y":1115.9084693041918},{"x":4919.966499171806,"y":1269.6335578098835},{"x":5908.646557154135,"y":408.75990237347776}]
38799.207000	57563800	[{"x":8070.208607605195,"y":133.66142086442315},{"x":7948.04923840166,"y":728.8232352322157},{"x":8648.73627826458,"y":945.1090947900491},{"x":8813.455999426853,"y":1694.929024989743},{"x":6913.718981158702,"y":4096.603262460893},{"x":7381.971593508279,"y":4793.720711725655},{"x":8181.1184285735835,"y":5895.301193747539},{"x":7686.091985522091,"y":8190.721770877758},{"x":8568.592495275661,"y":9107.482324358127},{"x":7195.653932799544,"y":9597.310973941194},{"x":4190.72287153011,"y":9102.324130826391},{"x":3531.595098015943,"y":8047.791026252472},{"x":4963.962243508647,"y":6286.0658517993415},{"x":5842.613163827505,"y":6240.231745672754},{"x":6058.422654209582,"y":5801.564679318764},{"x":3345.9682909665285,"y":4114.055761162134},{"x":2546.2063359363483,"y":6105.426490800687},{"x":1643.6573826794727,"y":5328.794255079057},{"x":497.8918633133578,"y":5459.1895187028995},{"x":1356.692670804463,"y":3506.1523789553257},{"x":1784.3037974955753,"y":1569.2790453552486},{"x":4678.1063479789045,"y":139.92438535763844}]
40916.532709	1413864700	[{"x":329.68425511084996,"y":2373.6214488898145},{"x":2114.732901248377,"y":2840.3912687605275},{"x":4090.914186856418,"y":73.12373650284346},{"x":7568.185179544398,"y":931.4920122326688},{"x":8271.277260651523,"y":2414.640048648258},{"x":8267.217856987601,"y":3077.55810990992},{"x":6841.539096097347,"y":4042.1054939711003},{"x":4867.452147764305,"y":5327.574342052155},{"x":6353.93564112695,"y":6877.185819274407},{"x":8802.973438397965,"y":6114.067151975234},{"x":9555.532923022394,"y":6036.09047936885},{"x":8385.226127509313,"y":7533.516156688403},{"x":6160.478344271125,"y":9256.528597315842},{"x":5689.687047474744,"y":9271.894470345398},{"x":4294.041066276704,"y":9652.65065688885},{"x":3595.510341923217,"y":7121.604540246649},{"x":2254.436073814868,"y":7700.949842741727},{"x":439.1019763634925,"y":7825.842057645202},{"x":2072.337006953752,"y":4405.914878284051},{"x":2229.3751538269958,"y":4087.3997969939696},{"x":1848.7243685102949,"y":3755.348943207864},{"x":794.1616349483447,"y":4215.785739751509}]
35333.981832	90020400	[{"x":9921.023094975264,"y":516.1236166038398},{"x":8093.567387208475,"y":1958.5445270590574},{"x":8397.12498182737,"y":4083.4354784084285},{"x":7783.761079101709,"y":5804.442191077513},{"x":8099.021553614421,"y":5749.836266757473},{"x":8383.330861522829,"y":5714.128659461463},{"x":9492.111352942742,"y":6956.662037319788},{"x":7559.636661041755,"y":6949.516284100558},{"x":6276.640339732161,"y":7938.191314827299},{"x":5087.05576663411,"y":7677.97636848135},{"x":3232.4672787134423,"y":7259.525478257535},{"x":897.4176812263221,"y":8184.014614984899},{"x":1204.1485823857913,"y":6552.816761342768},{"x":1565.9232783084828,"y":6613.7677514644165},{"x":1779.0708104888042,"y":6364.442310244795},{"x":2332.625036546753,"y":4824.072541657145},{"x":4059.348249919456,"y":3587.4915694275705},{"x":2998.5096727918362,"y":3046.104611098864},{"x":3282.378068875432,"y":1364.8142730447694},{"x":5752.028946006983,"y":2234.4309123624316},{"x":7067.5891536826875,"y":16.89242808820119},{"x":7762.985411525873,"y":954.9218798251674}]
40929.184995	852741400	[{"x":319.7083372256632,"y":9952.085403978286},{"x":303.00828809236606,"y":7467.014744646339},{"x":109.66572730516677,"y":5488.7875783535665},{"x":1032.9495103455783,"y":5385.747517735423},{"x":1439.6589192807783,"y":5390.171151793517},{"x":1622.1496079101103,"y":4767.2273466605875},{"x":1159.1980895285044,"y":4699.11798860075},{"x":982.8908710408386,"y":4746.393237569226},{"x":386.21926595381365,"y":327.6907909679805},{"x":3690.102480642454,"y":1465.278649668577},{"x":6142.872362208104,"y":1718.252666901642},{"x":6358.575787036632,"y":247.83653773917194},{"x":8593.268065521164,"y":1094.1422699250834},{"x":8015.111590886613,"y":3997.051440447427},{"x":8771.813753125354,"y":3700.8583042050404},{"x":8909.667206067885,"y":3922.2815997753914},{"x":9597.421159894146,"y":4760.783995937417},{"x":7771.243349944418,"y":7684.1667981621185},{"x":5377.390487241548,"y":6660.6841816579035},{"x":3435.2995499632148,"y":9421.382976536197},{"x":2443.0570644189525,"y":7778.59079595087},{"x":2179.1079733972597,"y":7888.270451710734}]
42364.780714	283063300	[{"x":9438.018053692293,"y":9279.188913468619},{"x":7680.321990292098,"y":7849.22833823631},{"x":6021.253929313084,"y":9954.760226824792},{"x":6007.098102035595,"y":7640.559712516216},{"x":5077.84797726093,"y":7389.626556281077},{"x":1868.9147370835742,"y":6983.949049270534},{"x":1337.1902222755857,"y":8257.503465518035},{"x":816.3308050890705,"y":5529.797637870553},{"x":329.1635539866285,"y":4220.228233284304},{"x":978.54048990496,"y":2224.1442967040884},{"x":1298.55577034041,"y":1248.541676575735},{"x":1108.3683298949793,"y":292.55986135438206},{"x":1953.9762705466817,"y":968.3495048773677},{"x":3330.1728393312924,"y":919.1308474051903},{"x":1919.352769857083,"y":3230.4308516871392},{"x":2429.2477370854895,"y":3960.848257662012},{"x":4168.216890157855,"y":5777.308602062928},{"x":5666.7632609828015,"y":5770.005239341137},{"x":8620.37644414966,"y":4211.8940504352295},{"x":9791.959315521268,"y":3394.2122881154974},{"x":9465.86709287718,"y":7063.669307652584},{"x":8689.515466379546,"y":7795.578378349679}]
47229.257397	2887501100	[{"x":9521.605196218616,"y":8991.17025125571},{"x":8499.3474551263,"y":9481.220404815796},{"x":4641.519852075619,"y":9927.142087670369},{"x":1037.967962348325,"y":8801.956132171226},{"x":151.98380626312874,"y":8633.947847978594},{"x":1295.154375854546,"y":7906.111936634291},{"x":1757.2828971742567,"y":7081.193394325001},{"x":2096.32494631494,"y":6802.268508730316},{"x":3445.789693486838,"y":7406.502221335261},{"x":4083.4832281494664,"y":7100.206886494728},{"x":5093.971939736326,"y":7530.271937961584},{"x":4613.309049609722,"y":5558.302138042427},{"x":2895.910493999452,"y":4954.533600677199},{"x":613.0392036278693,"y":5224.185670235334},{"x":1659.231429788561,"y":2685.2665095373973},{"x":1234.3879851231047,"y":508.1058208426077},{"x":2006.6525104815255,"y":364.2233992586064},{"x":3863.2057898099474,"y":2286.3289817714945},{"x":4297.036868155187,"y":243.3927325848166},{"x":8413.664574792225,"y":530.2194153167493},{"x":9609.234345614594,"y":2813.4074438890493},{"x":7392.475631598807,"y":3601.2087469149146}]
38251.381811	782724800	[{"x":1827.6006419102002,"y":426.1514680291144},{"x":3910.3320732404977,"y":3471.200490892385},{"x":7459.536931086148,"y":1312.747015781964},{"x":8544.421486144565,"y":522.7324668297242},{"x":8445.17376249731,"y":1180.8034773348434},{"x":7917.806718322375,"y":2015.892267997041},{"x":7284.7005287006405,"y":4469.133991069537},{"x":6970.472507336305,"y":4758.935864864346},{"x":6669.1752948739,"y":4958.442182822933},{"x":7526.144206044585,"y":5450.422664496903},{"x":8595.19773567656,"y":7190.8020822357685},{"x":8702.773658527622,"y":9175.492165985237},{"x":5896.439511697671,"y":9543.379935227636},{"x":4344.875043161844,"y":8553.187789876174},{"x":5298.789096310783,"y":7954.274728141181},{"x":5336.411302259067,"y":6588.343161321974},{"x":5224.385999396825,"y":6158.6304110035},{"x":3940.3725557289654,"y":6067.031743202838},{"x":3907.3191622195254,"y":6566.727945916543},{"x":2714.183221768158,"y":7568.250160947475},{"x":541.4146366133429,"y":4776.784721046031},{"x":638.589607147073,"y":3425.2796937964135}]
37402.595824	22005100	[{"x":220.99361264282095,"y":1619.459347920079},{"x":2307.5237941021387,"y":1261.1785987171745},{"x":3877.6188628921827,"y":599.5903490612018},{"x":4191.7979094077455,"y":1838.4715149019742},{"x":4211.36595766039,"y":2134.7680628293615},{"x":7183.480290483486,"y":1062.5651964774968},{"x":7733.347530607291,"y":774.6214851295595},{"x":9359.495130987374,"y":4997.853603135883},{"x":7528.482890086649,"y":6181.371182865097},{"x":7244.714534168224,"y":5808.505465308911},{"x":6213.3976373420655,"y":5595.976757588796},{"x":5894.309069074959,"y":6921.279101625067},{"x":4979.800521872997,"y":7232.586057533314},{"x":4460.262821686072,"y":8091.635168801589},{"x":3686.1628102893333,"y":8846.836628048652},{"x":4711.585478172264,"y":9497.264258939345},{"x":4637.102722951399,"y":9953.827293351022},{"x":2192.470735756728,"y":9978.675854307254},{"x":2779.4316470390963,"y":8689.101982196724},{"x":3903.4641767359763,"y":4414.000741649674},{"x":2071.146743226047,"y":3548.2584873506216},{"x":77.51232464706656,"y":3185.597432880036}]
40643.550540	34007900	[{"x":9541.804479632556,"y":8491.604915076849},{"x":6286.665906340011,"y":8834.933221473082},{"x":4821.119956756438,"y":9930.826503916922},{"x":3292.7189323070183,"y":9390.175779890194},{"x":2542.946591381693,"y":9713.194399705413},{"x":3750.332920010725,"y":6049.260108600907},{"x":94.94531966846881,"y":6800.199409618397},{"x":318.89726917139353,"y":3900.4728331368797},{"x":518.4365619891989,"y":3011.617683973237},{"x":518.0271598226389,"y":1385.986081660478},{"x":2036.2904440407349,"y":2210.750326746504},{"x":3585.0402220352707,"y":2459.7263671517817},{"x":3365.076163010447,"y":1166.6954972982348},{"x":4421.380017580298,"y":1142.4330200930092},{"x":5890.528380218587,"y":1950.1264126430171},{"x":7281.334023494222,"y":535.2033808484912},{"x":9678.278160826738,"y":1959.327617309797},{"x":9004.187909217719,"y":2689.9251675021073},{"x":7862.951204939366,"y":3215.866024286111},{"x":7705.252173349299,"y":4380.196991172067},{"x":8933.159584527433,"y":6696.645221418059},{"x":9448.710660704668,"y":7905.587022349402}]
40112.519541	52011300	[{"x":102.93632013714814,"y":9834.909524882189},{"x":2256.1338373863277,"y":8306.436529817825},{"x":1137.3191127176106,"y":5044.523677483298},{"x":2672.3901298935025,"y":4652.742348742934},{"x":3424.9939416451184,"y":5542.209334927702},{"x":4156.074908628958,"y":3056.3645079831135},{"x":4124.022854774993,"y":2908.089375289555},{"x":3131.092727096565,"y":2062.2088984284846},{"x":3295.9669137076207,"y":699.0209610062466},{"x":4022.9389837116864,"y":1496.5499725706286},{"x":4990.510422077172,"y":1301.8757464114394},{"x":6102.488745271585,"y":714.1741335482966},{"x":9605.629040419728,"y":398.7286269936804},{"x":8609.678239926161,"y":2084.382299028445},{"x":7575.0474621822805,"y":2078.524129417908},{"x":6830.658556991612,"y":5714.288631390797},{"x":7953.652021884268,"y":6796.050058021203},{"x":6571.235645139145,"y":7533.469455262243},{"x":5347.865458344577,"y":6313.778800263371},{"x":5374.989082629675,"y":6876.4937176339645},{"x":4115.94296782358,"y":9277.641262255413},{"x":3236.175361305607,"y":9846.156420971667}]
40201.224002	34009300	[{"x":9789.103632149841,"y":1306.7522596251408},{"x":9964.186072539382,"y":2454.718460887306},{"x":9654.232588416951,"y":6336.457844006485},{"x":8401.096787368633,"y":6832.478203346355},{"x":8127.57419720996,"y":9902.55348482292},{"x":5375.385127313421,"y":9764.236810145652},{"x":4656.694476293742,"y":7447.5097578328205},{"x":4038.210728599519,"y":7677.513125828284},{"x":3614.201956061609,"y":7556.76792764374},{"x":2616.3857592527197,"y":8013.512696459665},{"x":1628.9727848959035,"y":7167.29184889881},{"x":680.1911028621455,"y":6012.481857969719},{"x":1807.0459571358815,"y":4811.092425181825},{"x":2107.296232139752,"y":865.767556910219},{"x":2676.180344162326,"y":1633.4378039017222},{"x":2430.2347645971536,"y":2724.5408374809804},{"x":3151.2516997480698,"y":5383.842831128078},{"x":4521.300451418284,"y":5786.991540023443},{"x":4104.535021289234,"y":4555.679609026585},{"x":4953.026825438136,"y":4046.593927304467},{"x":5241.4272332860855,"y":3572.450517717427},{"x":6603.926422158957,"y":4229.692868360489}]
