heap_mc_len	heap_mc_nanos	greedy_len	greedy_nanos	greedy_percent	greedy_updates_len	greedy_updates_nanos	greedy_updates_percent	heap_mc_circuit	greedy_circuit	greedy_updates_circuit
38901.001806	4039478000	39807.661116	0	0.977224	38901.001806	0	1.000000	[{"x":248.1640585374906,"y":8875.846581136197},{"x":113.49019853221638,"y":5317.493724124711},{"x":1726.311479591799,"y":5291.039735169207},{"x":2746.604051257746,"y":3245.844308069406},{"x":1546.3529367037345,"y":2805.5164070227047},{"x":2379.904985617299,"y":2271.9952632658474},{"x":1971.7352417897478,"y":1492.3324736798888},{"x":2672.874149144,"y":817.0078513749263},{"x":2929.692497756039,"y":1087.890762915882},{"x":3210.9510030989236,"y":1064.6519741196946},{"x":4723.097846215028,"y":1521.2648131655276},{"x":7944.456515676365,"y":1767.9354623334452},{"x":9678.588927520903,"y":1133.8189818799397},{"x":9495.10776026703,"y":1446.0069190306308},{"x":9345.01118187703,"y":2551.822580948587},{"x":8622.64668813625,"y":3031.537204773926},{"x":8736.232961202108,"y":3800.443321872482},{"x":8300.450704429262,"y":6140.033888809509},{"x":8593.963178515107,"y":6754.785708589026},{"x":5570.361160845824,"y":8839.909151488218},{"x":5522.358725823602,"y":8948.21074843406},{"x":4376.912080484623,"y":6914.703458726631},{"x":3978.5656088309156,"y":5201.109076745143},{"x":2029.3560587157585,"y":6996.890436837596},{"x":1625.9968581292958,"y":8865.1162431912}]	[{"x":248.1640585374906,"y":8875.846581136197},{"x":2029.3560587157585,"y":6996.890436837596},{"x":113.49019853221638,"y":5317.493724124711},{"x":1726.311479591799,"y":5291.039735169207},{"x":3978.5656088309156,"y":5201.109076745143},{"x":2746.604051257746,"y":3245.844308069406},{"x":1546.3529367037345,"y":2805.5164070227047},{"x":2379.904985617299,"y":2271.9952632658474},{"x":1971.7352417897478,"y":1492.3324736798888},{"x":2672.874149144,"y":817.0078513749263},{"x":2929.692497756039,"y":1087.890762915882},{"x":3210.9510030989236,"y":1064.6519741196946},{"x":4723.097846215028,"y":1521.2648131655276},{"x":7944.456515676365,"y":1767.9354623334452},{"x":9678.588927520903,"y":1133.8189818799397},{"x":9495.10776026703,"y":1446.0069190306308},{"x":9345.01118187703,"y":2551.822580948587},{"x":8622.64668813625,"y":3031.537204773926},{"x":8736.232961202108,"y":3800.443321872482},{"x":8300.450704429262,"y":6140.033888809509},{"x":8593.963178515107,"y":6754.785708589026},{"x":5570.361160845824,"y":8839.909151488218},{"x":5522.358725823602,"y":8948.21074843406},{"x":4376.912080484623,"y":6914.703458726631},{"x":1625.9968581292958,"y":8865.1162431912}]	[{"x":248.1640585374906,"y":8875.846581136197},{"x":113.49019853221638,"y":5317.493724124711},{"x":1726.311479591799,"y":5291.039735169207},{"x":2746.604051257746,"y":3245.844308069406},{"x":1546.3529367037345,"y":2805.5164070227047},{"x":2379.904985617299,"y":2271.9952632658474},{"x":1971.7352417897478,"y":1492.3324736798888},{"x":2672.874149144,"y":817.0078513749263},{"x":2929.692497756039,"y":1087.890762915882},{"x":3210.9510030989236,"y":1064.6519741196946},{"x":4723.097846215028,"y":1521.2648131655276},{"x":7944.456515676365,"y":1767.9354623334452},{"x":9678.588927520903,"y":1133.8189818799397},{"x":9495.10776026703,"y":1446.0069190306308},{"x":9345.01118187703,"y":2551.822580948587},{"x":8622.64668813625,"y":3031.537204773926},{"x":8736.232961202108,"y":3800.443321872482},{"x":8300.450704429262,"y":6140.033888809509},{"x":8593.963178515107,"y":6754.785708589026},{"x":5570.361160845824,"y":8839.909151488218},{"x":5522.358725823602,"y":8948.21074843406},{"x":4376.912080484623,"y":6914.703458726631},{"x":3978.5656088309156,"y":5201.109076745143},{"x":2029.3560587157585,"y":6996.890436837596},{"x":1625.9968581292958,"y":8865.1162431912}]
42509.358689	600729500	44028.769530	0	0.965490	43911.196878	0	0.968076	[{"x":9396.675384280405,"y":2132.1906138369554},{"x":9886.383531970529,"y":3661.137244227798},{"x":7090.024408748905,"y":5295.318919386638},{"x":8575.730804027311,"y":8373.14430137628},{"x":8920.987074366534,"y":9148.014756477722},{"x":7340.652612764887,"y":9735.352736332945},{"x":7306.872797509487,"y":9451.330868108682},{"x":5438.468198844261,"y":8608.93358196387},{"x":5456.267116193823,"y":6858.906901068108},{"x":4780.384641114614,"y":6807.714155591343},{"x":3611.8381024436476,"y":6747.90604446104},{"x":3587.753114811496,"y":9646.700215860372},{"x":1878.2603110524071,"y":9581.828585489196},{"x":1358.434598105898,"y":8574.413357495108},{"x":123.21778331392281,"y":7913.176614539687},{"x":161.71287411349905,"y":6673.576761655932},{"x":168.15372052993462,"y":5885.918875057899},{"x":87.96333108151302,"y":4732.737554117725},{"x":19.36539772411263,"y":4330.576389544531},{"x":1715.0395398606768,"y":6013.20364515453},{"x":2627.32691496186,"y":5568.528163878167},{"x":1996.736454733958,"y":3057.5944963772195},{"x":3596.998362241415,"y":2384.1707892218415},{"x":4091.3509335839703,"y":690.5041289545006},{"x":4544.3134450178195,"y":1051.0678110629049}]	[{"x":9396.675384280405,"y":2132.1906138369554},{"x":9886.383531970529,"y":3661.137244227798},{"x":7090.024408748905,"y":5295.318919386638},{"x":2627.32691496186,"y":5568.528163878167},{"x":1715.0395398606768,"y":6013.20364515453},{"x":3611.8381024436476,"y":6747.90604446104},{"x":4780.384641114614,"y":6807.714155591343},{"x":5456.267116193823,"y":6858.906901068108},{"x":8575.730804027311,"y":8373.14430137628},{"x":8920.987074366534,"y":9148.014756477722},{"x":7306.872797509487,"y":9451.330868108682},{"x":7340.652612764887,"y":9735.352736332945},{"x":5438.468198844261,"y":8608.93358196387},{"x":3587.753114811496,"y":9646.700215860372},{"x":1878.2603110524071,"y":9581.828585489196},{"x":1358.434598105898,"y":8574.413357495108},{"x":123.21778331392281,"y":7913.176614539687},{"x":161.71287411349905,"y":6673.576761655932},{"x":168.15372052993462,"y":5885.918875057899},{"x":87.96333108151302,"y":4732.737554117725},{"x":19.36539772411263,"y":4330.576389544531},{"x":1996.736454733958,"y":3057.5944963772195},{"x":3596.998362241415,"y":2384.1707892218415},{"x":4091.3509335839703,"y":690.5041289545006},{"x":4544.3134450178195,"y":1051.0678110629049}]	[{"x":9396.675384280405,"y":2132.1906138369554},{"x":9886.383531970529,"y":3661.137244227798},{"x":7090.024408748905,"y":5295.318919386638},{"x":2627.32691496186,"y":5568.528163878167},{"x":1715.0395398606768,"y":6013.20364515453},{"x":3611.8381024436476,"y":6747.90604446104},{"x":4780.384641114614,"y":6807.714155591343},{"x":5456.267116193823,"y":6858.906901068108},{"x":8575.730804027311,"y":8373.14430137628},{"x":8920.987074366534,"y":9148.014756477722},{"x":7340.652612764887,"y":9735.352736332945},{"x":7306.872797509487,"y":9451.330868108682},{"x":5438.468198844261,"y":8608.93358196387},{"x":3587.753114811496,"y":9646.700215860372},{"x":1878.2603110524071,"y":9581.828585489196},{"x":1358.434598105898,"y":8574.413357495108},{"x":123.21778331392281,"y":7913.176614539687},{"x":161.71287411349905,"y":6673.576761655932},{"x":168.15372052993462,"y":5885.918875057899},{"x":87.96333108151302,"y":4732.737554117725},{"x":19.36539772411263,"y":4330.576389544531},{"x":1996.736454733958,"y":3057.5944963772195},{"x":3596.998362241415,"y":2384.1707892218415},{"x":4091.3509335839703,"y":690.5041289545006},{"x":4544.3134450178195,"y":1051.0678110629049}]
40860.608149	449100600	42787.363522	0	0.954969	42787.363522	0	0.954969	[{"x":7484.624179590491,"y":9626.395690639354},{"x":7033.62245863357,"y":9493.228600095043},{"x":6775.514132923341,"y":7965.918230623983},{"x":6485.727993855064,"y":5490.930414869947},{"x":6293.342111673037,"y":3115.94732720445},{"x":5414.770799704155,"y":3301.6888532540156},{"x":4562.345304856909,"y":3325.112381282275},{"x":5342.517220813752,"y":4183.183193377151},{"x":4405.370816171989,"y":5124.552158991826},{"x":4537.514579190682,"y":5281.938286507368},{"x":3265.3345805852955,"y":6947.2836121958535},{"x":2783.7697900756666,"y":7867.948546501286},{"x":1772.207455192048,"y":6176.355837863097},{"x":1695.212918802322,"y":4660.247631288237},{"x":2116.7798969591768,"y":1957.5154912859546},{"x":3241.060983452987,"y":1130.0405772639306},{"x":4547.544072657786,"y":1055.3936915894026},{"x":4317.070664242919,"y":110.55750211125594},{"x":7330.1206702424215,"y":133.45342003806124},{"x":9434.085613372492,"y":1928.6243617040834},{"x":9272.49809236625,"y":3432.983369466908},{"x":7666.456807101906,"y":4544.095389256227},{"x":8250.823768532322,"y":4680.70016776384},{"x":9851.385412079584,"y":5948.82150586439},{"x":8141.378638477745,"y":7292.699657973797}]	[{"x":7484.624179590491,"y":9626.395690639354},{"x":7033.62245863357,"y":9493.228600095043},{"x":2783.7697900756666,"y":7867.948546501286},{"x":3265.3345805852955,"y":6947.2836121958535},{"x":1772.207455192048,"y":6176.355837863097},{"x":1695.212918802322,"y":4660.247631288237},{"x":2116.7798969591768,"y":1957.5154912859546},{"x":3241.060983452987,"y":1130.0405772639306},{"x":4547.544072657786,"y":1055.3936915894026},{"x":4317.070664242919,"y":110.55750211125594},{"x":7330.1206702424215,"y":133.45342003806124},{"x":9434.085613372492,"y":1928.6243617040834},{"x":9272.49809236625,"y":3432.983369466908},{"x":7666.456807101906,"y":4544.095389256227},{"x":6293.342111673037,"y":3115.94732720445},{"x":5414.770799704155,"y":3301.6888532540156},{"x":4562.345304856909,"y":3325.112381282275},{"x":5342.517220813752,"y":4183.183193377151},{"x":4405.370816171989,"y":5124.552158991826},{"x":4537.514579190682,"y":5281.938286507368},{"x":6485.727993855064,"y":5490.930414869947},{"x":8250.823768532322,"y":4680.70016776384},{"x":9851.385412079584,"y":5948.82150586439},{"x":8141.378638477745,"y":7292.699657973797},{"x":6775.514132923341,"y":7965.918230623983}]	[{"x":7484.624179590491,"y":9626.395690639354},{"x":7033.62245863357,"y":9493.228600095043},{"x":2783.7697900756666,"y":7867.948546501286},{"x":3265.3345805852955,"y":6947.2836121958535},{"x":1772.207455192048,"y":6176.355837863097},{"x":1695.212918802322,"y":4660.247631288237},{"x":2116.7798969591768,"y":1957.5154912859546},{"x":3241.060983452987,"y":1130.0405772639306},{"x":4547.544072657786,"y":1055.3936915894026},{"x":4317.070664242919,"y":110.55750211125594},{"x":7330.1206702424215,"y":133.45342003806124},{"x":9434.085613372492,"y":1928.6243617040834},{"x":9272.49809236625,"y":3432.983369466908},{"x":7666.456807101906,"y":4544.095389256227},{"x":6293.342111673037,"y":3115.94732720445},{"x":5414.770799704155,"y":3301.6888532540156},{"x":4562.345304856909,"y":3325.112381282275},{"x":5342.517220813752,"y":4183.183193377151},{"x":4405.370816171989,"y":5124.552158991826},{"x":4537.514579190682,"y":5281.938286507368},{"x":6485.727993855064,"y":5490.930414869947},{"x":8250.823768532322,"y":4680.70016776384},{"x":9851.385412079584,"y":5948.82150586439},{"x":8141.378638477745,"y":7292.699657973797},{"x":6775.514132923341,"y":7965.918230623983}]
46150.847557	2817270400	49379.100928	0	0.934623	47373.741887	0	0.974186	[{"x":9890.11199018948,"y":235.1347088068166},{"x":9358.953081830228,"y":1806.7587635941627},{"x":8338.106693430549,"y":3862.6128914830356},{"x":9812.588083094799,"y":6301.804393382612},{"x":8379.881090416364,"y":6252.8610465174015},{"x":7859.614862576563,"y":7543.762800672446},{"x":9455.006819363323,"y":9927.747029780765},{"x":7327.494727637256,"y":8786.838543359987},{"x":6617.567220010839,"y":9248.169792017097},{"x":6539.147107032426,"y":7166.070596398638},{"x":5003.125190161324,"y":6857.800581564578},{"x":4654.7207080245435,"y":6868.874552639377},{"x":4619.552132858935,"y":8271.679279144253},{"x":5006.2373336531455,"y":9607.16929203312},{"x":4257.826684861355,"y":8950.89034738917},{"x":930.6349338362976,"y":9670.945944488385},{"x":2612.8060168239153,"y":8131.415702431613},{"x":2549.002416538296,"y":6701.368710344817},{"x":2849.8441367860914,"y":5911.418748666369},{"x":2561.33499854402,"y":5242.790572417208},{"x":2163.681649200276,"y":1869.6961179931577},{"x":2872.2074409897346,"y":1765.5068446187238},{"x":3764.689688323158,"y":3529.6318836036144},{"x":5864.6011457377,"y":3719.7780679696402},{"x":7558.634417123336,"y":3494.2646738951435}]	[{"x":9890.11199018948,"y":235.1347088068166},{"x":9358.953081830228,"y":1806.7587635941627},{"x":7558.634417123336,"y":3494.2646738951435},{"x":8338.106693430549,"y":3862.6128914830356},{"x":8379.881090416364,"y":6252.8610465174015},{"x":9812.588083094799,"y":6301.804393382612},{"x":6539.147107032426,"y":7166.070596398638},{"x":7859.614862576563,"y":7543.762800672446},{"x":9455.006819363323,"y":9927.747029780765},{"x":7327.494727637256,"y":8786.838543359987},{"x":6617.567220010839,"y":9248.169792017097},{"x":5006.2373336531455,"y":9607.16929203312},{"x":4619.552132858935,"y":8271.679279144253},{"x":5003.125190161324,"y":6857.800581564578},{"x":4654.7207080245435,"y":6868.874552639377},{"x":4257.826684861355,"y":8950.89034738917},{"x":930.6349338362976,"y":9670.945944488385},{"x":2612.8060168239153,"y":8131.415702431613},{"x":2549.002416538296,"y":6701.368710344817},{"x":2849.8441367860914,"y":5911.418748666369},{"x":2561.33499854402,"y":5242.790572417208},{"x":3764.689688323158,"y":3529.6318836036144},{"x":2163.681649200276,"y":1869.6961179931577},{"x":2872.2074409897346,"y":1765.5068446187238},{"x":5864.6011457377,"y":3719.7780679696402}]	[{"x":9890.11199018948,"y":235.1347088068166},{"x":9358.953081830228,"y":1806.7587635941627},{"x":8338.106693430549,"y":3862.6128914830356},{"x":9812.588083094799,"y":6301.804393382612},{"x":8379.881090416364,"y":6252.8610465174015},{"x":6539.147107032426,"y":7166.070596398638},{"x":7859.614862576563,"y":7543.762800672446},{"x":9455.006819363323,"y":9927.747029780765},{"x":7327.494727637256,"y":8786.838543359987},{"x":6617.567220010839,"y":9248.169792017097},{"x":5006.2373336531455,"y":9607.16929203312},{"x":4619.552132858935,"y":8271.679279144253},{"x":5003.125190161324,"y":6857.800581564578},{"x":4654.7207080245435,"y":6868.874552639377},{"x":4257.826684861355,"y":8950.89034738917},{"x":930.6349338362976,"y":9670.945944488385},{"x":2612.8060168239153,"y":8131.415702431613},{"x":2549.002416538296,"y":6701.368710344817},{"x":2849.8441367860914,"y":5911.418748666369},{"x":2561.33499854402,"y":5242.790572417208},{"x":2163.681649200276,"y":1869.6961179931577},{"x":2872.2074409897346,"y":1765.5068446187238},{"x":3764.689688323158,"y":3529.6318836036144},{"x":5864.6011457377,"y":3719.7780679696402},{"x":7558.634417123336,"y":3494.2646738951435}]
47282.932707	1464883700	47828.477277	0	0.988594	47330.541837	0	0.998994	[{"x":9179.421058970598,"y":9702.656860064588},{"x":6770.6275748770095,"y":6417.283262414073},{"x":4142.44896548991,"y":5650.219874671968},{"x":3677.600726897997,"y":7773.319842530574},{"x":4660.791953178432,"y":8973.592667843383},{"x":3535.926365808002,"y":8954.853876005043},{"x":3247.9283933612733,"y":8120.237299585592},{"x":1509.6039059434538,"y":8486.315617645523},{"x":161.93623722123507,"y":7991.844868985677},{"x":2134.0167812025347,"y":6079.760861634138},{"x":1028.857938506487,"y":4636.278091647017},{"x":258.6885891282084,"y":2316.458161227582},{"x":1039.2464617589546,"y":1035.6261367191075},{"x":1965.5298755387596,"y":614.6853611550921},{"x":3416.5887385335905,"y":823.575903097956},{"x":3041.7693204148823,"y":1995.101143571428},{"x":3565.517306489837,"y":3247.760451367455},{"x":5159.058772223948,"y":453.3403506838777},{"x":9227.988691695038,"y":1227.8782030926172},{"x":7886.573467484376,"y":2475.578898844792},{"x":7385.51904341253,"y":3312.7624994287753},{"x":7601.252834831514,"y":3537.2892386901754},{"x":9439.920714567446,"y":4599.48282268303},{"x":9450.235664920148,"y":6209.607635016439},{"x":9772.66113818083,"y":9026.000163069255}]	[{"x":9179.421058970598,"y":9702.656860064588},{"x":6770.6275748770095,"y":6417.283262414073},{"x":4142.44896548991,"y":5650.219874671968},{"x":4660.791953178432,"y":8973.592667843383},{"x":3535.926365808002,"y":8954.853876005043},{"x":3677.600726897997,"y":7773.319842530574},{"x":3247.9283933612733,"y":8120.237299585592},{"x":1509.6039059434538,"y":8486.315617645523},{"x":161.93623722123507,"y":7991.844868985677},{"x":2134.0167812025347,"y":6079.760861634138},{"x":1028.857938506487,"y":4636.278091647017},{"x":258.6885891282084,"y":2316.458161227582},{"x":1039.2464617589546,"y":1035.6261367191075},{"x":1965.5298755387596,"y":614.6853611550921},{"x":3041.7693204148823,"y":1995.101143571428},{"x":3565.517306489837,"y":3247.760451367455},{"x":3416.5887385335905,"y":823.575903097956},{"x":5159.058772223948,"y":453.3403506838777},{"x":9227.988691695038,"y":1227.8782030926172},{"x":7886.573467484376,"y":2475.578898844792},{"x":7385.51904341253,"y":3312.7624994287753},{"x":7601.252834831514,"y":3537.2892386901754},{"x":9439.920714567446,"y":4599.48282268303},{"x":9450.235664920148,"y":6209.607635016439},{"x":9772.66113818083,"y":9026.000163069255}]	[{"x":9179.421058970598,"y":9702.656860064588},{"x":6770.6275748770095,"y":6417.283262414073},{"x":4142.44896548991,"y":5650.219874671968},{"x":3677.600726897997,"y":7773.319842530574},{"x":4660.791953178432,"y":8973.592667843383},{"x":3535.926365808002,"y":8954.853876005043},{"x":3247.9283933612733,"y":8120.237299585592},{"x":1509.6039059434538,"y":8486.315617645523},{"x":161.93623722123507,"y":7991.844868985677},{"x":2134.0167812025347,"y":6079.760861634138},{"x":1028.857938506487,"y":4636.278091647017},{"x":258.6885891282084,"y":2316.458161227582},{"x":1039.2464617589546,"y":1035.6261367191075},{"x":1965.5298755387596,"y":614.6853611550921},{"x":3041.7693204148823,"y":1995.101143571428},{"x":3565.517306489837,"y":3247.760451367455},{"x":3416.5887385335905,"y":823.575903097956},{"x":5159.058772223948,"y":453.3403506838777},{"x":9227.988691695038,"y":1227.8782030926172},{"x":7886.573467484376,"y":2475.578898844792},{"x":7385.51904341253,"y":3312.7624994287753},{"x":7601.252834831514,"y":3537.2892386901754},{"x":9439.920714567446,"y":4599.48282268303},{"x":9450.235664920148,"y":6209.607635016439},{"x":9772.66113818083,"y":9026.000163069255}]
42893.742524	5363307300	43610.533574	0	0.983564	42893.742524	0	1.000000	[{"x":701.3598742820735,"y":9667.815924867213},{"x":335.0031741373389,"y":8004.4578082396965},{"x":387.42454257317905,"y":7406.205595309025},{"x":1272.742582577164,"y":7512.985370901895},{"x":1158.1285756316042,"y":3724.3621264330436},{"x":5145.2089536459125,"y":4863.259643886189},{"x":5877.732665166336,"y":3027.823500380618},{"x":5510.69008293456,"y":2454.3859333768355},{"x":8465.150929211266,"y":2739.018549153974},{"x":9778.444177991676,"y":807.008527782065},{"x":9988.976627719812,"y":2017.887491032777},{"x":9292.27551415056,"y":3003.2100578409104},{"x":8816.103567317074,"y":3256.568483173761},{"x":7922.022452744289,"y":4319.116616793896},{"x":7057.026808714974,"y":5480.0249272834735},{"x":7679.466817331098,"y":6414.248637421161},{"x":8924.99002766436,"y":6663.962029966389},{"x":9498.043909515454,"y":5543.11282969571},{"x":9558.27354777428,"y":5878.420742064108},{"x":9923.721004346124,"y":6904.976654427596},{"x":7884.697601553674,"y":8571.083574044562},{"x":8054.408500566747,"y":9854.044740677718},{"x":4504.94933232054,"y":8553.238358123366},{"x":4472.574535388159,"y":7661.449925877856},{"x":2965.755841371668,"y":8165.247349567269}]	[{"x":701.3598742820735,"y":9667.815924867213},{"x":335.0031741373389,"y":8004.4578082396965},{"x":387.42454257317905,"y":7406.205595309025},{"x":1272.742582577164,"y":7512.985370901895},{"x":1158.1285756316042,"y":3724.3621264330436},{"x":5145.2089536459125,"y":4863.259643886189},{"x":5510.69008293456,"y":2454.3859333768355},{"x":5877.732665166336,"y":3027.823500380618},{"x":8465.150929211266,"y":2739.018549153974},{"x":9778.444177991676,"y":807.008527782065},{"x":9988.976627719812,"y":2017.887491032777},{"x":9292.27551415056,"y":3003.2100578409104},{"x":8816.103567317074,"y":3256.568483173761},{"x":7922.022452744289,"y":4319.116616793896},{"x":7057.026808714974,"y":5480.0249272834735},{"x":9498.043909515454,"y":5543.11282969571},{"x":9558.27354777428,"y":5878.420742064108},{"x":9923.721004346124,"y":6904.976654427596},{"x":8924.99002766436,"y":6663.962029966389},{"x":7679.466817331098,"y":6414.248637421161},{"x":7884.697601553674,"y":8571.083574044562},{"x":8054.408500566747,"y":9854.044740677718},{"x":4504.94933232054,"y":8553.238358123366},{"x":4472.574535388159,"y":7661.449925877856},{"x":2965.755841371668,"y":8165.247349567269}]	[{"x":701.3598742820735,"y":9667.815924867213},{"x":335.0031741373389,"y":8004.4578082396965},{"x":387.42454257317905,"y":7406.205595309025},{"x":1272.742582577164,"y":7512.985370901895},{"x":1158.1285756316042,"y":3724.3621264330436},{"x":5145.2089536459125,"y":4863.259643886189},{"x":5877.732665166336,"y":3027.823500380618},{"x":5510.69008293456,"y":2454.3859333768355},{"x":8465.150929211266,"y":2739.018549153974},{"x":9778.444177991676,"y":807.008527782065},{"x":9988.976627719812,"y":2017.887491032777},{"x":9292.27551415056,"y":3003.2100578409104},{"x":8816.103567317074,"y":3256.568483173761},{"x":7922.022452744289,"y":4319.116616793896},{"x":7057.026808714974,"y":5480.0249272834735},{"x":7679.466817331098,"y":6414.248637421161},{"x":8924.99002766436,"y":6663.962029966389},{"x":9498.043909515454,"y":5543.11282969571},{"x":9558.27354777428,"y":5878.420742064108},{"x":9923.721004346124,"y":6904.976654427596},{"x":7884.697601553674,"y":8571.083574044562},{"x":8054.408500566747,"y":9854.044740677718},{"x":4504.94933232054,"y":8553.238358123366},{"x":4472.574535388159,"y":7661.449925877856},{"x":2965.755841371668,"y":8165.247349567269}]
42158.506774	150033900	42536.546219	0	0.991113	42158.506774	0	1.000000	[{"x":255.987552405583,"y":566.5275545483411},{"x":3462.6193649100937,"y":2474.6179347835205},{"x":5528.931586900686,"y":3460.0570397790575},{"x":7201.789456631536,"y":2013.312432757268},{"x":7182.679945676421,"y":849.7429067813591},{"x":9771.34348948698,"y":1176.9638971511513},{"x":9696.863593976632,"y":1908.8775136230142},{"x":9668.659757982927,"y":3914.4472795209667},{"x":8154.897261312582,"y":4561.583071115616},{"x":8267.920262219075,"y":6459.290174395655},{"x":6995.186067738944,"y":5252.511537595027},{"x":4905.883478799041,"y":6499.418848343614},{"x":6569.386322563539,"y":7838.357124563255},{"x":5948.8261479861085,"y":8577.632240937399},{"x":5263.975726104245,"y":9687.672760558877},{"x":4990.957862083808,"y":9607.341820336876},{"x":4465.428548902706,"y":9445.921215009805},{"x":2360.253201841682,"y":9371.678641358594},{"x":2207.5960524297243,"y":9556.265363808821},{"x":1467.6779950240486,"y":8772.125442903407},{"x":824.6741681324582,"y":7443.62576518604},{"x":2138.7740157343283,"y":7323.4819792307735},{"x":2132.052336589637,"y":5703.166424871807},{"x":3222.4455022803572,"y":4080.7841132342596},{"x":2590.742238285275,"y":3693.264306108844}]	[{"x":255.987552405583,"y":566.5275545483411},{"x":3462.6193649100937,"y":2474.6179347835205},{"x":5528.931586900686,"y":3460.0570397790575},{"x":7201.789456631536,"y":2013.312432757268},{"x":7182.679945676421,"y":849.7429067813591},{"x":9771.34348948698,"y":1176.9638971511513},{"x":9696.863593976632,"y":1908.8775136230142},{"x":9668.659757982927,"y":3914.4472795209667},{"x":8154.897261312582,"y":4561.583071115616},{"x":6995.186067738944,"y":5252.511537595027},{"x":8267.920262219075,"y":6459.290174395655},{"x":4905.883478799041,"y":6499.418848343614},{"x":6569.386322563539,"y":7838.357124563255},{"x":5948.8261479861085,"y":8577.632240937399},{"x":5263.975726104245,"y":9687.672760558877},{"x":4990.957862083808,"y":9607.341820336876},{"x":4465.428548902706,"y":9445.921215009805},{"x":2360.253201841682,"y":9371.678641358594},{"x":2207.5960524297243,"y":9556.265363808821},{"x":1467.6779950240486,"y":8772.125442903407},{"x":824.6741681324582,"y":7443.62576518604},{"x":2138.7740157343283,"y":7323.4819792307735},{"x":2132.052336589637,"y":5703.166424871807},{"x":3222.4455022803572,"y":4080.7841132342596},{"x":2590.742238285275,"y":3693.264306108844}]	[{"x":255.987552405583,"y":566.5275545483411},{"x":3462.6193649100937,"y":2474.6179347835205},{"x":5528.931586900686,"y":3460.0570397790575},{"x":7201.789456631536,"y":2013.312432757268},{"x":7182.679945676421,"y":849.7429067813591},{"x":9771.34348948698,"y":1176.9638971511513},{"x":9696.863593976632,"y":1908.8775136230142},{"x":9668.659757982927,"y":3914.4472795209667},{"x":8154.897261312582,"y":4561.583071115616},{"x":8267.920262219075,"y":6459.290174395655},{"x":6995.186067738944,"y":5252.511537595027},{"x":4905.883478799041,"y":6499.418848343614},{"x":6569.386322563539,"y":7838.357124563255},{"x":5948.8261479861085,"y":8577.632240937399},{"x":5263.975726104245,"y":9687.672760558877},{"x":4990.957862083808,"y":9607.341820336876},{"x":4465.428548902706,"y":9445.921215009805},{"x":2360.253201841682,"y":9371.678641358594},{"x":2207.5960524297243,"y":9556.265363808821},{"x":1467.6779950240486,"y":8772.125442903407},{"x":824.6741681324582,"y":7443.62576518604},{"x":2138.7740157343283,"y":7323.4819792307735},{"x":2132.052336589637,"y":5703.166424871807},{"x":3222.4455022803572,"y":4080.7841132342596},{"x":2590.742238285275,"y":3693.264306108844}]
